Date,Q_m3s,TN_mgperL,TP_mgperL,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonia mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_orgs/100mL,FC_cfuper100mL,Enterococci_cfuper100mL
01/04/2013 00:00:00,0.194329,248.398163,1.290323,0.520866,20.267509,3.690769,219.395019,0.000000,5.714286,187.002623,0.855408,0.085541,3748.379520,418.287147,42.112251,13.569003,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.392466,1.000000
02/04/2013 00:00:00,0.186751,425.509113,0.681928,0.360013,20.180448,3.701624,220.313323,0.000000,45.060613,316.547085,0.452078,0.045208,3747.149236,419.517431,50.292502,13.608913,0.009226,0.220624,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
03/04/2013 00:00:00,0.204558,325.718578,1.086622,0.427048,20.092445,1.000000,221.245041,0.000000,64.285714,182.861435,0.720366,0.072037,4053.333333,113.333333,74.894958,3.676471,0.014701,0.351554,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.101688,1.000000
04/04/2013 00:00:00,0.269750,442.405717,0.555501,0.482407,20.003527,1.000000,222.189896,0.000000,33.787972,330.046316,0.368265,0.036826,4053.333333,113.333333,74.894958,3.676471,0.007516,0.179721,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.338695,1.000000
05/04/2013 00:00:00,0.263762,309.875752,0.927062,0.453986,19.913719,1.000000,223.147608,0.000000,19.054964,236.622390,0.614587,0.061459,4053.333333,113.333333,50.521927,3.676471,0.012543,0.299932,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.852389,1.000000
06/04/2013 00:00:00,0.246118,315.818153,1.225806,0.534000,19.823049,1.000000,224.117895,0.000000,26.011552,234.860679,0.812638,0.081264,4053.333333,113.333333,51.269452,3.676471,0.016584,0.396584,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
07/04/2013 00:00:00,0.236893,322.399090,0.671169,0.439447,19.731544,1.000000,225.100469,0.000000,5.714286,247.718448,0.444945,0.044495,4053.333333,113.333333,65.289886,3.676471,0.009081,0.217143,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.885272,1.000000
08/04/2013 00:00:00,0.214629,336.352298,0.627268,0.408352,19.639229,1.000000,226.095039,0.000000,5.714286,267.286077,0.415842,0.041584,4053.333333,113.333333,59.675464,3.676471,0.008487,0.202940,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.803140,1.000000
09/04/2013 00:00:00,0.230817,330.112596,0.373474,0.462261,19.546134,1.558892,227.101311,0.000000,29.588553,235.130919,0.247592,0.024759,3989.992294,176.674372,59.661905,5.731219,0.005053,0.120830,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
10/04/2013 00:00:00,0.217653,510.583104,1.121183,0.471025,19.452285,1.616816,228.118986,0.000000,64.285714,370.905568,0.743279,0.074328,3983.427542,183.239125,69.447646,5.944176,0.015169,0.362736,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
11/04/2013 00:00:00,0.205414,268.031236,0.689904,0.477098,19.357710,1.384539,229.147764,0.000000,36.894865,152.564943,0.457365,0.045737,4009.752256,156.914411,73.481212,5.090217,0.009334,0.223204,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.121892,1.000000
12/04/2013 00:00:00,0.189314,336.208304,0.967742,0.504000,19.262437,1.000000,230.187340,0.000000,5.714286,256.689370,0.641556,0.064156,4053.333333,113.333333,70.128178,3.676471,0.013093,0.313093,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.070660,1.000000
13/04/2013 00:00:00,0.224095,355.359570,0.739283,0.473911,19.166494,1.000000,231.237406,0.000000,24.572564,279.996230,0.490101,0.049010,4053.333333,113.333333,47.114306,3.676471,0.010002,0.239180,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.202646,1.000000
14/04/2013 00:00:00,0.210801,344.627701,1.290323,0.396582,19.069910,1.000000,232.297652,0.000000,6.759947,274.867701,0.855408,0.085541,4053.333333,113.333333,59.323582,3.676471,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.674528,1.000000
15/04/2013 00:00:00,0.173609,258.329583,1.290323,0.455394,18.972713,1.012006,233.367764,0.000000,6.473740,180.068202,0.855408,0.085541,4051.972607,114.694059,68.067030,3.720612,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
16/04/2013 00:00:00,0.294175,432.155114,0.919192,0.460114,18.874932,1.000000,234.447424,0.000000,5.714286,380.593513,0.609370,0.060937,4053.333333,113.333333,42.170845,3.676471,0.012436,0.297386,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.718745,1.000000
17/04/2013 00:00:00,0.236181,371.809822,0.391104,0.530969,18.776597,1.000000,235.536313,0.000000,57.780416,235.457977,0.259279,0.025928,4053.333333,113.333333,74.894958,3.676471,0.005291,0.126534,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.041558,1.000000
18/04/2013 00:00:00,0.228877,347.589003,0.870968,0.510000,18.677735,1.000000,236.634110,0.000000,38.215954,254.110209,0.577400,0.057740,4053.333333,113.333333,51.586370,3.676471,0.011784,0.281784,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.905865,1.000000
19/04/2013 00:00:00,0.222878,357.449890,0.873573,0.390974,18.578376,1.000000,237.740488,0.000000,45.101698,265.761835,0.579127,0.057913,4053.333333,113.333333,42.909886,3.676471,0.011819,0.282627,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
20/04/2013 00:00:00,0.516891,485.021072,0.568534,0.402128,18.478551,1.000000,238.855121,0.000000,45.215233,364.572460,0.376904,0.037690,4053.333333,113.333333,71.556909,3.676471,0.007692,0.183937,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
21/04/2013 00:00:00,0.456236,292.224973,0.425059,0.443973,18.378288,1.000000,239.977678,0.000000,39.836511,195.409919,0.281789,0.028179,4053.333333,113.333333,53.302073,3.676471,0.005751,0.137519,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.148698,1.000000
22/04/2013 00:00:00,0.100974,462.067296,0.884053,0.490814,18.277616,1.000000,241.107827,0.000000,11.288844,387.189255,0.586075,0.058608,4053.333333,113.333333,59.912727,3.676471,0.011961,0.286017,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.073037,1.000000
23/04/2013 00:00:00,0.265813,325.523183,0.710233,0.396973,18.176567,1.000000,242.245234,0.000000,18.484071,231.626885,0.470843,0.047084,4053.333333,113.333333,71.735757,3.676471,0.009609,0.229781,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.617522,1.000000
24/04/2013 00:00:00,0.245488,384.499889,0.935484,0.496000,18.075169,1.000000,243.389562,0.000000,39.853066,305.942535,0.620171,0.062017,4053.333333,113.333333,35.027818,3.676471,0.012657,0.302657,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.388576,1.000000
25/04/2013 00:00:00,0.224248,302.709137,0.337543,0.442608,17.973453,1.000000,244.540472,0.000000,64.285714,171.471226,0.223771,0.022377,4053.333333,113.333333,63.275726,3.676471,0.004567,0.109205,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.784376,1.000000
26/04/2013 00:00:00,0.211021,341.442474,0.857563,0.478259,17.871449,1.000000,245.697623,0.000000,5.714286,273.075125,0.568514,0.056851,4053.333333,113.333333,58.976593,3.676471,0.011602,0.277447,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.275135,1.000000
27/04/2013 00:00:00,0.214867,394.217549,0.258065,0.479282,17.769187,1.544895,246.860674,0.000000,64.285714,256.850410,0.171082,0.017108,3991.578543,175.088124,67.401663,5.679762,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
28/04/2013 00:00:00,0.210500,324.562026,0.258065,0.439866,17.666697,1.000000,248.029279,0.000000,64.285714,199.312544,0.171082,0.017108,4053.333333,113.333333,57.287297,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.599457,1.000000
29/04/2013 00:00:00,0.195834,286.125742,0.258065,0.501118,17.564010,2.483408,249.203092,0.000000,5.714286,231.102014,0.171082,0.017108,3885.213792,281.452875,40.179266,9.130175,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
30/04/2013 00:00:00,0.198867,388.174676,0.806452,0.484000,17.461155,1.000000,250.381767,0.000000,5.714286,303.888962,0.534630,0.053463,4053.333333,113.333333,74.894958,3.676471,0.010911,0.260911,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.221807,1.000000
01/05/2013 00:00:00,0.222960,415.062825,0.587466,0.460691,17.358165,1.445078,251.564954,0.000000,44.728802,309.314379,0.389455,0.038946,4002.891151,163.775516,55.706857,5.312787,0.007948,0.190062,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
02/05/2013 00:00:00,0.244707,377.660231,0.669119,0.389429,17.255068,1.645244,252.752304,0.000000,5.714286,297.343460,0.443586,0.044359,3980.205638,186.461028,68.553793,6.048693,0.009053,0.216480,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.575507,1.000000
03/05/2013 00:00:00,0.263924,229.362442,0.364177,0.438152,17.151896,1.000000,253.943464,0.000000,5.714286,145.844513,0.241428,0.024143,4053.333333,113.333333,74.127172,3.676471,0.004927,0.117822,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.997118,1.000000
04/05/2013 00:00:00,0.224930,470.515820,1.290323,0.426028,17.048679,1.000000,255.138082,0.000000,5.714286,386.230105,0.855408,0.085541,4053.333333,113.333333,74.894958,3.676471,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
05/05/2013 00:00:00,0.228770,428.152973,1.107282,0.429613,16.945447,2.310240,256.335804,0.000000,12.693433,357.015347,0.734063,0.073406,3904.839447,261.827220,49.950664,8.493530,0.014981,0.358238,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.690927,1.000000
06/05/2013 00:00:00,0.259872,291.964123,1.064516,0.475000,16.842232,1.000000,257.536276,0.000000,64.285714,169.399974,0.705712,0.070571,4053.333333,113.333333,54.601965,3.676471,0.014402,0.344402,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.044769,1.000000
07/05/2013 00:00:00,0.339551,407.967758,0.258065,0.483426,16.739063,2.668833,258.739142,0.000000,5.714286,323.682043,0.171082,0.017108,3864.198914,302.467753,68.759542,9.811886,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.989691,1.000000
08/05/2013 00:00:00,0.173970,478.187414,0.258065,0.457437,16.635971,1.000000,259.944047,0.000000,64.285714,335.330271,0.171082,0.017108,4053.333333,113.333333,74.894958,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.356860,1.000000
09/05/2013 00:00:00,0.184471,496.097275,1.290323,0.463149,16.532988,1.000000,261.150634,0.000000,5.714286,447.977291,0.855408,0.085541,4053.333333,113.333333,38.729228,3.676471,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.911010,1.000000
10/05/2013 00:00:00,0.213722,365.559388,0.434589,0.451952,16.430142,2.385297,262.358545,0.000000,5.714286,296.190034,0.288107,0.028811,3896.333059,270.333607,54.885596,8.769473,0.005880,0.140602,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
11/05/2013 00:00:00,0.226802,241.913776,1.290323,0.395225,16.327465,1.405420,263.567423,0.000000,9.560370,158.497490,0.855408,0.085541,4007.385771,159.280896,68.688931,5.166984,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.218250,1.000000
12/05/2013 00:00:00,0.205946,342.848478,0.903226,0.458000,16.224988,1.000000,264.776910,0.000000,64.285714,211.266579,0.598786,0.059879,4053.333333,113.333333,63.619713,3.676471,0.012220,0.292220,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.115261,1.000000
13/05/2013 00:00:00,0.206077,282.033117,0.651068,0.446310,16.122739,1.000000,265.986648,0.000000,45.416592,185.046114,0.431620,0.043162,4053.333333,113.333333,47.893940,3.676471,0.008809,0.210640,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.462722,1.000000
14/05/2013 00:00:00,0.251315,480.196828,0.740631,0.411874,16.020751,1.000000,267.196279,0.000000,59.580369,349.438160,0.490995,0.049099,4053.333333,113.333333,67.501829,3.676471,0.010020,0.239616,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
15/05/2013 00:00:00,0.220570,481.046800,0.405526,0.467902,15.919052,1.000000,268.405445,0.000000,5.714286,430.141041,0.268840,0.026884,4053.333333,113.333333,41.515003,3.676471,0.005487,0.131200,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.522157,1.000000
16/05/2013 00:00:00,0.209372,363.358792,0.258065,0.473156,15.817673,1.000000,269.613788,0.000000,5.714286,298.604275,0.171082,0.017108,4053.333333,113.333333,55.363761,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.158289,1.000000
17/05/2013 00:00:00,0.218085,447.116724,0.258065,0.391939,15.716645,1.708343,270.820950,0.000000,17.651931,350.893365,0.171082,0.017108,3973.054447,193.612219,72.290755,6.280673,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
18/05/2013 00:00:00,0.252185,304.634669,1.225806,0.458000,15.615996,1.000000,272.026574,0.000000,64.285714,184.465005,0.812638,0.081264,4053.333333,113.333333,52.207480,3.676471,0.016584,0.396584,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
19/05/2013 00:00:00,0.253804,427.269868,1.214967,0.472923,15.515757,1.000000,273.230303,0.000000,5.714286,350.941119,0.805452,0.080545,4053.333333,113.333333,66.937992,3.676471,0.016438,0.393078,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.935169,1.000000
20/05/2013 00:00:00,0.146940,388.109777,0.258065,0.536442,15.415957,1.000000,274.431780,0.000000,5.714286,303.824062,0.171082,0.017108,4053.333333,113.333333,74.894958,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
21/05/2013 00:00:00,0.228497,194.839740,1.290323,0.431183,15.316626,1.000000,275.630651,0.000000,64.285714,51.982598,0.855408,0.085541,4053.333333,113.333333,74.894958,3.676471,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.416265,1.000000
22/05/2013 00:00:00,0.245812,341.261094,0.507395,0.473014,15.217793,1.000000,276.826560,0.000000,43.832028,224.271847,0.336373,0.033637,4053.333333,113.333333,69.480749,3.676471,0.006865,0.164157,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.974229,1.000000
23/05/2013 00:00:00,0.397900,425.942490,1.221673,0.479989,15.119488,1.326570,278.019153,0.000000,59.821430,299.519003,0.809898,0.080990,4016.322076,150.344590,61.724961,4.877095,0.016529,0.395247,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
24/05/2013 00:00:00,0.358666,240.092894,1.193548,0.464000,15.021740,1.000000,279.208077,0.000000,48.114102,113.407363,0.791252,0.079125,4053.333333,113.333333,74.894958,3.676471,0.016148,0.386148,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.307814,1.000000
25/05/2013 00:00:00,0.338835,385.078336,0.938356,0.497480,14.924577,1.000000,280.392980,0.000000,29.428079,283.206468,0.622075,0.062207,4053.333333,113.333333,68.767319,3.676471,0.012695,0.303586,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.565218,1.000000
26/05/2013 00:00:00,0.330354,419.561789,0.735938,0.461824,14.828029,1.000000,281.573511,0.000000,39.847183,301.143177,0.487884,0.048788,4053.333333,113.333333,74.894958,3.676471,0.009957,0.238098,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.331610,1.000000
27/05/2013 00:00:00,0.202735,446.294293,0.794258,0.394212,14.732124,1.765193,282.749321,0.000000,5.714286,379.644171,0.526546,0.052655,3966.611468,200.055199,54.446156,6.489680,0.010746,0.256966,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.079274,1.000000
28/05/2013 00:00:00,0.318218,319.299540,0.497502,0.474042,14.636889,1.056545,283.920063,0.000000,5.714286,239.667108,0.329814,0.032981,4046.924945,119.741722,70.033792,3.884355,0.006731,0.160956,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.198062,1.000000
29/05/2013 00:00:00,0.278020,569.015900,0.477255,0.463307,14.542355,1.000000,285.085388,0.000000,5.714286,486.127352,0.316392,0.031639,4053.333333,113.333333,73.497792,3.676471,0.006457,0.154406,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.881903,1.000000
30/05/2013 00:00:00,0.278083,280.944588,1.032258,0.476000,14.448548,1.000000,286.244953,0.000000,5.714286,196.658874,0.684326,0.068433,4053.333333,113.333333,74.894958,3.676471,0.013966,0.333966,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
31/05/2013 00:00:00,0.280523,463.118149,1.290323,0.507029,14.355496,1.000000,287.398414,0.000000,26.529448,390.523433,0.855408,0.085541,4053.333333,113.333333,42.388798,3.676471,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.139446,1.000000
01/06/2013 00:00:00,0.296335,349.085179,0.523590,0.463521,14.263227,1.000000,288.545429,0.000000,5.714286,310.698776,0.347109,0.034711,4053.333333,113.333333,28.995647,3.676471,0.007084,0.169397,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
02/06/2013 00:00:00,0.659712,457.846142,0.258065,0.488976,14.171769,1.000000,289.685660,0.000000,5.714286,389.153677,0.171082,0.017108,4053.333333,113.333333,59.301709,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
03/06/2013 00:00:00,0.411606,473.146379,1.156268,0.502079,14.081147,2.140146,290.818768,0.000000,55.557160,368.112301,0.766537,0.076654,3924.116745,242.549922,41.608732,7.868185,0.015644,0.374087,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.495570,1.000000
04/06/2013 00:00:00,0.315172,344.936813,1.290323,0.511988,13.991389,1.460476,291.944418,0.000000,64.285714,211.047504,0.855408,0.085541,4001.146095,165.520572,64.234199,5.369396,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.612663,1.000000
05/06/2013 00:00:00,0.296357,186.040442,1.096774,0.484000,13.902523,1.000000,293.062277,0.000000,30.263647,77.353241,0.727097,0.072710,4053.333333,113.333333,74.747083,3.676471,0.014839,0.354839,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.027910,1.000000
06/06/2013 00:00:00,0.260931,328.512934,0.841138,0.447767,13.814573,1.742112,294.172014,0.000000,64.285714,199.694686,0.557625,0.055763,3969.227338,197.439329,58.127711,6.404823,0.011380,0.272133,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
07/06/2013 00:00:00,0.279352,341.978162,0.644104,0.448521,13.727566,4.160867,295.273300,0.000000,5.714286,259.875446,0.427003,0.042700,3695.101695,471.564971,61.091123,15.297307,0.008714,0.208386,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.543513,1.000000
08/06/2013 00:00:00,0.315219,290.791979,1.290323,0.486809,13.641527,1.000000,296.365810,0.000000,9.945785,218.874837,0.855408,0.085541,4053.333333,113.333333,58.294886,3.676471,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
09/06/2013 00:00:00,0.229295,296.310002,0.796247,0.450511,13.556483,1.892832,297.449220,0.000000,5.714286,243.891288,0.527865,0.052787,3952.145697,214.520970,39.745487,6.958941,0.010773,0.257609,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
10/06/2013 00:00:00,0.267552,238.906267,0.258065,0.446681,13.472458,1.000000,298.523209,0.000000,5.714286,160.205009,0.171082,0.017108,4053.333333,113.333333,69.310502,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.983249,1.000000
11/06/2013 00:00:00,0.223231,249.283084,0.741935,0.482000,13.389478,1.000000,299.587460,0.000000,61.793552,125.901737,0.491860,0.049186,4053.333333,113.333333,57.911324,3.676471,0.010038,0.240038,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.418390,1.000000
12/06/2013 00:00:00,0.266060,489.905192,0.581467,0.428658,13.307566,1.000000,300.641657,0.000000,5.714286,417.898496,0.385478,0.038548,4053.333333,113.333333,62.615940,3.676471,0.007867,0.188122,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
13/06/2013 00:00:00,0.404892,408.410046,0.999072,0.394723,13.226747,1.198084,301.685489,0.000000,11.989524,320.729596,0.662326,0.066233,4030.883804,135.782862,71.286205,4.404721,0.013517,0.323229,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.057274,1.000000
14/06/2013 00:00:00,0.413319,401.723820,0.618781,0.420385,13.147046,1.766564,302.718646,0.000000,5.714286,338.584590,0.410215,0.041022,3966.456070,200.210597,50.930223,6.494721,0.008372,0.200194,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
15/06/2013 00:00:00,0.454927,398.365045,0.258065,0.359785,13.068485,1.690708,303.740822,0.000000,5.714286,336.368488,0.171082,0.017108,3975.053125,191.613542,50.066434,6.215837,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
16/06/2013 00:00:00,0.442852,512.608142,1.066019,0.384553,12.991087,1.000000,304.751715,0.000000,26.235454,416.982493,0.706708,0.070671,4053.333333,113.333333,65.713724,3.676471,0.014423,0.344889,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.295700,1.000000
17/06/2013 00:00:00,0.403232,241.436878,0.774194,0.478000,12.914876,1.000000,305.751026,0.000000,27.220100,155.512019,0.513245,0.051324,4053.333333,113.333333,55.028289,3.676471,0.010474,0.250474,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.814339,1.000000
18/06/2013 00:00:00,0.357180,491.756081,0.484723,0.514361,12.839875,1.000000,306.738459,0.000000,60.697970,374.851485,0.321343,0.032134,4053.333333,113.333333,52.530155,3.676471,0.006558,0.156822,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
19/06/2013 00:00:00,0.443748,291.574089,0.258065,0.434493,12.766105,1.000000,307.713721,0.000000,38.250390,174.752271,0.171082,0.017108,4053.333333,113.333333,74.894958,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.654971,1.000000
20/06/2013 00:00:00,0.337566,339.326063,0.258065,0.437283,12.693589,1.952610,308.676525,0.000000,33.137027,255.729574,0.171082,0.017108,3945.370922,221.295744,43.280750,7.178711,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
21/06/2013 00:00:00,0.307741,532.225514,0.807019,0.459126,12.622347,1.000000,309.626584,0.000000,5.714286,461.104885,0.535006,0.053501,4053.333333,113.333333,61.729873,3.676471,0.010918,0.261094,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.258754,1.000000
22/06/2013 00:00:00,0.284468,281.074881,0.258065,0.395700,12.552401,1.000000,310.563617,0.000000,5.714286,226.531390,0.171082,0.017108,4053.333333,113.333333,45.152734,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.240144,1.000000
23/06/2013 00:00:00,0.401556,413.223685,0.935484,0.416000,12.483772,1.000000,311.487348,0.000000,54.735919,314.647226,0.620171,0.062017,4053.333333,113.333333,40.164069,3.676471,0.012657,0.302657,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.159090,1.000000
24/06/2013 00:00:00,0.612682,393.492248,0.755461,0.468439,12.416479,1.000000,312.397503,0.000000,5.714286,309.206534,0.500826,0.050083,4053.333333,113.333333,74.894958,3.676471,0.010221,0.244414,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.095405,1.000000
25/06/2013 00:00:00,0.453496,402.570100,0.676972,0.447819,12.350544,3.141594,313.293811,0.000000,60.258221,266.522778,0.448793,0.044879,3810.619330,356.047337,64.239122,11.549978,0.009159,0.219020,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000
26/06/2013 00:00:00,0.708317,258.862680,1.290323,0.496997,12.285984,1.000000,314.176009,0.000000,35.585673,163.341005,0.855408,0.085541,4053.333333,113.333333,56.259531,3.676471,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.408299,1.000000
27/06/2013 00:00:00,0.419824,264.963955,0.541257,0.426313,12.222821,1.000000,315.043835,0.000000,51.631403,144.962084,0.358822,0.035882,4053.333333,113.333333,64.693998,3.676471,0.007323,0.175113,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.854572,1.000000
28/06/2013 00:00:00,0.344044,532.514313,0.258065,0.452362,12.161071,1.000000,315.897032,0.000000,31.127099,438.464482,0.171082,0.017108,4053.333333,113.333333,59.246261,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.176958,1.000000
29/06/2013 00:00:00,0.882966,331.500262,1.290323,0.484000,12.100754,1.000000,316.735347,0.000000,64.285714,199.196179,0.855408,0.085541,4053.333333,113.333333,64.341898,3.676471,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.889788,1.000000
30/06/2013 00:00:00,0.666667,389.899603,0.258065,0.397555,12.041887,1.000000,317.558533,0.000000,30.361484,300.389642,0.171082,0.017108,4053.333333,113.333333,55.472007,3.676471,0.003491,0.083491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.562170,1.000000
01/07/2013 00:00:00,0.516013,360.069794,1.032992,0.427936,11.984487,2.603261,318.366345,0.000000,5.714286,289.969270,0.684813,0.068481,3871.630366,295.036300,54.815424,9.570814,0.013976,0.334203,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.626433,1.000000
02/07/2013 00:00:00,0.401327,272.214794,0.628723,0.462247,11.928573,1.000000,319.158544,0.000000,47.259595,146.712970,0.416806,0.041681,4053.333333,113.333333,74.565759,3.676471,0.008506,0.203410,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.957657,1.000000
03/07/2013 00:00:00,0.337005,339.590791,0.729274,0.447158,11.874160,1.854684,319.934897,0.000000,39.059921,240.198781,0.483466,0.048347,3956.469153,210.197513,53.513398,6.818691,0.009867,0.235942,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.702915,1.000000
04/07/2013 00:00:00,0.356588,281.075615,1.193548,0.478000,11.821264,1.000000,320.695172,0.000000,8.687004,209.672439,0.791252,0.079125,4053.333333,113.333333,59.039702,3.676471,0.016148,0.386148,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.135474,1.000000
