FVC file = HN_Cal_2017_2018_3D_wq.fvc, Simulation Execution: 07/02/2022 09:00:53
Nodestring coordinates,X,Y,ZB,Chain,Length,LeftCellID,RightCellID,NSID,ID
, 0.30767672000000E+06, 0.62756817800000E+07, -0.9999900E+05,  0.1195754E+05,  0.5518802E+05,       15058,           0,         205,         107
, 0.30766900000000E+06, 0.62756694700000E+07, -0.9999900E+05,  0.1197207E+05,  0.5518802E+05,       15062,           0,         205,         107
, 0.30766595500000E+06, 0.62756557100000E+07, -0.9999900E+05,  0.1198617E+05,  0.5518802E+05,       15066,           0,         205,         107
, 0.30766371400000E+06, 0.62756420100000E+07, -0.9999900E+05,  0.1200005E+05,  0.5518802E+05,       15072,           0,         205,         107
, 0.30766671500000E+06, 0.62756286700000E+07, -0.9999900E+05,  0.1201372E+05,  0.5518802E+05,       15071,           0,         205,         107
, 0.30768010000000E+06, 0.62756180700000E+07, -0.9999900E+05,  0.1203080E+05,  0.5518802E+05,       15074,           0,         205,         107
, 0.30770499000000E+06, 0.62756208500000E+07, -0.9999900E+05,  0.1205584E+05,  0.5518802E+05,       15077,           0,         205,         107
, 0.30772067400000E+06, 0.62756184300000E+07, -0.9999900E+05,  0.1207171E+05,  0.5518802E+05,       15080,           0,         205,         107
, 0.30773644900000E+06, 0.62756164700000E+07, -0.9999900E+05,  0.1208761E+05,  0.5518802E+05,       15083,           0,         205,         107
, 0.30775225100000E+06, 0.62756148000000E+07, -0.9999900E+05,  0.1210350E+05,  0.5518802E+05,       15086,           0,         205,         107
, 0.30776797000000E+06, 0.62756124300000E+07, -0.9999900E+05,  0.1211939E+05,  0.5518802E+05,       15089,           0,         205,         107
, 0.30778108900000E+06, 0.62756132100000E+07, -0.9999900E+05,  0.1213254E+05,  0.5518802E+05,       15092,           0,         205,         107
, 0.30779340700000E+06, 0.62756180100000E+07, -0.9999900E+05,  0.1214575E+05,  0.5518802E+05,       15095,           0,         205,         107
, 0.30780586600000E+06, 0.62756220700000E+07, -0.9999900E+05,  0.1215886E+05,  0.5518802E+05,       15098,           0,         205,         107
, 0.30781887900000E+06, 0.62756244700000E+07, -0.9999900E+05,  0.1217209E+05,  0.5518802E+05,       15101,           0,         205,         107
, 0.30783204300000E+06, 0.62756255400000E+07, -0.9999900E+05,  0.1218530E+05,  0.5518802E+05,       15104,           0,         205,         107
, 0.30784527300000E+06, 0.62756253700000E+07, -0.9999900E+05,  0.1219853E+05,  0.5518802E+05,       15107,           0,         205,         107
, 0.30785844800000E+06, 0.62756263000000E+07, -0.9999900E+05,  0.1221174E+05,  0.5518802E+05,       15110,           0,         205,         107
, 0.30787140300000E+06, 0.62756290000000E+07, -0.9999900E+05,  0.1222497E+05,  0.5518802E+05,       15113,           0,         205,         107
, 0.30788443400000E+06, 0.62756311900000E+07, -0.9999900E+05,  0.1223818E+05,  0.5518802E+05,       15116,           0,         205,         107
, 0.30789763700000E+06, 0.62756313900000E+07, -0.9999900E+05,  0.1225139E+05,  0.5518802E+05,       15119,           0,         205,         107
, 0.30791085200000E+06, 0.62756319400000E+07, -0.9999900E+05,  0.1226462E+05,  0.5518802E+05,       15122,           0,         205,         107
, 0.30792386900000E+06, 0.62756343000000E+07, -0.9999900E+05,  0.1227784E+05,  0.5518802E+05,       15125,           0,         205,         107
, 0.30793694400000E+06, 0.62756362800000E+07, -0.9999900E+05,  0.1229107E+05,  0.5518802E+05,       15128,           0,         205,         107
, 0.30794987000000E+06, 0.62756386500000E+07, -0.9999900E+05,  0.1230421E+05,  0.5518802E+05,       15131,           0,         205,         107
, 0.30796274100000E+06, 0.62756414100000E+07, -0.9999900E+05,  0.1231737E+05,  0.5518802E+05,       15134,           0,         205,         107
, 0.30797592600000E+06, 0.62756425200000E+07, -0.9999900E+05,  0.1233061E+05,  0.5518802E+05,       15137,           0,         205,         107
, 0.30798912400000E+06, 0.62756435100000E+07, -0.9999900E+05,  0.1234384E+05,  0.5518802E+05,       15140,           0,         205,         107
, 0.30800278400000E+06, 0.62756435200000E+07, -0.9999900E+05,  0.1235750E+05,  0.5518802E+05,       15143,           0,         205,         107
, 0.30801635200000E+06, 0.62756420200000E+07, -0.9999900E+05,  0.1237115E+05,  0.5518802E+05,       15146,           0,         205,         107
, 0.30802998200000E+06, 0.62756427700000E+07, -0.9999900E+05,  0.1238480E+05,  0.5518802E+05,       15149,           0,         205,         107
, 0.30804253200000E+06, 0.62756473200000E+07, -0.9999900E+05,  0.1239815E+05,  0.5518802E+05,       15152,           0,         205,         107
, 0.30805478800000E+06, 0.62756531700000E+07, -0.9999900E+05,  0.1241173E+05,  0.5518802E+05,       15155,           0,         205,         107
, 0.30806783200000E+06, 0.62756572700000E+07, -0.9999900E+05,  0.1242541E+05,  0.5518802E+05,       15158,           0,         205,         107
, 0.30808059900000E+06, 0.62756621600000E+07, -0.9999900E+05,  0.1243908E+05,  0.5518802E+05,       15161,           0,         205,         107
, 0.30809270000000E+06, 0.62756685300000E+07, -0.9999900E+05,  0.1245275E+05,  0.5518802E+05,       15164,           0,         205,         107
, 0.30810483400000E+06, 0.62756748400000E+07, -0.9999900E+05,  0.1246643E+05,  0.5518802E+05,       15167,           0,         205,         107
, 0.30811702100000E+06, 0.62756809900000E+07, -0.9999900E+05,  0.1248008E+05,  0.5518802E+05,       15170,           0,         205,         107
, 0.30812954600000E+06, 0.62756864500000E+07, -0.9999900E+05,  0.1249374E+05,  0.5518802E+05,       15173,           0,         205,         107
, 0.30814042600000E+06, 0.62756944800000E+07, -0.9999900E+05,  0.1250726E+05,  0.5518802E+05,       15176,           0,         205,         107
, 0.30815033500000E+06, 0.62757039100000E+07, -0.9999900E+05,  0.1252094E+05,  0.5518802E+05,       15179,           0,         205,         107
, 0.30815863000000E+06, 0.62757147000000E+07, -0.9999900E+05,  0.1253455E+05,  0.5518802E+05,       15182,           0,         205,         107
, 0.30817133300000E+06, 0.62757213600000E+07, -0.9999900E+05,  0.1254890E+05,  0.5518802E+05,       15185,           0,         205,         107
, 0.30818324400000E+06, 0.62757219400000E+07, -0.9999900E+05,  0.1256082E+05,  0.5518802E+05,       15189,           0,         205,         107
, 0.30819456700000E+06, 0.62757176800000E+07, -0.9999900E+05,  0.1257292E+05,  0.5518802E+05,       15192,           0,         205,         107
, 0.30820403400000E+06, 0.62757086900000E+07, -0.9999900E+05,  0.1258597E+05,  0.5518802E+05,       15196,           0,         205,         107
, 0.30820787300000E+06, 0.62756962000000E+07, -0.9999900E+05,  0.1259904E+05,  0.5518802E+05,       15200,           0,         205,         107
, 0.30820787300000E+06, 0.62756843300000E+07, -0.9999900E+05,  0.1261091E+05,  0.5518802E+05,       15203,           0,         205,         107
, 0.30820827900000E+06, 0.62756724600000E+07, -0.9999900E+05,  0.1262279E+05,  0.5518802E+05,       15206,           0,         205,         107
, 0.30820969600000E+06, 0.62756607900000E+07, -0.9999900E+05,  0.1263454E+05,  0.5518802E+05,       15209,           0,         205,         107
, 0.30820908700000E+06, 0.62756489400000E+07, -0.9999900E+05,  0.1264641E+05,  0.5518802E+05,       15212,           0,         205,         107
, 0.30821061000000E+06, 0.62756371800000E+07, -0.9999900E+05,  0.1265827E+05,  0.5518802E+05,       15215,           0,         205,         107
, 0.30821373100000E+06, 0.62756257300000E+07, -0.9999900E+05,  0.1267014E+05,  0.5518802E+05,       15218,           0,         205,         107
, 0.30821829100000E+06, 0.62756147800000E+07, -0.9999900E+05,  0.1268200E+05,  0.5518802E+05,       15221,           0,         205,         107
, 0.30822543600000E+06, 0.62756058800000E+07, -0.9999900E+05,  0.1269341E+05,  0.5518802E+05,       15224,           0,         205,         107
, 0.30823332700000E+06, 0.62755975900000E+07, -0.9999900E+05,  0.1270486E+05,  0.5518802E+05,       15227,           0,         205,         107
, 0.30824111700000E+06, 0.62755893400000E+07, -0.9999900E+05,  0.1271620E+05,  0.5518802E+05,       15230,           0,         205,         107
, 0.30825139300000E+06, 0.62755843100000E+07, -0.9999900E+05,  0.1272764E+05,  0.5518802E+05,       15233,           0,         205,         107
, 0.30826232000000E+06, 0.62755809600000E+07, -0.9999900E+05,  0.1273907E+05,  0.5518802E+05,       15236,           0,         205,         107
, 0.30827566400000E+06, 0.62755795400000E+07, -0.9999900E+05,  0.1275249E+05,  0.5518802E+05,       15239,           0,         205,         107
, 0.30828880000000E+06, 0.62755823900000E+07, -0.9999900E+05,  0.1276593E+05,  0.5518802E+05,       15242,           0,         205,         107
, 0.30830185400000E+06, 0.62755850300000E+07, -0.9999900E+05,  0.1277925E+05,  0.5518802E+05,       15245,           0,         205,         107
, 0.30831402000000E+06, 0.62755909300000E+07, -0.9999900E+05,  0.1279277E+05,  0.5518802E+05,       15248,           0,         205,         107
, 0.30832224500000E+06, 0.62755980600000E+07, -0.9999900E+05,  0.1280366E+05,  0.5518802E+05,       15251,           0,         205,         107
, 0.30832591400000E+06, 0.62756085400000E+07, -0.9999900E+05,  0.1281476E+05,  0.5518802E+05,       15254,           0,         205,         107
, 0.30832837100000E+06, 0.62756194500000E+07, -0.9999900E+05,  0.1282594E+05,  0.5518802E+05,       15257,           0,         205,         107
, 0.30833008500000E+06, 0.62756304200000E+07, -0.9999900E+05,  0.1283705E+05,  0.5518802E+05,       15260,           0,         205,         107
, 0.30833473800000E+06, 0.62756405500000E+07, -0.9999900E+05,  0.1284820E+05,  0.5518802E+05,       15263,           0,         205,         107
, 0.30833839600000E+06, 0.62756511200000E+07, -0.9999900E+05,  0.1285938E+05,  0.5518802E+05,       15266,           0,         205,         107
, 0.30834282000000E+06, 0.62756613800000E+07, -0.9999900E+05,  0.1287055E+05,  0.5518802E+05,       15269,           0,         205,         107
, 0.30834924900000E+06, 0.62756704800000E+07, -0.9999900E+05,  0.1288170E+05,  0.5518802E+05,       15272,           0,         205,         107
, 0.30835630000000E+06, 0.62756791600000E+07, -0.9999900E+05,  0.1289288E+05,  0.5518802E+05,       15275,           0,         205,         107
, 0.30836381400000E+06, 0.62756832700000E+07, -0.9999900E+05,  0.1290144E+05,  0.5518802E+05,       15278,           0,         205,         107
, 0.30836911100000E+06, 0.62756899800000E+07, -0.9999900E+05,  0.1290999E+05,  0.5518802E+05,       15281,           0,         205,         107
, 0.30837464500000E+06, 0.62756965100000E+07, -0.9999900E+05,  0.1291855E+05,  0.5518802E+05,       15284,           0,         205,         107
, 0.30838176700000E+06, 0.62757012000000E+07, -0.9999900E+05,  0.1292708E+05,  0.5518802E+05,       15287,           0,         205,         107
, 0.30838957200000E+06, 0.62757047100000E+07, -0.9999900E+05,  0.1293564E+05,  0.5518802E+05,       15290,           0,         205,         107
, 0.30839784600000E+06, 0.62757069200000E+07, -0.9999900E+05,  0.1294420E+05,  0.5518802E+05,       15293,           0,         205,         107
, 0.30840628000000E+06, 0.62757084100000E+07, -0.9999900E+05,  0.1295276E+05,  0.5518802E+05,       15296,           0,         205,         107
, 0.30841699300000E+06, 0.62757067100000E+07, -0.9999900E+05,  0.1296361E+05,  0.5518802E+05,       15299,           0,         205,         107
, 0.30842771400000E+06, 0.62757050700000E+07, -0.9999900E+05,  0.1297446E+05,  0.5518802E+05,       15302,           0,         205,         107
, 0.30843842600000E+06, 0.62757033600000E+07, -0.9999900E+05,  0.1298530E+05,  0.5518802E+05,       15305,           0,         205,         107
, 0.30844899300000E+06, 0.62757009600000E+07, -0.9999900E+05,  0.1299614E+05,  0.5518802E+05,       15308,           0,         205,         107
, 0.30845958200000E+06, 0.62756986300000E+07, -0.9999900E+05,  0.1300698E+05,  0.5518802E+05,       15311,           0,         205,         107
, 0.30847022400000E+06, 0.62756965400000E+07, -0.9999900E+05,  0.1301783E+05,  0.5518802E+05,       15314,           0,         205,         107
, 0.30848071900000E+06, 0.62756938800000E+07, -0.9999900E+05,  0.1302866E+05,  0.5518802E+05,       15317,           0,         205,         107
, 0.30849080000000E+06, 0.62756899500000E+07, -0.9999900E+05,  0.1303948E+05,  0.5518802E+05,       15320,           0,         205,         107
, 0.30850030200000E+06, 0.62756847300000E+07, -0.9999900E+05,  0.1305032E+05,  0.5518802E+05,       15323,           0,         205,         107
, 0.30850946800000E+06, 0.62756789300000E+07, -0.9999900E+05,  0.1306117E+05,  0.5518802E+05,       15326,           0,         205,         107
, 0.30851844200000E+06, 0.62756728400000E+07, -0.9999900E+05,  0.1307201E+05,  0.5518802E+05,       15329,           0,         205,         107
, 0.30852772300000E+06, 0.62756672300000E+07, -0.9999900E+05,  0.1308286E+05,  0.5518802E+05,       15332,           0,         205,         107
, 0.30853700900000E+06, 0.62756616200000E+07, -0.9999900E+05,  0.1309370E+05,  0.5518802E+05,       15335,           0,         205,         107
, 0.30854623000000E+06, 0.62756559100000E+07, -0.9999900E+05,  0.1310455E+05,  0.5518802E+05,       15338,           0,         205,         107
, 0.30855514000000E+06, 0.62756497400000E+07, -0.9999900E+05,  0.1311539E+05,  0.5518802E+05,       15341,           0,         205,         107
, 0.30856383100000E+06, 0.62756432500000E+07, -0.9999900E+05,  0.1312623E+05,  0.5518802E+05,       15344,           0,         205,         107
, 0.30857245300000E+06, 0.62756366700000E+07, -0.9999900E+05,  0.1313708E+05,  0.5518802E+05,       15347,           0,         205,         107
, 0.30858049700000E+06, 0.62756294800000E+07, -0.9999900E+05,  0.1314787E+05,  0.5518802E+05,       15350,           0,         205,         107
, 0.30858732700000E+06, 0.62756210600000E+07, -0.9999900E+05,  0.1315871E+05,  0.5518802E+05,       15353,           0,         205,         107
, 0.30859403400000E+06, 0.62756125300000E+07, -0.9999900E+05,  0.1316956E+05,  0.5518802E+05,       15356,           0,         205,         107
, 0.30860068000000E+06, 0.62756039600000E+07, -0.9999900E+05,  0.1318041E+05,  0.5518802E+05,       15359,           0,         205,         107
, 0.30860798000000E+06, 0.62755917000000E+07, -0.9999900E+05,  0.1319467E+05,  0.5518802E+05,       15362,           0,         205,         107
, 0.30861622200000E+06, 0.62755800500000E+07, -0.9999900E+05,  0.1320895E+05,  0.5518802E+05,       15365,           0,         205,         107
, 0.30862513000000E+06, 0.62755689000000E+07, -0.9999900E+05,  0.1322322E+05,  0.5518802E+05,       15368,           0,         205,         107
, 0.30863266800000E+06, 0.62755567800000E+07, -0.9999900E+05,  0.1323749E+05,  0.5518802E+05,       15371,           0,         205,         107
, 0.30864092300000E+06, 0.62755451400000E+07, -0.9999900E+05,  0.1325176E+05,  0.5518802E+05,       15374,           0,         205,         107
, 0.30864955000000E+06, 0.62755337800000E+07, -0.9999900E+05,  0.1326602E+05,  0.5518802E+05,       15377,           0,         205,         107
, 0.30865801700000E+06, 0.62755222900000E+07, -0.9999900E+05,  0.1328030E+05,  0.5518802E+05,       15380,           0,         205,         107
, 0.30866703100000E+06, 0.62755112300000E+07, -0.9999900E+05,  0.1329456E+05,  0.5518802E+05,       15383,           0,         205,         107
, 0.30867587800000E+06, 0.62755000300000E+07, -0.9999900E+05,  0.1330884E+05,  0.5518802E+05,       15386,           0,         205,         107
, 0.30868370200000E+06, 0.62754881000000E+07, -0.9999900E+05,  0.1332310E+05,  0.5518802E+05,       15389,           0,         205,         107
, 0.30869104900000E+06, 0.62754758600000E+07, -0.9999900E+05,  0.1333738E+05,  0.5518802E+05,       15392,           0,         205,         107
, 0.30869835200000E+06, 0.62754636000000E+07, -0.9999900E+05,  0.1335165E+05,  0.5518802E+05,       15395,           0,         205,         107
, 0.30870581500000E+06, 0.62754514400000E+07, -0.9999900E+05,  0.1336592E+05,  0.5518802E+05,       15398,           0,         205,         107
, 0.30871119500000E+06, 0.62754382200000E+07, -0.9999900E+05,  0.1338019E+05,  0.5518802E+05,       15401,           0,         205,         107
, 0.30871735000000E+06, 0.62754253500000E+07, -0.9999900E+05,  0.1339446E+05,  0.5518802E+05,       15404,           0,         205,         107
, 0.30872489700000E+06, 0.62754132400000E+07, -0.9999900E+05,  0.1340872E+05,  0.5518802E+05,       15407,           0,         205,         107
, 0.30873115600000E+06, 0.62754004100000E+07, -0.9999900E+05,  0.1342300E+05,  0.5518802E+05,       15410,           0,         205,         107
, 0.30873715200000E+06, 0.62753874600000E+07, -0.9999900E+05,  0.1343727E+05,  0.5518802E+05,       15413,           0,         205,         107
, 0.30874110000000E+06, 0.62753737500000E+07, -0.9999900E+05,  0.1345154E+05,  0.5518802E+05,       15416,           0,         205,         107
, 0.30874334400000E+06, 0.62753583200000E+07, -0.9999900E+05,  0.1346713E+05,  0.5518802E+05,       15419,           0,         205,         107
, 0.30874424600000E+06, 0.62753427300000E+07, -0.9999900E+05,  0.1348275E+05,  0.5518802E+05,       15422,           0,         205,         107
, 0.30874239800000E+06, 0.62753272300000E+07, -0.9999900E+05,  0.1349836E+05,  0.5518802E+05,       15425,           0,         205,         107
, 0.30873908800000E+06, 0.62753120100000E+07, -0.9999900E+05,  0.1351393E+05,  0.5518802E+05,       15428,           0,         205,         107
, 0.30873626800000E+06, 0.62752967400000E+07, -0.9999900E+05,  0.1352946E+05,  0.5518802E+05,       15431,           0,         205,         107
, 0.30873687200000E+06, 0.62752811600000E+07, -0.9999900E+05,  0.1354505E+05,  0.5518802E+05,       15434,           0,         205,         107
, 0.30873662900000E+06, 0.62752655900000E+07, -0.9999900E+05,  0.1356062E+05,  0.5518802E+05,       15437,           0,         205,         107
, 0.30873433400000E+06, 0.62752501500000E+07, -0.9999900E+05,  0.1357623E+05,  0.5518802E+05,       15440,           0,         205,         107
, 0.30873234900000E+06, 0.62752346700000E+07, -0.9999900E+05,  0.1359184E+05,  0.5518802E+05,       15443,           0,         205,         107
, 0.30872871700000E+06, 0.62752195100000E+07, -0.9999900E+05,  0.1360743E+05,  0.5518802E+05,       15446,           0,         205,         107
, 0.30872615700000E+06, 0.62752041100000E+07, -0.9999900E+05,  0.1362304E+05,  0.5518802E+05,       15449,           0,         205,         107
, 0.30872280500000E+06, 0.62751889000000E+07, -0.9999900E+05,  0.1363862E+05,  0.5518802E+05,       15452,           0,         205,         107
, 0.30871403700000E+06, 0.62751761600000E+07, -0.9999900E+05,  0.1365408E+05,  0.5518802E+05,       15455,           0,         205,         107
, 0.30870466500000E+06, 0.62751637900000E+07, -0.9999900E+05,  0.1366960E+05,  0.5518802E+05,       15458,           0,         205,         107
, 0.30869736800000E+06, 0.62751499900000E+07, -0.9999900E+05,  0.1368521E+05,  0.5518802E+05,       15461,           0,         205,         107
, 0.30868658400000E+06, 0.62751391000000E+07, -0.9999900E+05,  0.1370054E+05,  0.5518802E+05,       15464,           0,         205,         107
, 0.30867834000000E+06, 0.62751259600000E+07, -0.9999900E+05,  0.1371605E+05,  0.5518802E+05,       15467,           0,         205,         107
, 0.30867317700000E+06, 0.62751112400000E+07, -0.9999900E+05,  0.1373165E+05,  0.5518802E+05,       15470,           0,         205,         107
, 0.30866785800000E+06, 0.62750966000000E+07, -0.9999900E+05,  0.1374723E+05,  0.5518802E+05,       15473,           0,         205,         107
, 0.30866114000000E+06, 0.62750825100000E+07, -0.9999900E+05,  0.1376283E+05,  0.5518802E+05,       15476,           0,         205,         107
, 0.30865328800000E+06, 0.62750640100000E+07, -0.9999900E+05,  0.1378293E+05,  0.5518802E+05,       15479,           0,         205,         107
, 0.30864458500000E+06, 0.62750465200000E+07, -0.9999900E+05,  0.1380247E+05,  0.5518802E+05,       15482,           0,         205,         107
, 0.30863644900000E+06, 0.62750293400000E+07, -0.9999900E+05,  0.1382148E+05,  0.5518802E+05,       15485,           0,         205,         107
, 0.30863118400000E+06, 0.62750116400000E+07, -0.9999900E+05,  0.1383994E+05,  0.5518802E+05,       15488,           0,         205,         107
, 0.30862818300000E+06, 0.62749939400000E+07, -0.9999900E+05,  0.1385790E+05,  0.5518802E+05,       15491,           0,         205,         107
, 0.30862668300000E+06, 0.62749765300000E+07, -0.9999900E+05,  0.1387537E+05,  0.5518802E+05,       15494,           0,         205,         107
, 0.30862473700000E+06, 0.62749596500000E+07, -0.9999900E+05,  0.1389236E+05,  0.5518802E+05,       15498,           0,         205,         107
, 0.30862323500000E+06, 0.62749431800000E+07, -0.9999900E+05,  0.1390890E+05,  0.5518802E+05,       15502,           0,         205,         107
, 0.30862684800000E+06, 0.62749276000000E+07, -0.9999900E+05,  0.1392489E+05,  0.5518802E+05,       15506,           0,         205,         107
, 0.30863286000000E+06, 0.62749147600000E+07, -0.9999900E+05,  0.1393907E+05,  0.5518802E+05,       15511,           0,         205,         107
, 0.30863747300000E+06, 0.62749018200000E+07, -0.9999900E+05,  0.1395281E+05,  0.5518802E+05,       15516,           0,         205,         107
, 0.30864160000000E+06, 0.62748891700000E+07, -0.9999900E+05,  0.1396612E+05,  0.5518802E+05,       15521,           0,         205,         107
, 0.30864532900000E+06, 0.62748768400000E+07, -0.9999900E+05,  0.1397900E+05,  0.5518802E+05,       15527,           0,         205,         107
, 0.30864829900000E+06, 0.62748647200000E+07, -0.9999900E+05,  0.1399148E+05,  0.5518802E+05,       15533,           0,         205,         107
, 0.30865040500000E+06, 0.62748528200000E+07, -0.9999900E+05,  0.1400356E+05,  0.5518802E+05,       15539,           0,         205,         107
, 0.30865191100000E+06, 0.62748412200000E+07, -0.9999900E+05,  0.1401526E+05,  0.5518802E+05,       15546,           0,         205,         107
, 0.30865264400000E+06, 0.62748299100000E+07, -0.9999900E+05,  0.1402659E+05,  0.5518802E+05,       15550,           0,         205,         107
, 0.30865211800000E+06, 0.62748189400000E+07, -0.9999900E+05,  0.1403758E+05,  0.5518802E+05,       15557,           0,         205,         107
, 0.30865006000000E+06, 0.62748085100000E+07, -0.9999900E+05,  0.1404821E+05,  0.5518802E+05,       15563,           0,         205,         107
, 0.30864293900000E+06, 0.62747993000000E+07, -0.9999900E+05,  0.1405985E+05,  0.5518802E+05,       15568,           0,         205,         107
, 0.30863479500000E+06, 0.62747909900000E+07, -0.9999900E+05,  0.1407148E+05,  0.5518802E+05,       15573,           0,         205,         107
, 0.30862566400000E+06, 0.62747837700000E+07, -0.9999900E+05,  0.1408312E+05,  0.5518802E+05,       15578,           0,         205,         107
, 0.30861594600000E+06, 0.62747773700000E+07, -0.9999900E+05,  0.1409476E+05,  0.5518802E+05,       15583,           0,         205,         107
, 0.30860593000000E+06, 0.62747715600000E+07, -0.9999900E+05,  0.1410634E+05,  0.5518802E+05,       15588,           0,         205,         107
, 0.30859492900000E+06, 0.62747677600000E+07, -0.9999900E+05,  0.1411798E+05,  0.5518802E+05,       15593,           0,         205,         107
, 0.30858409700000E+06, 0.62747635300000E+07, -0.9999900E+05,  0.1412961E+05,  0.5518802E+05,       15598,           0,         205,         107
, 0.30857353600000E+06, 0.62747586400000E+07, -0.9999900E+05,  0.1414124E+05,  0.5518802E+05,       15603,           0,         205,         107
, 0.30856271100000E+06, 0.62747543900000E+07, -0.9999900E+05,  0.1415287E+05,  0.5518802E+05,       15608,           0,         205,         107
, 0.30855128600000E+06, 0.62747522500000E+07, -0.9999900E+05,  0.1416450E+05,  0.5518802E+05,       15613,           0,         205,         107
, 0.30853977900000E+06, 0.62747505000000E+07, -0.9999900E+05,  0.1417614E+05,  0.5518802E+05,       15618,           0,         205,         107
, 0.30852831300000E+06, 0.62747485100000E+07, -0.9999900E+05,  0.1418778E+05,  0.5518802E+05,       15622,           0,         205,         107
, 0.30851690300000E+06, 0.62747462100000E+07, -0.9999900E+05,  0.1419942E+05,  0.5518802E+05,       15625,           0,         205,         107
, 0.30850159100000E+06, 0.62747458300000E+07, -0.9999900E+05,  0.1421473E+05,  0.5518802E+05,       15628,           0,         205,         107
, 0.30848645500000E+06, 0.62747436000000E+07, -0.9999900E+05,  0.1423003E+05,  0.5518802E+05,       15631,           0,         205,         107
, 0.30847187200000E+06, 0.62747389900000E+07, -0.9999900E+05,  0.1424533E+05,  0.5518802E+05,       15634,           0,         205,         107
, 0.30845954100000E+06, 0.62747300000000E+07, -0.9999900E+05,  0.1426058E+05,  0.5518802E+05,       15637,           0,         205,         107
, 0.30844885000000E+06, 0.62747190400000E+07, -0.9999900E+05,  0.1427590E+05,  0.5518802E+05,       15640,           0,         205,         107
, 0.30844327500000E+06, 0.62747117900000E+07, -0.9999900E+05,  0.1428504E+05,  0.5518802E+05,       15643,           0,         205,         107
, 0.30843898800000E+06, 0.62747037400000E+07, -0.9999900E+05,  0.1429416E+05,  0.5518802E+05,       15646,           0,         205,         107
, 0.30843547800000E+06, 0.62746953100000E+07, -0.9999900E+05,  0.1430329E+05,  0.5518802E+05,       15649,           0,         205,         107
, 0.30843103300000E+06, 0.62746873600000E+07, -0.9999900E+05,  0.1431240E+05,  0.5518802E+05,       15652,           0,         205,         107
, 0.30842570200000E+06, 0.62746799500000E+07, -0.9999900E+05,  0.1432153E+05,  0.5518802E+05,       15655,           0,         205,         107
, 0.30842164700000E+06, 0.62746718100000E+07, -0.9999900E+05,  0.1433062E+05,  0.5518802E+05,       15658,           0,         205,         107
, 0.30841614800000E+06, 0.62746645600000E+07, -0.9999900E+05,  0.1433972E+05,  0.5518802E+05,       15661,           0,         205,         107
, 0.30840833100000E+06, 0.62746623200000E+07, -0.9999900E+05,  0.1434785E+05,  0.5518802E+05,       15664,           0,         205,         107
, 0.30840029300000E+06, 0.62746613900000E+07, -0.9999900E+05,  0.1435595E+05,  0.5518802E+05,       15668,           0,         205,         107
, 0.30839211700000E+06, 0.62746615200000E+07, -0.9999900E+05,  0.1436412E+05,  0.5518802E+05,       15671,           0,         205,         107
, 0.30838454400000E+06, 0.62746648700000E+07, -0.9999900E+05,  0.1437240E+05,  0.5518802E+05,       15675,           0,         205,         107
, 0.30837928700000E+06, 0.62746714900000E+07, -0.9999900E+05,  0.1438086E+05,  0.5518802E+05,       15679,           0,         205,         107
, 0.30837916600000E+06, 0.62746825000000E+07, -0.9999900E+05,  0.1439187E+05,  0.5518802E+05,       15682,           0,         205,         107
, 0.30837826800000E+06, 0.62746934600000E+07, -0.9999900E+05,  0.1440287E+05,  0.5518802E+05,       15685,           0,         205,         107
, 0.30837716000000E+06, 0.62747044100000E+07, -0.9999900E+05,  0.1441387E+05,  0.5518802E+05,       15688,           0,         205,         107
, 0.30837663100000E+06, 0.62747154100000E+07, -0.9999900E+05,  0.1442488E+05,  0.5518802E+05,       15691,           0,         205,         107
, 0.30837627700000E+06, 0.62747264100000E+07, -0.9999900E+05,  0.1443589E+05,  0.5518802E+05,       15694,           0,         205,         107
, 0.30837546500000E+06, 0.62747373900000E+07, -0.9999900E+05,  0.1444690E+05,  0.5518802E+05,       15697,           0,         205,         107
, 0.30837477000000E+06, 0.62747483400000E+07, -0.9999900E+05,  0.1445787E+05,  0.5518802E+05,       15700,           0,         205,         107
, 0.30837573600000E+06, 0.62747593100000E+07, -0.9999900E+05,  0.1446888E+05,  0.5518802E+05,       15703,           0,         205,         107
, 0.30837512300000E+06, 0.62747702800000E+07, -0.9999900E+05,  0.1447987E+05,  0.5518802E+05,       15706,           0,         205,         107
, 0.30837427000000E+06, 0.62747812600000E+07, -0.9999900E+05,  0.1449088E+05,  0.5518802E+05,       15709,           0,         205,         107
, 0.30837351100000E+06, 0.62747922400000E+07, -0.9999900E+05,  0.1450189E+05,  0.5518802E+05,       15712,           0,         205,         107
, 0.30837217500000E+06, 0.62748031700000E+07, -0.9999900E+05,  0.1451290E+05,  0.5518802E+05,       15715,           0,         205,         107
, 0.30836911400000E+06, 0.62748137200000E+07, -0.9999900E+05,  0.1452389E+05,  0.5518802E+05,       15718,           0,         205,         107
, 0.30836503300000E+06, 0.62748239100000E+07, -0.9999900E+05,  0.1453486E+05,  0.5518802E+05,       15721,           0,         205,         107
, 0.30835997600000E+06, 0.62748336900000E+07, -0.9999900E+05,  0.1454587E+05,  0.5518802E+05,       15724,           0,         205,         107
, 0.30835258600000E+06, 0.62748405000000E+07, -0.9999900E+05,  0.1455592E+05,  0.5518802E+05,       15727,           0,         205,         107
