Date_Time,DO_mg/L,DOsat,Temp _DegC,pH,Cond_uS/cm,TSS_mg/L,Turbidity_ntu,FP_mg/L,TP_mg/L,NOx_mg/L,NH_mg/L,TKN_mg/L,TN_mg/L,TOC_mg/L,DOC_mg/L,Chla_mg/m3,SiO2_mg/L,ENT_cfu/100mL,FC_cfu/100mL
28/03/1989,,,16.2,6.7,8,,,,0.058,0.16,0.02,,0.6,,,2.6,,,
28/03/1989,8,88,16.2,6.7,8,,42,,0.058,0.16,0.02,,,,,2.55,7.91,,
11/04/1989,,,19,7,14,,,,0.031,0.12,,,0.24,,,1.8,,,230
11/04/1989,9,102,19,7,14,,13,,0.031,0.12,0,,,,,1.8,,,230
26/04/1989,,,17,6.9,11,,,,0.041,0.13,0.01,,0.53,,,1.7,,,
26/04/1989,8,90,17,6.9,11,,41,,0.041,0.13,0.01,,,,,1.7,,,
09/05/1989,,,16.7,6.8,14,,,,0.027,0.21,0.01,,0.46,,,1,,,61
09/05/1989,8,94,16.7,6.8,14,10,10,,0.027,0.21,0.01,,,,,1,,,60
23/05/1989,,,15.8,7,14,,,,0.031,0.2,,,0.68,,,1.2,,,
23/05/1989,8,93,15.8,7,14,,13,,0.031,0.2,0,,,,,1.2,,,
05/06/1989,,,13.4,6.9,12,,,,0.03,0.2,,,0.48,,,1.8,,,
05/06/1989,9,95,13.4,6.9,12,,8,,0.03,0.2,0,,,,,1.8,,,
28/06/1989,,,13.4,7.1,14,,,,0.031,0.24,,,0.54,,,0.5,,,250
28/06/1989,9,98,13.4,7.1,14,11,16,,0.031,0.24,0,,,,,0.47,,,250
10/07/1989,,,11.8,7,16,,,,0.031,0.26,0.03,,0.54,,,1.1,,,
10/07/1989,9,87,11.8,7,16,,8,,0.031,0.26,0.03,,,,,1.12,,,
19/07/1989,,,10.8,6.9,16,,,,0.042,0.36,0.01,,0.72,,,3.4,,,31
19/07/1989,9,90,10.8,6.9,16,8,8,,0.042,0.36,0.01,,,,,3.4,,,30
01/08/1989,,,12.2,7.3,15,,,,0.029,0.66,0.01,,1.15,,,1.8,,,
01/08/1989,9,93,12.2,7.3,15,,8,,0.029,0.66,0.01,,,,,1.8,,,
14/08/1989,,,12.9,7.2,17,,,,0.033,0.46,0.01,,1.2,,,3.8,,,
14/08/1989,9,95,12.9,7.2,17,,9,,0.033,0.46,0.01,,,,,3.77,,,
29/08/1989,,,,,,,,,,,,,,,,,,,
12/09/1989,,,17.4,7.7,23,,,,0.034,0.18,0.29,,0.64,,,45.2,,,
12/09/1989,11,118,17.4,7.7,23,,7,,0.034,0.18,0.29,,,,,45.24,9.2,,
28/09/1989,,,17,7,23,,,,0.038,0.39,0.09,,0.57,,,15.4,,,31
28/09/1989,8,86,17,7,23,13,12,,0.038,0.39,0.09,,,,,15.42,,,30
09/10/1989,,,20.2,6.9,26,,,,0.043,0.42,0.27,,0.78,,,,,,
09/10/1989,7,82,20.2,6.9,26,,9,,0.043,0.42,0.27,,,,,,,,
18/10/1989,,,20.1,7.1,31,,,,0.037,0.42,0.18,,1.09,,,23.9,,,
18/10/1989,8,93,20.1,7.1,31,12,15,,0.037,0.42,0.18,,,,,23.9,,,
31/10/1989,,,21.2,7.5,34,,,,0.029,0.65,0.12,,1.6,,,28.2,,,
31/10/1989,9,105,21.2,7.5,34,,16,,0.029,0.65,0.12,,,,,28.2,,,
13/11/1989,,,21.7,7,25,,,,0.037,0.32,0.03,,0.81,,,27.4,,,81
13/11/1989,7,89,21.7,7,25,11,14,,0.037,0.32,0.03,,,,,27.4,,,80
28/11/1989,,,23.1,7,25,,,,0.024,0.21,0.07,,0.98,,,31.1,,,
28/11/1989,8,98,23.1,7,25,8,10,,0.024,0.21,0.07,,,,,31.1,,,
13/12/1989,,,23.9,6.7,19,,,,0.072,0.53,0.03,,1.01,,,36.3,,,
13/12/1989,7,85,23.9,6.7,19,30,37,,0.072,0.53,0.03,,,,,36.3,,,
28/12/1989,,,26.1,7.2,32,,,,0.032,0.82,0.14,,1.44,,,47.4,,,
28/12/1989,8,112,26.1,7.2,32,18,23,,0.032,0.82,0.14,,,,,47.4,,,
08/01/1990,,,25.9,7,44,,,,0.051,1.15,0.3,,1.85,,,27.5,,,
08/01/1990,5,73,25.9,7,44,,25,,0.051,1.15,0.3,,,,,27.5,,,
22/01/1990,,,24.2,6.9,26,,,,0.064,1.52,0.15,,2.35,,,22.8,,,
22/01/1990,6,74,24.2,6.9,26,,25,,0.064,1.52,0.15,,,,,22.8,,,
30/01/1990,,,25,6.7,20,,,,0.042,0.3,0.09,,0.97,,,26.4,,,150
30/01/1990,6,76,25,6.7,20,5,35,,0.042,0.3,0.09,,,,,26.4,,,150
12/02/1990,,,19.2,6.9,13,,,,0.123,0.03,0.13,,0.31,,,,,,
12/02/1990,8,91,19.2,6.9,13,,400,,0.123,0.03,0.13,,,,,,,,
27/02/1990,,,19.6,6.8,15,,,,0.033,0.16,0.02,,0.59,,,3.6,,,950
27/02/1990,8,90,19.6,6.8,15,23,47,,0.033,0.16,0.02,,,,,3.61,,,950
12/03/1990,,,19,7.1,21,,,,0.029,0.24,,,0.73,,,6.6,,,
12/03/1990,8,90,19,7.1,21,,14,,0.029,0.24,0,,,,,6.6,,,
04/04/1990,,,21.9,6.5,31,,,,0.123,0.7,0.03,,1.03,,,20.2,,,1400
04/04/1990,7,84,21.9,6.5,31,53,57,,0.123,0.7,0.03,,,,,20.2,,,1400
18/04/1990,,,18.2,7,18,,,,0.103,0.25,0.02,,0.41,,,1.1,,,
18/04/1990,8,92,18.2,7,18,,13,,0.103,0.25,0.02,,,,,1.1,,,
02/05/1990,,,15.8,6.6,14,,,,0.021,0.34,0.03,,0.46,,,1.4,,,51
02/05/1990,8,88,15.8,6.6,14,8,8,,0.021,0.34,0.03,,,,,1.4,,,50
14/05/1990,,,17.2,6.9,19,,,,0.024,0.68,0.01,,0.95,,,9.8,,,
14/05/1990,8,76,17.2,6.9,19,,12,,0.024,0.68,0.01,,,,,9.8,,,
30/05/1990,,,15.5,7.1,13,,,,0.028,0.15,0.06,,0.7,,,1.4,,,
30/05/1990,9,95,15.5,7.1,13,,16,,0.028,0.15,0.06,,,,,1.4,,,
06/06/1990,,,15.1,6.8,13,,,,0.019,0.2,0.04,,0.64,,,0.9,,,61
06/06/1990,9,97,15.1,6.8,13,3,16,,0.019,0.2,0.04,,,,,0.9,,,60
18/06/1990,,,13,7,16,,,,0.014,0.3,0.08,,0.44,,,0.9,,,
18/06/1990,9,88,13,7,16,,10,,0.014,0.3,0.08,,,,,0.92,,,
04/07/1990,,,10.5,6.9,18,,,,0.019,0.35,0.07,,0.8,,,4.3,,,41
04/07/1990,9,90,10.5,6.9,18,4,12,,0.019,0.35,0.07,,,,,4.3,,,40
19/07/1990,,,12.7,7.3,17,,,,0.016,0.31,0.01,,0.77,,,3.9,,,
19/07/1990,9,95,12.7,7.3,17,,11,,0.016,0.31,0.01,,,,,3.9,,,
01/08/1990,,,12,7.2,20,,,,0.079,0.17,0.01,,0.64,,,3.8,,,
01/08/1990,10,97,12,7.2,20,,80,,0.079,0.17,0.01,,,,,3.8,,,
13/08/1990,,,12.1,7.1,13,,,,0.023,0.18,0.03,,0.4,,,0.8,,,
13/08/1990,10,102,12.1,7.1,13,,72,,0.023,0.18,0.03,,,,,0.8,,,
23/08/1990,,,11.2,6.6,12,,,,0.052,0.32,0.09,,0.8,,,0.5,,,11
23/08/1990,9,93,11.2,6.6,12,17,86,,0.052,0.32,0.09,,,,,0.5,,,10
06/09/1990,,,12.7,6.5,12,,,,0.06,0.3,0.09,,0.87,,,10,,,
06/09/1990,9,93,12.7,6.5,12,,85,,0.06,0.3,0.09,,,,,9.95,,,
19/09/1990,,,14.2,6.9,15,,,,0.04,0.41,0.07,,0.97,,,2.7,,,360
19/09/1990,9,94,14.2,6.9,15,15,51,,0.04,0.41,0.07,,,,,2.7,,,360
02/10/1990,,,14.6,7.1,12,,,,0.039,0.33,0.01,,0.5,,,2.4,,,
02/10/1990,10,105,14.6,7.1,12,,45,,0.039,0.33,0.01,,,,,2.4,,,
23/10/1990,,,16.9,6.9,17,,,,0.035,0.35,0.05,,0.7,,,22.3,,,29
23/10/1990,9,97,16.9,6.9,17,21,29,,0.035,0.35,0.05,,,,,22.3,,,28
30/10/1990,,,22.7,6.9,28,,,,0.022,1.08,0.25,,1.83,,,14.8,,,
30/10/1990,10,123,22.7,6.9,28,,18,,0.022,1.08,0.25,,,,,14.8,,,
13/11/1990,,,21.8,6.9,39,,,,0.086,0.81,0.25,,1.26,,,14.6,,,
13/11/1990,7,91,21.8,6.9,39,,39,,0.086,0.81,0.25,,,,,14.6,,,
15/11/1990,,,22.9,6.9,27,,,,0.058,0.74,0.11,,1.29,,,15.7,,,130
15/11/1990,8,102,22.9,6.9,27,,23,,0.058,0.74,0.11,,,,,15.7,,,124
28/11/1990,,,25.6,7.2,40,,,,0.049,1.28,0.02,,1.88,,,43.9,,,
28/11/1990,9,117,25.6,7.2,40,,19,,0.049,1.28,0.02,,,,,43.9,,,
10/12/1990,,,27.3,7,48,,,,0.092,1.95,0.36,,2.8,,,23.7,,,53
10/12/1990,7,95,27.3,7,48,14,19,,0.092,1.95,0.36,,,,,23.7,,,52
28/12/1990,,,29.1,7.3,42,,,,0.052,1.18,0.05,,1.6,,,15.4,,,
28/12/1990,6,91,29.1,7.3,42,,17,,0.052,1.18,0.05,,,,,15.4,,,
09/01/1991,,,27.2,7.1,50,,,,0.043,1.8,0.11,,2.18,,,23.6,,,300
09/01/1991,6,88,27.2,7.1,50,64,24,,0.043,1.8,0.11,,,,,23.6,,,300
24/01/1991,,,25.9,7.1,35,,,,0.115,0.92,0.14,,2.02,,,14.2,,,
24/01/1991,4,58,25.9,7.1,35,,169,,0.115,0.92,0.14,,,,,14.2,,,
07/02/1991,,,27.9,7.1,44,,,,0.175,1.29,0.06,,1.91,,,12.8,,,190
07/02/1991,5,72,27.9,7.1,44,26,66,,0.175,1.29,0.06,,,,,12.8,,,190
19/02/1991,,,27.2,7.2,35,,,,0.055,0.4,0.02,,0.9,,,41.9,,,
19/02/1991,7,96,27.2,7.2,35,,29,,0.055,0.4,0.02,,,,,41.9,,,
07/03/1991,,,25.7,7.3,32,,,,0.07,0.74,0.06,,1.29,,,34.3,,,150
07/03/1991,6,85,25.7,7.3,32,7,23,,0.07,0.74,0.06,,,,,34.26,,,144
19/03/1991,,,25.6,7.4,42,,,,0.06,1.17,0.06,,1.78,,,30.3,,,
19/03/1991,7,92,25.6,7.4,42,,21,,0.06,1.17,0.06,,,,,30.34,,,
04/04/1991,,,22.2,7.1,50,,,,0.095,1.82,0.15,,2.42,,,37.2,,,85
04/04/1991,7,89,22.2,7.1,50,6,22,,0.095,1.82,0.15,,,,,37.2,,,84
05/04/1991,,,20.9,7.3,52,,,,,2.65,0.13,,3.3,,,29.9,,,
05/04/1991,7,90,20.9,7.3,52,,17,,,2.65,0.13,,,,,29.9,,,
15/04/1991,,,,,,,,,,,,,,,,29.08,,,
02/05/1991,,,17.7,7.1,26,,,,,,,,,,,,,,61
02/05/1991,8,95,17.7,7.1,26,19,26,,,,,,,,,16.67,,,60
14/05/1991,,,16.2,7.9,45,,,,0.023,0.37,0.04,,0.85,,,35.8,,,
14/05/1991,9,92,16.2,7.9,45,,16,,0.023,0.37,0.04,,,,,35.8,,,
30/05/1991,,,16.2,7.1,38,,,,0.11,1.1,0.29,,1.84,,,23.7,,,130
30/05/1991,8,84,16.2,7.1,38,4,19,,0.11,1.1,0.29,,,,,23.7,,,130
13/06/1991,,,14.1,6.1,9,,,0.027,0.049,0.44,0.04,,0.93,,,,,,6000
13/06/1991,9,93,14.1,6.1,9,171,320,0.027,0.049,0.44,0.04,,,,,,6.2,,6000
28/06/1991,,,13,6.7,14,,,0.012,0.018,0.54,0.08,,0.86,,,6.3,,,91
28/06/1991,8,84,13,6.7,14,10,33,0.012,0.018,0.54,0.08,,,,,6.3,9.2,,90
12/07/1991,,,,,,,,,,,,,,,,,,,
26/07/1991,,,11.4,6.9,15,,,0.008,0.013,0.32,0.06,,0.74,,,2,,,61
26/07/1991,10,97,11.4,6.9,15,1,17,0.008,0.013,0.32,0.06,,,,,2,10.27,,60
09/08/1991,,,11.3,7.7,14,,,0.01,0.027,0.46,0.01,,0.76,,,3.4,,,37
09/08/1991,9,93,11.3,7.7,14,7,27,0.01,0.027,0.46,0.01,,,,,3.4,9.41,,36
23/08/1991,,,,,,,,,,,,,,,,,,,
04/09/1991,,,,,,,,,,,,,,,,,,,
16/09/1991,,,,,,,,,,,,,,,,,,,
04/10/1991,,,,,,,,,,,,,,,,,,,
17/10/1991,,,,,,,,,,,,,,,,,,,
01/11/1991,,,,,,,,,,,,,,,,,,,
13/11/1991,,,,,,,,,,,,,,,,,,,
26/11/1991,,,24.3,7.3,80,,,0.011,0.062,1.04,0.02,,1.85,,,26.7,,,41
26/11/1991,7,91,24.3,7.3,80,12,20,0.011,0.062,1.04,0.02,,,,,26.7,0.43,,40
09/12/1991,,,,,,,,,,,,,,,,,,,
10/12/1991,,,,,,,,,,,,,,,,27.23,,,
13/12/1991,,,,,,,,,,,,,,,,20.03,,,
23/12/1991,,,,,,,,,,,,,,,,,,,
03/01/1992,,,,,,,,,,,,,,,,18.23,,,
08/01/1992,,,,,,,,,,,,,,,,,,,
16/01/1992,,,,,,,,,,,,,,,,3.21,,,
23/01/1992,,,,,,,,,,,,,,,,,,,
07/02/1992,,,,6.9,,,,0.006,0.04,1.23,0.18,,1.93,,,,,,150
07/02/1992,6,,,6.9,,9,12,0.006,0.04,1.23,0.18,,,,,3.74,7.91,,144
17/02/1992,,,21.6,6.7,11,,,0.014,0.081,0.22,0.04,,0.83,,,0.9,,,1000
17/02/1992,6,70,21.6,6.7,11,9,19,0.014,0.081,0.22,0.04,,,,,0.9,9.63,,1000
03/03/1992,,,22.8,7.3,15,,,0.007,0.018,0.26,0.01,,0.57,,,4.6,,,33
03/03/1992,7,92,22.8,7.3,15,11,14,0.007,0.018,0.26,0.01,,,,,4.6,10.7,,32
18/03/1992,,,,,,,,,,,,,,,,,,,
02/04/1992,,,,,,,,,,,,,,,,,,,
15/04/1992,,,,,,,,,,,,,,,,,,,
01/05/1992,,,,,,,,,,,,,,,,,,,
11/05/1992,,,,,,,,,,,,,,,,,,,
26/05/1992,,,15.3,7.2,29,,,0.014,0.063,1.7,0.2,,2.5,,,4.3,,,95
26/05/1992,7,81,15.3,7.2,29,12,15,0.014,0.063,1.7,0.2,,,,,4.3,9.41,,94
10/06/1992,,,,,,,,,,,,,,,,,,,
23/06/1992,,,,,,,,,,,,,,,,,,,
10/07/1992,,,11.5,7.5,24,,,0.008,0.02,1.03,0.03,,1.33,,,8.2,,,23
10/07/1992,11,104,11.5,7.5,24,4,6,0.008,0.02,1.03,0.03,,,,,8.2,10.48,,22
23/07/1992,,,11,7.4,26,,,0.003,0.041,0.82,0.03,,1.32,,,30.5,,,51
23/07/1992,12,120,11,7.4,26,5,7,0.003,0.041,0.82,0.03,,,,,30.5,7.27,,50
06/08/1992,,,12.8,7.7,32,,,0.004,0.084,1.7,0.2,,2.7,,,22.1,,,39
06/08/1992,12,124,12.8,7.7,32,,12,0.004,0.084,1.7,0.2,,,,,22.1,0.64,,38
17/08/1992,,,13.1,7.7,28,,,0.005,0.069,,0.21,,,,,29.4,,,81
17/08/1992,11,112,13.1,7.7,28,,12,0.005,0.069,,0.21,,,,,29.4,0.21,,80
24/08/1992,8,80,13.4,7,35,,11,,,,,,,,,14.3,,,
24/08/1992,,,13.4,7,35,,,,,,,,,,,14.3,,,
02/09/1992,,,13.7,7.1,30,,,0.013,0.079,1.9,0.32,,2.75,,,15.5,,,37
02/09/1992,9,96,13.7,7.1,30,,12,0.013,0.079,1.9,0.32,,,,,15.5,2.99,,36
08/09/1992,8,89,14.7,7.3,33,,17,,,,,,,,,13.2,,,
08/09/1992,,,14.7,7.3,33,,,,,,,,,,,13.2,,,
15/09/1992,,,14.7,7,30,,,0.004,0.058,1.64,0.22,,2.54,,,17.3,,,23
15/09/1992,9,92,14.7,7,30,,14,0.004,0.058,1.64,0.22,,,,,17.3,4.71,,22
22/09/1992,,,,,,,,,,,,,,,,,,,
29/09/1992,,,,,,,,,,,,,,,,,,,
02/10/1992,8,84,17.8,7.7,33,,22,0.003,0.047,1.7,0.11,,,,,14.3,2.78,,38
02/10/1992,,,17.8,7.7,33,,,0.003,0.047,1.7,0.11,,2.45,,,14.3,,,39
06/10/1992,,,,,,,,,,,,,,,,,,,
12/10/1992,,,,,,,,,,,,,,,,,,,
16/10/1992,,,,,,,,,,,,,,,,,,,
19/10/1992,,,,,,,,,,,,,,,,,,,
26/10/1992,,,,,,,,,,,,,,,,,,,
02/11/1992,,,,,,,,,,,,,,,,,,,
05/11/1992,,,,,,,,,,,,,,,,27.66,,,
10/11/1992,,,,,,,,,,,,,,,,,,,
11/11/1992,,,,,,,19,0.004,0.04,0.44,0.04,,,,,22.5,0.21,,32
16/11/1992,,,,,,,,,,,,,,,,,,,
23/11/1992,,,,,,,,,,,,,,,,,,,
30/11/1992,,,,,,,,,,,,,,,,,,,
03/12/1992,,,,,,,,,,,,,,,,,,,
07/12/1992,,,,,,,,,,,,,,,,,,,
10/12/1992,,,,,,,,,,,,,,,,8.42,,,
12/12/1992,,,,,,,,,,,,,,,,10.74,,,
14/12/1992,,,,,,,,,,,,,,,,,,,
21/12/1992,,,,,,,,,,,,,,,,,,,
30/12/1992,,,,,,,,,,,,,,,,,,,
05/01/1993,,,,,,,,,,,,,,,,,,,
11/01/1993,,,,,,,,,,,,,,,,,,,
20/01/1993,,,,,,,,,,,,,,,,,,,
01/02/1993,,,,,,,,,,,,,,,,,,,
08/02/1993,,,,,,,,,,,,,,,,,,,
15/02/1993,,,,,,,,,,,,,,,,,,,
24/02/1993,,,,,,,,,,,,,,,,,,,
01/03/1993,,,,,,,,,,,,,,,,,,,
15/03/1993,,,,,,,,,,,,,,,,,,,
31/03/1993,,,,,,,,,,,,,,,,,,,
14/04/1993,,,,,,,,,,,,,,,,,,,
28/04/1993,,,,,,,,,,,,,,,,,,,
12/05/1993,,,,,,,,,,,,,,,,,,,
26/05/1993,,,,,,,,,,,,,,,,,,,
06/06/1993,,,,,,,,,,,,,,,,,,,
10/06/1993,,,,,,,,,,,,,,,,,,,
23/06/1993,,,,,,,,,,,,,,,,,,,
24/06/1993,,,11.2,7.5,40,,,0.033,0.105,2.4,0.28,,3.01,,,31,,,71
24/06/1993,9,87,11.2,7.5,40,7,15,0.033,0.105,2.4,0.28,,3.01,,,31,6.2,,70
08/07/1993,,,,,,,,,,,,,,,,,,,
23/07/1993,,,,,,,,,,,,,,,,,,,
04/08/1993,,,,,,,,,,,,,,,,,,,
18/08/1993,,,,,,,,,,,,,,,,,,,
01/09/1993,,,,,,,,,,,,,,,,,,,
15/09/1993,,,,,,,,,,,,,,,,,,,
22/09/1993,,,,,,,,,,,,,,,,,,,
29/09/1993,,,,,,,,,,,,,,,,,,,
13/10/1993,,,,,,,,,,,,,,,,,,,
27/10/1993,,,,,,,,,,,,,,,,,,,
03/11/1993,,,,,,,,,,,,,,,,9.13,,,
10/11/1993,,,,,,,,,,,,,,,,,,,
24/11/1993,,,,,,,,,,,,,,,,,,,
01/12/1993,,,,,,,,,,,,,,,,,,,
02/12/1993,,,,,,,,,,,,,,,,26.71,,,
08/12/1993,,,,,,,,,,,,,,,,,,,
22/12/1993,,,,,,,,,,,,,,,,,,,
30/12/1993,,,,,,,,,,,,,,,,,,,
05/01/1994,,,,,,,,,,,,,,,,,,,
12/01/1994,,,,,,,,,,,,,,,,,,,
19/01/1994,,,,,,,,,,,,,,,,,,,
27/01/1994,,,,,,,,,,,,,,,,,,,
02/02/1994,,,,,,,,,,,,,,,,,,,
08/02/1994,,,,,,,,,,,,,,,,,,,
16/02/1994,,,,,,,,,,,,,,,,,,,
23/02/1994,,,,,,,,,,,,,,,,,,,
01/03/1994,,,,,,,,,,,,,,,,,,,
09/03/1994,,,,,,,,,,,,,,,,,,,
15/03/1994,,,,,,,,,,,,,,,,,,,
30/03/1994,,,,,,,,,,,,,,,,,,,
12/04/1994,,,20.8,7.4,25,,,0.026,0.061,0.48,0.04,,0.97,,,7.7,,,110
12/04/1994,7,,20.8,7.4,25,24,20,0.026,0.061,0.48,0.04,,0.97,,,7.7,2.78,,110
13/04/1994,,,,,,,,,,,,,,,,,,,
25/04/1994,,,,,,,,,,,,,,,,,,,
26/04/1994,,,20.2,7.3,22,,,0.01,0.038,0.35,0.02,,0.61,,,11.9,,,63
26/04/1994,8,,20.2,7.3,22,16,12,0.01,0.038,0.35,0.02,,0.61,,,11.9,3.21,,62
03/05/1994,,,,,,,,,,,,,,,,,,,
09/05/1994,,,,,,,,,,,,,,,,,,,
17/05/1994,,,,,,,,,,,,,,,,,,,
24/05/1994,,,,,,,,,,,,,,,,,,,
26/05/1994,,,,,,,,,,,,,,,,,,,
01/06/1994,,,,,,,,,,,,,,,,,,,
06/06/1994,,,,,,,,,,,,,,,,,,,
14/06/1994,,,,,,,,,,,,,,,,,,,
20/06/1994,,,,,,,,,,,,,,,,,,,
28/06/1994,,,,,,,,,,,,,,,,,,,
07/07/1994,,,,,,,,,,,,,,,,,,,
19/07/1994,,,,,,,,,,,,,,,,,,,
02/08/1994,,,,,,,,,,,,,,,,,,,
16/08/1994,,,,,,,,,,,,,,,,,,,
31/08/1994,,,,,,,,,,,,,,,,,,,
13/09/1994,,,,,,,,,,,,,,,,,,,
27/09/1994,,,,,,,,,,,,,,,,,,,
11/10/1994,,,,,,,,,,,,,,,,,,,
25/10/1994,,,,,,,,,,,,,,,,,,,
08/11/1994,,,,,,,,,,,,,,,,,,,
22/11/1994,,,,,,,,,,,,,,,,,,,
06/12/1994,,,,,,,,,,,,,,,,,,,
20/12/1994,,,,,,,,,,,,,,,,,,,
22/12/1994,,,28.9,8.1,45,,,0.038,0.076,1.19,0.03,,2.08,,,25.1,,,83
22/12/1994,8,,28.9,8.1,45,15,12,0.038,0.076,1.19,0.03,,2.08,,,25.1,0.81,,82
03/01/1995,,,,,,,,,,,,,,,,,,,
17/01/1995,,,,,,,,,,,,,,,,,,,
31/01/1995,,,,,,,,,,,,,,,,,,,
14/02/1995,,,,,,,,,,,,,,,,,,,
28/02/1995,,,,,,,,,,,,,,,,,,,
14/03/1995,,,,,,,,,,,,,,,,,,,
28/03/1995,,,,,,,,,,,,,,,,,,,
11/04/1995,,,,,,,,,,,,,,,,,,,
25/04/1995,,,,,,,,,,,,,,,,,,,
26/04/1995,,,19.4,7.2,30,,,0.013,0.031,0.89,0.03,,1.32,,,13,,,220
09/05/1995,,,,,,,,,,,,,,,,,,,
23/05/1995,,,15.2,7.5,12,,,0.044,0.08,0.28,0.28,,0.84,,,0.2,,,770
23/05/1995,7,,15.2,7.5,12,35,87,0.044,0.08,0.28,0.28,,0.84,,,0.2,6.44,,770
06/06/1995,,,14.9,6.6,22,,,0.021,0.058,0.76,0.06,,1.14,,,1.3,,,160
06/06/1995,7,,14.9,6.6,22,7,23,0.021,0.058,0.76,0.06,,1.14,,,1.4,8.56,,160
20/06/1995,,,,,,,,,,,,,,,,,,,
04/07/1995,,,,,,,,,,,,,,,,,,,
18/07/1995,,,,,,,,,,,,,,,,,,,
01/08/1995,,,,,,,,,,,,,,,,,,,
15/08/1995,,,,,,,,,,,,,,,,,,,
29/08/1995,,,,,,,,,,,,,,,,,,,
12/09/1995,,,,,,,,,,,,,,,,,,,
26/09/1995,,,,,,,,,,,,,,,,,,,
10/10/1995,,69,18.9,6.9,23.3,,,0.04,0.094,0.86,0.11,,1.27,,,2,,,72
10/10/1995,,,,,,,,0.066,0.096,0.71,0.12,,1.29,,,0.2,,,8
10/10/1995,,69,18.9,6.9,23.3,,,0.04,0.105,0.77,0.11,,1.41,,,3.6,,,52
10/10/1995,6,,18.9,6.9,23,25,56,0.04,0.094,0.86,0.11,,1.27,,,2,7.34,,72
24/10/1995,,,,,,,,,,,,,,,,,,,
24/10/1995,,,,,,14,,0.032,0.058,1.17,0.04,,1.57,,,7.2,3.94,,
07/11/1995,,,,,,,,,,,,,,,,,,,
07/11/1995,,,,,,,,,,,,,,,,,,,
07/11/1995,,,,,,,,,0.077,,,,,,,,,,
07/11/1995,,,,,,,,,0.073,,,,,,,,,,
07/11/1995,,,,,,,,,0.02,,,,,,,,,,
07/11/1995,,,,,,,,,0.016,,,,,,,,,,
07/11/1995,,,,,,,,,,,,,,,,,,,
07/11/1995,,,,,,,,,,,,,,,,,,,
07/11/1995,,,,,,,,0.01,0.036,0.77,0.01,,1.15,,,16.8,,,
07/11/1995,,,,,,,,,,,,,,,,,,,
07/11/1995,,,,,,13,,0.01,0.037,0.77,0.01,,1.1,,,18,2.73,,
21/11/1995,,,,,,,,,,,,,,,,,,,
21/11/1995,,,,,,,,,,,,,,,,,,,
21/11/1995,,,,,,,,,,,,,,,,,,,
21/11/1995,,,,,,,,,,,,,,,,,,,
21/11/1995,,,,,,,,,,,,,,,,,,,
21/11/1995,,,,,,,,,,,,,,,,,,,
21/11/1995,,,,,,,,,,,,,,,,,,,
21/11/1995,,,,,,,,0.024,0.059,0.78,0.04,,1.16,,,12,,,
21/11/1995,,,,,,,,,,,,,,,,,,,
21/11/1995,,,,,,10,,0.024,0.055,0.76,0.04,,1.23,,,11.2,2.16,,
21/11/1995,,,,,,,,,,,,,,,,,,,
05/12/1995,,,,,,,,,,,,,,,,,,,
05/12/1995,,,,,,,,,,,,,,,,,,,
05/12/1995,,,,,,,,,,,,,,,,,,,
05/12/1995,,,,,,,,,,,,,,,,,,,
05/12/1995,,,,,,,,,0.017,,,,,,,,,,
05/12/1995,,,,,,,,,0.017,,,,,,,,,,
05/12/1995,,,,,,,,0.016,0.054,0.31,0.01,,0.74,,,15.1,,,
05/12/1995,,,,,,,,,,,,,,,,,,,
05/12/1995,,,,,,,,,,,,,,,,,,,
05/12/1995,,,,,,9,,0.015,0.051,0.33,0.01,,0.66,,,14.3,2.79,,
19/12/1995,,,,,,,,,,,,,,,,,,,
19/12/1995,,,,,,13,,0.016,0.054,0.31,0.02,,0.66,,,11.4,3.11,,
03/01/1996,,,,,,,,,,,,,,,,,,,
03/01/1996,,,,,,,,,0.1,,,,,,,,,,
03/01/1996,,,,,,,,,0.117,,,,,,,,,,
03/01/1996,,,,,,,,,,,,,,,,,,,
03/01/1996,,,,,,,,,,,,,,,,,,,
03/01/1996,,,,,,,,,,,,,,,,,,,
03/01/1996,,,,,,11,,0.03,0.06,0.65,0.03,,1.11,,,13.7,2.12,,
16/01/1996,,,,,,,,0.018,0.052,0.34,0.01,,1.01,,,7.3,,,
16/01/1996,,,,,,,,,,,,,,,,,,,
16/01/1996,,,,,,6,,0.021,0.047,0.34,0.02,,0.92,,,10.6,3.44,,
30/01/1996,,,,,,,,,,,,,,,,,,,
30/01/1996,,,,,,8,,0.024,0.069,0.24,0.06,,0.83,,,10.3,3.81,,
13/02/1996,,,,,,,,,,,,,,,,,,,
13/02/1996,,,,,,,,,,,,,,,,,,,
13/02/1996,,,,,,,,,0.183,,,,,,,,,,
13/02/1996,,,,,,,,,0.188,,,,,,,,,,
13/02/1996,,,,,,,,,,,,,,,,,,,
13/02/1996,,,,,,,,,,,,,,,,,,,
13/02/1996,,,,,,,,0.029,0.081,1.18,0.02,,1.84,,,22,,,
13/02/1996,,,,,,,,,,,,,,,,,,,
13/02/1996,,,,,,20,,0.028,0.083,1.22,0.03,,1.81,,,21.4,0.56,,
27/02/1996,,,,,,,,,,,,,,,,,,,
27/02/1996,,,,,,,,,,,,,,,,,,,
27/02/1996,,,,,,13,,0.015,0.052,1.14,0.02,,1.69,,,16.2,0.5,,
