Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonium_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_nmmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL
19/02/2013 00:00,0.9151,0.0231,23.2500,0.0000,266.9477978,0,0.529944014,22.42236317,0.159005406,0,8.333333333,0,0,0,0.003245008,0.077598024,0.0000,0.0000,0.0000,0.0000,0.0000,0.1989,0.0000,0.0000
20/02/2013 00:00,0.8753,0.0231,23.4294,0.0000,266.1287171,0,2.071428571,30.5451111,0.169863922,0,38.22143105,0,0,0,0.003466611,0.082897211,0.0000,0.0000,0.0000,0.0000,0.0000,0.1993,0.0000,0.0000
21/02/2013 00:00,0.8980,0.0231,22.8486,0.0000,268.8203255,0,2.333489938,21.8396279,0.241017643,0,8.333333333,0,6.029500845,0,0.004918727,0.117621742,0.0000,0.0000,0.0000,0.0000,0.0000,0.2198,0.0000,0.0000
22/02/2013 00:00,0.9116,0.0231,24.8000,0.0000,260.24195,0,0.357142857,8.079832871,0.170571931,0,16.32097815,0,15.72838169,0,0.00348106,0.083242735,0.0000,0.0000,0.0000,0.0000,0.0000,0.2913,0.0000,0.0000
23/02/2013 00:00,1.9676,0.2951,22.0449,0.5242,232.0783807,98.60230642,33.27157077,19.09221403,9.959950643,0,1862.358202,59.4076661,40.840978,1.927151798,0.203264299,4.860668016,0.0000,0.0000,0.0000,0.0000,0.0000,0.5563,0.2301,0.4601
24/02/2013 00:00,1.9676,0.4087,24.8000,1.0000,184.375,214.2857143,26.29143027,121.8934461,21.415472,0,4053.333333,113.3333333,61.20730219,3.676470588,0.437050449,10.45120639,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,4.8264,1.0000
25/02/2013 00:00,1.9676,0.2191,23.5033,0.4198,237.132108,75.43591026,42.11034378,30.10224931,7.499361091,0,1437.299145,47.58004738,17.94015742,1.543470395,0.153048186,3.659847915,0.0000,0.0000,0.0000,0.0000,0.0000,0.4940,0.1760,0.3520
26/02/2013 00:00,1.2839,0.0231,24.3503,0.0000,262.1015213,0,2.142857143,33.07728519,0.184888078,0,41.66666667,0,0,0,0.003773226,0.090229319,0.0000,0.0000,0.0000,0.0000,0.0000,0.2177,0.0000,0.0000
27/02/2013 00:00,1.1071,0.0231,23.5314,0.0000,265.6681602,0,0.357142857,16.1098317,0.175817498,0,16.69259951,0,13.00300522,0,0.003588112,0.085802683,0.0000,0.0000,0.0000,0.0000,0.0000,0.2693,0.0000,0.0000
28/02/2013 00:00,1.1628,0.0231,24.7162,0.0000,260.5829547,0,0.376902311,24.2029252,0.16844353,0,33.487653,0,0,0,0.003437623,0.08220403,0.0000,0.0000,0.0000,0.0000,0.0000,0.3584,0.0000,0.0000
01/03/2013 00:00,1.9676,0.3970,23.2918,1.2959,184.375,214.2857143,92.54114612,57.88277946,21.39856438,0,4019.800925,146.8657418,62.73915331,4.764243356,0.436705395,10.44295511,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3.3554,1.0000
02/03/2013 00:00,1.9676,0.1778,24.4028,0.3469,234.9944854,74.33461977,20.12046459,72.9891613,7.56453129,0,1424.933507,39.31475446,19.75798141,1.275348869,0.15437819,3.69165236,0.0000,0.0000,0.0000,0.0000,0.0000,0.5539,0.6938,0.3469
03/03/2013 00:00,1.4450,0.0598,24.2864,0.0629,257.468019,13.47146111,4.917953998,37.11610309,1.518776084,0,290.1665786,7.1249061,4.458916251,0.231128009,0.03099543,0.741195072,0.0000,0.0000,0.0000,0.0000,0.0000,0.2846,0.1085,0.0629
04/03/2013 00:00,1.1569,0.0231,23.7388,0.0000,264.7428559,0,3.357142857,34.71467745,0.262234328,0,18.44154471,0,0,0,0.005351721,0.127975937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0591,0.0000,0.0000
05/03/2013 00:00,1.1129,0.0231,24.6453,0.0000,260.8737573,0,2.017721086,24.85668528,0.150288131,0,20.07393253,0,0,0,0.003067105,0.073343808,0.0000,0.0000,0.0000,0.0000,0.0000,0.2670,0.0000,0.0000
06/03/2013 00:00,1.0442,0.0231,24.6182,0.0000,260.985325,0,0.357142857,31.92494428,0.18660715,0,21.7146171,0,3.046179788,0,0.003808309,0.091068263,0.0000,0.0000,0.0000,0.0000,0.0000,0.1218,0.0000,0.0000
07/03/2013 00:00,1.0364,0.0231,22.4995,0.0000,270.4944366,0,0.357142857,5.714285714,0.20282089,0,33.38951311,0,24.8149544,0,0.004139202,0.098980914,0.0000,0.0000,0.0000,0.0000,0.0000,0.1479,0.0000,0.0000
08/03/2013 00:00,0.9441,0.0231,24.8000,0.0000,260.24195,0,3.30924684,29.27803338,0.183330855,0,17.14989543,0,0,0,0.003741446,0.089469361,0.0000,0.0000,0.0000,0.0000,0.0000,0.2147,0.0000,0.0000
09/03/2013 00:00,1.0468,0.0231,24.8000,0.0000,260.24195,0,0.357142857,17.99200855,0.186348458,0,21.20585368,0,0,0,0.00380303,0.090942016,0.0000,0.0000,0.0000,0.0000,0.0000,0.1924,0.0000,0.0000
10/03/2013 00:00,1.0005,0.0231,23.7484,0.0000,264.7002887,0,5.766130728,15.61589708,0.134974055,0,15.13895053,0,13.68720136,0,0.002754573,0.065870213,0.0000,0.0000,0.0000,0.0000,0.0000,0.2249,0.0000,0.0000
11/03/2013 00:00,1.0149,0.0231,23.4243,0.0000,266.1520085,0,0.357142857,15.63459186,0.173589003,0,27.52749134,0,11.06824352,0,0.003542633,0.08471513,0.0000,0.0000,0.0000,0.0000,0.0000,0.1040,0.0000,0.0000
12/03/2013 00:00,0.9345,0.0231,24.2588,0.0000,262.4885237,0,2.28676026,20.70120355,0.147344296,0,23.28533516,0,0,0,0.003007026,0.071907154,0.0000,0.0000,0.0000,0.0000,0.0000,0.1675,0.0000,0.0000
13/03/2013 00:00,0.9559,0.0231,24.5808,0.0000,261.1393927,0,1.857922335,21.14502407,0.184301867,0,21.54109758,0,13.63436118,0,0.003761263,0.089943236,0.0000,0.0000,0.0000,0.0000,0.0000,0.3293,0.0000,0.0000
14/03/2013 00:00,0.9178,0.0231,24.8000,0.0000,260.24195,0,0.357142857,21.8402008,0.211264349,0,34.57688221,0,0,0,0.004311517,0.103101501,0.0000,0.0000,0.0000,0.0000,0.0000,0.1775,0.0000,0.0000
15/03/2013 00:00,0.9280,0.0231,24.2597,0.0000,262.4846841,0,0.357142857,12.30755202,0.175283535,0,25.62162017,0,1.569986916,0,0.003577215,0.085542098,0.0000,0.0000,0.0000,0.0000,0.0000,0.2018,0.0000,0.0000
16/03/2013 00:00,1.0103,0.0231,24.1437,0.0000,262.9792318,0,1,11.46498102,0.224721225,0,23.02524049,0,13.09539382,0,0.004586147,0.109668744,0.0000,0.0000,0.0000,0.0000,0.0000,0.1576,0.0000,0.0000
17/03/2013 00:00,0.9809,0.0231,24.5778,0.0000,261.1518739,0,7.169964158,11.84798444,0.190723205,0,35.49344839,0,7.552877953,0,0.00389231,0.093076986,0.0000,0.0000,0.0000,0.0000,0.0000,0.2369,0.0000,0.0000
18/03/2013 00:00,0.9037,0.0231,24.7785,0.0000,260.3291742,0,0.357142857,14.07642637,0.206103585,0,13.31814906,0,12.60855234,0,0.004206196,0.100582938,0.0000,0.0000,0.0000,0.0000,0.0000,0.2812,0.0000,0.0000
19/03/2013 00:00,0.9123,0.0231,23.5535,0.0000,265.5690519,0,0.357142857,5.852469113,0.161093621,0,26.04311742,0,13.51746541,0,0.003287625,0.078617118,0.0000,0.0000,0.0000,0.0000,0.0000,0.2607,0.0000,0.0000
20/03/2013 00:00,0.9031,0.0231,24.8000,0.0000,260.24195,0,2.062245542,28.93191204,0.181294556,0,27.81881052,0,0,0,0.003699889,0.088475604,0.0000,0.0000,0.0000,0.0000,0.0000,0.1589,0.0000,0.0000
21/03/2013 00:00,0.8963,0.0231,23.7131,0.0000,264.8566879,0,2.874783789,28.28777975,0.198226978,0,21.90012913,0,0,0,0.004045449,0.096738987,0.0000,0.0000,0.0000,0.0000,0.0000,0.2610,0.0000,0.0000
22/03/2013 00:00,0.9138,0.0231,23.2776,0.0000,266.8211903,0,1.285714286,25.49630799,0.185583457,0,38.3765296,0,0,0,0.003787417,0.090568679,0.0000,0.0000,0.0000,0.0000,0.0000,0.2266,0.0000,0.0000
23/03/2013 00:00,0.9793,0.0231,24.8000,0.0000,260.24195,0,3.492188306,5.806855447,0.190713742,0,16.68089983,0,12.00342312,0,0.003892117,0.093072367,0.0000,0.0000,0.0000,0.0000,0.0000,0.2695,0.0000,0.0000
24/03/2013 00:00,0.9538,0.0231,24.5470,0.0000,261.2796095,0,1.073651601,14.05486675,0.201174754,0,18.55399375,0,12.67829894,0,0.004105607,0.098177564,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,0.0000,0.0000
25/03/2013 00:00,0.8773,0.0231,24.4224,0.0000,261.7987674,0,2.311907561,13.14366377,0.222537357,0,26.38968025,0,11.13078249,0,0.004541579,0.108602969,0.0000,0.0000,0.0000,0.0000,0.0000,0.1950,0.0000,0.0000
26/03/2013 00:00,0.8565,0.0231,23.8294,0.0000,264.3432665,0,2.651925021,39.86858997,0.203823802,0,25.91650273,0,0,0,0.004159669,0.099470356,0.0000,0.0000,0.0000,0.0000,0.0000,0.2097,0.0000,0.0000
27/03/2013 00:00,0.8562,0.0231,23.8833,0.0000,264.1071787,0,1.652482201,27.69488726,0.225012968,0,12.20277169,0,3.310542411,0,0.004592101,0.10981112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0804,0.0000,0.0000
28/03/2013 00:00,0.8589,0.0231,24.4510,0.0000,261.6790135,0,1.071428571,19.96865187,0.250767244,0,25.0353636,0,0.053336296,0,0.005117699,0.122379755,0.0000,0.0000,0.0000,0.0000,0.0000,0.2197,0.0000,0.0000
29/03/2013 00:00,0.9141,0.0231,24.8000,0.0000,260.24195,0,7.593042899,9.035270552,0.185802052,0,14.33249756,0,10.92600577,0,0.003791879,0.090675358,0.0000,0.0000,0.0000,0.0000,0.0000,0.1367,0.0000,0.0000
30/03/2013 00:00,0.8351,0.0231,24.3994,0.0000,261.8949689,0,3.391686455,14.34560589,0.175758492,0,21.21939163,0,10.60703861,0,0.003586908,0.085773887,0.0000,0.0000,0.0000,0.0000,0.0000,0.1454,0.0000,0.0000
31/03/2013 00:00,0.7916,0.0231,24.3242,0.0000,262.2115838,0,3.728660292,14.39216207,0.20339764,0,26.6722115,0,4.371053641,0,0.004150972,0.09926238,0.0000,0.0000,0.0000,0.0000,0.0000,0.2351,0.0000,0.0000
01/04/2013 00:00,0.9215,0.0231,18.8590,0.0000,290.4773023,0,0.565826262,15.09211732,0.175664377,0,13.09315618,0,15.17812012,0,0.003584987,0.085727957,0.0000,0.0000,0.0000,0.0000,0.0000,0.1845,0.0000,0.0000
02/04/2013 00:00,0.8744,0.0231,17.6713,0.0000,297.9926558,0,3.555061181,15.25467143,0.182292315,0,41.66666667,0,6.788267748,0,0.003720251,0.088962532,0.0000,0.0000,0.0000,0.0000,0.0000,0.1786,0.0000,0.0000
03/04/2013 00:00,0.8219,0.0231,16.1000,0.0000,308.6889875,0,4,22.50024019,0.235126349,0,29.29179898,0,0,0,0.004798497,0.114746665,0.0000,0.0000,0.0000,0.0000,0.0000,0.3243,0.0000,0.0000
04/04/2013 00:00,0.9024,0.0231,18.7614,0.0000,291.076062,0,0.357142857,5.714285714,0.161507521,0,16.3460743,0,18.01737486,0,0.003296072,0.078819109,0.0000,0.0000,0.0000,0.0000,0.0000,0.2600,0.0000,0.0000
05/04/2013 00:00,0.9574,0.0231,16.1000,0.0000,308.6889875,0,1.989078158,18.27954577,0.187074557,0,33.24619241,0,14.34161266,0,0.003817848,0.091296368,0.0000,0.0000,0.0000,0.0000,0.0000,0.1975,0.0000,0.0000
06/04/2013 00:00,1.0089,0.0231,17.9342,0.0000,296.2870398,0,1.130301742,32.03784062,0.168501713,0,17.32385106,0,0.015749071,0,0.00343881,0.082232424,0.0000,0.0000,0.0000,0.0000,0.0000,0.2473,0.0000,0.0000
07/04/2013 00:00,0.9662,0.0231,19.6130,0.0000,285.9603146,0,4.738635348,19.82823591,0.230251393,0,22.8501403,0,5.783909427,0,0.004699008,0.112367583,0.0000,0.0000,0.0000,0.0000,0.0000,0.1077,0.0000,0.0000
08/04/2013 00:00,0.8965,0.0231,20.3842,0.0000,281.5447418,0,2.155398619,19.65796126,0.195959729,0,26.89303284,0,1.089018574,0,0.003999178,0.095632521,0.0000,0.0000,0.0000,0.0000,0.0000,0.2227,0.0000,0.0000
09/04/2013 00:00,0.9144,0.0231,16.1000,0.0000,308.6889875,0,5.285714286,16.28200618,0.135727102,0,20.27579565,0,9.03408774,0,0.002769941,0.066237716,0.0000,0.0000,0.0000,0.0000,0.0000,0.1880,0.0000,0.0000
10/04/2013 00:00,0.8874,0.0231,17.1411,0.0000,301.505886,0,3.428571429,16.97498655,0.196514519,0,41.66666667,0,8.76259023,0,0.0040105,0.09590327,0.0000,0.0000,0.0000,0.0000,0.0000,0.2062,0.0000,0.0000
11/04/2013 00:00,0.8723,0.0231,17.7474,0.0000,297.4963824,0,0.357142857,31.61045509,0.221751367,0,22.71967679,0,0,0,0.004525538,0.108219389,0.0000,0.0000,0.0000,0.0000,0.0000,0.2047,0.0000,0.0000
12/04/2013 00:00,0.9203,0.0231,18.7823,0.0000,290.9476272,0,1.492254789,31.73708522,0.192198613,0,8.630851729,0,0,0,0.003922421,0.093797016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0927,0.0000,0.0000
13/04/2013 00:00,0.9753,0.0231,16.1000,0.0000,308.6889875,0,4.388662374,25.91953863,0.138283438,0,25.88906526,0,3.595629182,0,0.002822111,0.067485263,0.0000,0.0000,0.0000,0.0000,0.0000,0.2530,0.0000,0.0000
14/04/2013 00:00,0.9101,0.0231,16.1000,0.0000,308.6889875,0,0.357142857,35.7295592,0.161209492,0,24.58521212,0,0,0,0.00328999,0.078673665,0.0000,0.0000,0.0000,0.0000,0.0000,0.1905,0.0000,0.0000
15/04/2013 00:00,0.8152,0.0231,16.1000,0.0000,308.6889875,0,2.642857143,15.27766969,0.174616016,0,33.53409065,0,2.360644952,0,0.003563592,0.085216335,0.0000,0.0000,0.0000,0.0000,0.0000,0.2073,0.0000,0.0000
16/04/2013 00:00,1.0144,0.0231,16.7999,0.0000,303.8184071,0,0.419792311,36.33377348,0.179421491,0,16.03950052,0,0,0,0.003661663,0.087561509,0.0000,0.0000,0.0000,0.0000,0.0000,0.3592,0.0000,0.0000
17/04/2013 00:00,0.9236,0.0231,17.9702,0.0000,296.0549091,0,1.80608818,27.71537199,0.14506292,0,24.70653664,0,0.812350602,0,0.002960468,0.070793794,0.0000,0.0000,0.0000,0.0000,0.0000,0.1922,0.0000,0.0000
18/04/2013 00:00,0.8900,0.0231,16.1283,0.0000,308.4888686,0,2.88255752,24.72348231,0.213779902,0,17.32015934,0,0,0,0.004362855,0.104329145,0.0000,0.0000,0.0000,0.0000,0.0000,0.1366,0.0000,0.0000
19/04/2013 00:00,0.9323,0.0231,17.5925,0.0000,298.5086496,0,2.968495865,45.07249341,0.19445886,0,30.39423766,0,0,0,0.003968548,0.094900065,0.0000,0.0000,0.0000,0.0000,0.0000,0.3082,0.0000,0.0000
20/04/2013 00:00,1.6743,0.1152,16.1000,0.1926,284.919314,40.97287497,9.07256913,41.90985625,4.311980399,0,783.48351,21.82516458,8.803644066,0.707996256,0.0879996,2.104338261,0.0000,0.0000,0.0000,0.0000,0.0000,0.2395,0.3489,0.1912
21/04/2013 00:00,1.3288,0.0231,19.2884,0.0000,287.8807818,0,2.5,20.28986522,0.172656215,0,12.64463075,0,8.214362972,0,0.003523596,0.08425991,0.0000,0.0000,0.0000,0.0000,0.0000,0.1455,0.0000,0.0000
22/04/2013 00:00,0.9764,0.0231,17.3685,0.0000,299.9875737,0,5.079334386,21.66365632,0.143251812,0,39.83077477,0,7.604954591,0,0.002923506,0.069909935,0.0000,0.0000,0.0000,0.0000,0.0000,0.2653,0.0000,0.0000
23/04/2013 00:00,0.9549,0.0231,17.4772,0.0000,299.2674487,0,6.088374351,15.05684649,0.182137604,0,38.44430526,0,1.86241229,0,0.003717094,0.088887029,0.0000,0.0000,0.0000,0.0000,0.0000,0.1350,0.0000,0.0000
24/04/2013 00:00,0.9001,0.0231,17.6563,0.0000,298.0906699,0,3.127188507,15.11549403,0.215357738,0,14.72968852,0,19.01387135,0,0.004395056,0.105099162,0.0000,0.0000,0.0000,0.0000,0.0000,0.1553,0.0000,0.0000
25/04/2013 00:00,0.9505,0.0231,17.3988,0.0000,299.7865742,0,3.146533384,7.616959878,0.238067869,0,38.74287861,0,17.78894873,0,0.004858528,0.11618219,0.0000,0.0000,0.0000,0.0000,0.0000,0.1302,0.0000,0.0000
26/04/2013 00:00,0.8877,0.0231,18.2238,0.0000,294.4355883,0,3.161399098,13.60726192,0.198474764,0,28.11194542,0,20.30726373,0,0.004050505,0.096859911,0.0000,0.0000,0.0000,0.0000,0.0000,0.1595,0.0000,0.0000
27/04/2013 00:00,0.9418,0.0231,16.3019,0.0000,307.2668884,0,1.285714286,25.31906932,0.237232291,0,34.09525315,0,2.627908428,0,0.004841475,0.11577441,0.0000,0.0000,0.0000,0.0000,0.0000,0.1663,0.0000,0.0000
28/04/2013 00:00,0.9277,0.0231,17.2509,0.0000,300.770281,0,3.187418291,18.53063039,0.165530314,0,21.59968826,0,0.40292859,0,0.00337817,0.080782318,0.0000,0.0000,0.0000,0.0000,0.0000,0.1562,0.0000,0.0000
29/04/2013 00:00,0.8829,0.0231,17.6028,0.0000,298.4411953,0,4.828613344,6.423469457,0.205788547,0,37.3781407,0,20.17744968,0,0.004199766,0.100429193,0.0000,0.0000,0.0000,0.0000,0.0000,0.1008,0.0000,0.0000
30/04/2013 00:00,0.8474,0.0231,16.2234,0.0000,307.8182495,0,0.357142857,34.23459046,0.230613327,0,20.5918929,0,0,0,0.004706394,0.112544214,0.0000,0.0000,0.0000,0.0000,0.0000,0.3476,0.0000,0.0000
01/05/2013 00:00,0.8851,0.0231,16.1000,0.0000,308.6889875,0,0.714551015,15.62499153,0.234436868,0,21.70593585,0,30.61581242,0,0.004784426,0.114410184,0.0000,0.0000,0.0000,0.0000,0.0000,0.1172,0.0000,0.0000
02/05/2013 00:00,0.8891,0.0231,16.5940,0.0000,305.2335694,0,2.770357019,34.22585243,0.169398547,0,24.05952507,0,0,0,0.003457113,0.082670098,0.0000,0.0000,0.0000,0.0000,0.0000,0.1934,0.0000,0.0000
03/05/2013 00:00,0.9185,0.0231,16.6403,0.0000,304.9142473,0,1.5,29.5077217,0.213084019,0,38.85693973,0,0,0,0.004348653,0.103989539,0.0000,0.0000,0.0000,0.0000,0.0000,0.3187,0.0000,0.0000
04/05/2013 00:00,0.9898,0.0231,16.1000,0.0000,308.6889875,0,3.524080223,23.63831768,0.168445448,0,19.88493351,0,0,0,0.003437662,0.082204966,0.0000,0.0000,0.0000,0.0000,0.0000,0.3001,0.0000,0.0000
05/05/2013 00:00,0.9318,0.0231,16.1000,0.0000,308.6889875,0,0.357142857,20.16098976,0.183132097,0,29.29468065,0,3.989499948,0,0.00373739,0.089372363,0.0000,0.0000,0.0000,0.0000,0.0000,0.3135,0.0000,0.0000
06/05/2013 00:00,0.8920,0.0231,16.1000,0.0000,308.6889875,0,2.242531173,14.66135275,0.190216548,0,24.52731025,0,0,0,0.00388197,0.092829726,0.0000,0.0000,0.0000,0.0000,0.0000,0.1900,0.0000,0.0000
07/05/2013 00:00,0.8444,0.0231,16.1000,0.0000,308.6889875,0,0.732099432,18.3719423,0.182481508,0,14.95054751,0,0,0,0.003724112,0.089054862,0.0000,0.0000,0.0000,0.0000,0.0000,0.3029,0.0000,0.0000
08/05/2013 00:00,0.8919,0.0231,16.3951,0.0000,306.6147425,0,8.951690512,21.59088982,0.194170832,0,21.3008768,0,0,0,0.00396267,0.094759501,0.0000,0.0000,0.0000,0.0000,0.0000,0.3273,0.0000,0.0000
09/05/2013 00:00,0.8857,0.0231,16.1000,0.0000,308.6889875,0,2.142857143,14.95021108,0.182224305,0,25.95987565,0,12.46552418,0,0.003718863,0.088929341,0.0000,0.0000,0.0000,0.0000,0.0000,0.2224,0.0000,0.0000
10/05/2013 00:00,0.9362,0.0231,19.1199,0.0000,288.8919812,0,2.828637146,29.8484613,0.151839487,0,8.333333333,0,0,0,0.003098765,0.074100903,0.0000,0.0000,0.0000,0.0000,0.0000,0.2281,0.0000,0.0000
11/05/2013 00:00,0.9983,0.0231,17.1621,0.0000,301.3652318,0,5.193128883,25.72440426,0.195006743,0,23.90750371,0,0,0,0.003979729,0.095167443,0.0000,0.0000,0.0000,0.0000,0.0000,0.1605,0.0000,0.0000
12/05/2013 00:00,0.9144,0.0231,17.2885,0.0000,300.519776,0,0.974931933,13.48999423,0.186898839,0,23.61599664,0,0,0,0.003814262,0.091210613,0.0000,0.0000,0.0000,0.0000,0.0000,0.2494,0.0000,0.0000
13/05/2013 00:00,0.9113,0.0231,16.1000,0.0000,308.6889875,0,2.862666856,20.63052714,0.185579096,0,15.08302292,0,5.945812759,0,0.003787328,0.090566551,0.0000,0.0000,0.0000,0.0000,0.0000,0.1205,0.0000,0.0000
14/05/2013 00:00,0.9883,0.0231,17.5587,0.0000,298.7305028,0,3.496290612,7.851626711,0.14521113,0,31.47633972,0,10.89383816,0,0.002963492,0.070866124,0.0000,0.0000,0.0000,0.0000,0.0000,0.1732,0.0000,0.0000
15/05/2013 00:00,0.9576,0.0231,17.0762,0.0000,301.9427918,0,4.214285714,15.83039036,0.183871689,0,41.66666667,0,14.95161162,0,0.003752483,0.0897333,0.0000,0.0000,0.0000,0.0000,0.0000,0.1155,0.0000,0.0000
16/05/2013 00:00,0.9019,0.0231,16.1000,0.0000,308.6889875,0,1.347673714,13.79518285,0.195672993,0,8.333333333,0,13.57509848,0,0.003993326,0.095492588,0.0000,0.0000,0.0000,0.0000,0.0000,0.1491,0.0000,0.0000
17/05/2013 00:00,0.9141,0.0231,21.5468,0.0000,275.27918,0,5.244195028,23.48673574,0.180784987,0,36.65970209,0,0,0,0.00368949,0.088226924,0.0000,0.0000,0.0000,0.0000,0.0000,0.1304,0.0000,0.0000
18/05/2013 00:00,0.9904,0.0231,18.4414,0.0000,293.0640674,0,5.372270973,28.93050446,0.230360625,0,18.73542689,0,0,0,0.004701237,0.11242089,0.0000,0.0000,0.0000,0.0000,0.0000,0.1788,0.0000,0.0000
19/05/2013 00:00,0.9464,0.0231,17.9714,0.0000,296.0476504,0,1.718107077,16.39633327,0.207814541,0,33.19636199,0,11.30782093,0,0.004241113,0.101417921,0.0000,0.0000,0.0000,0.0000,0.0000,0.1609,0.0000,0.0000
20/05/2013 00:00,0.8621,0.0231,17.3925,0.0000,299.8281755,0,2.873333571,22.64829927,0.186214249,0,11.60083356,0,5.055547326,0,0.003800291,0.090876519,0.0000,0.0000,0.0000,0.0000,0.0000,0.2664,0.0000,0.0000
21/05/2013 00:00,0.8624,0.0231,16.1000,0.0000,308.6889875,0,2.571428571,8.806775464,0.22318105,0,17.5863007,0,4.503159686,0,0.004554715,0.108917105,0.0000,0.0000,0.0000,0.0000,0.0000,0.2483,0.0000,0.0000
22/05/2013 00:00,0.8551,0.0231,18.7703,0.0000,291.0216214,0,0.357142857,22.41785259,0.211604428,0,21.20456299,0,0,0,0.004318458,0.103267467,0.0000,0.0000,0.0000,0.0000,0.0000,0.1579,0.0000,0.0000
23/05/2013 00:00,1.7354,0.1136,19.6668,0.2444,263.3963571,47.07917442,6.706764025,49.81312581,4.81586457,0,901.4893384,27.6994872,16.08597776,0.898556029,0.09828295,2.350244466,0.0000,0.0000,0.0000,0.0000,0.0000,0.2749,0.1099,0.2197
24/05/2013 00:00,1.9676,0.3159,16.1000,0.6939,235.492083,126.172857,71.35487394,40.47089176,12.69469691,0,2383.96083,78.63746428,29.81928886,2.550955805,0.259075447,6.195282431,0.0000,0.0000,0.0000,0.0000,0.0000,0.6470,2.3625,0.5888
25/05/2013 00:00,1.4127,0.0475,16.5348,0.0470,300.617305,8.881730747,0.579186126,35.87730842,1.080675536,0,205.5883444,5.323949733,2.385255671,0.172705982,0.022054603,0.527392675,0.0000,0.0000,0.0000,0.0000,0.0000,0.2919,0.0207,0.0414
26/05/2013 00:00,1.1246,0.0231,16.1000,0.0000,308.6889875,0,4.395383544,30.81863435,0.230607671,0,11.25179784,0,0,0,0.004706279,0.112541455,0.0000,0.0000,0.0000,0.0000,0.0000,0.2580,0.0000,0.0000
27/05/2013 00:00,0.9513,0.0231,20.1867,0.0000,282.6560405,0,3,19.62680637,0.151558632,0,16.51442576,0,13.53143261,0,0.003093033,0.07396384,0.0000,0.0000,0.0000,0.0000,0.0000,0.1959,0.0000,0.0000
28/05/2013 00:00,0.9250,0.0231,17.5592,0.0000,298.7275482,0,0.357142857,22.15206565,0.218025176,0,27.01971115,0,4.347650039,0,0.004449493,0.106400929,0.0000,0.0000,0.0000,0.0000,0.0000,0.2679,0.0000,0.0000
29/05/2013 00:00,0.9267,0.0231,18.2729,0.0000,294.1246903,0,0.357142857,5.714285714,0.158764284,0,13.29773309,0,19.09655934,0,0.003240087,0.077480352,0.0000,0.0000,0.0000,0.0000,0.0000,0.2379,0.0000,0.0000
30/05/2013 00:00,0.9084,0.0231,18.3738,0.0000,293.488228,0,0.357142857,41.73222026,0.175418369,0,41.66666667,0,0,0,0.003579967,0.0856079,0.0000,0.0000,0.0000,0.0000,0.0000,0.2670,0.0000,0.0000
31/05/2013 00:00,0.9444,0.0231,16.1000,0.0000,308.6889875,0,5.509179354,30.87957868,0.166886095,0,29.95193682,0,0,0,0.003405839,0.081443968,0.0000,0.0000,0.0000,0.0000,0.0000,0.1998,0.0000,0.0000
01/06/2013 00:00,0.9833,0.0231,16.1000,0.0000,308.6889875,0,1.034265712,39.12865703,0.183375001,0,17.72092585,0,0,0,0.003742347,0.089490906,0.0000,0.0000,0.0000,0.0000,0.0000,0.1701,0.0000,0.0000
02/06/2013 00:00,1.5073,0.0611,16.2199,0.1033,295.2960548,21.77520369,5.233326738,34.42556798,2.3552737,0,439.4455739,11.70318651,6.705204589,0.379644891,0.04806681,1.149423722,0.0000,0.0000,0.0000,0.0000,0.0000,0.3406,0.0508,0.1016
03/06/2013 00:00,1.3992,0.0408,16.1000,0.0361,304.6907346,6.891971714,0.52944215,23.68335725,0.836397787,0,152.9620366,4.095393839,8.804022327,0.132852309,0.017069343,0.408179932,0.0000,0.0000,0.0000,0.0000,0.0000,0.2077,0.1700,0.0322
04/06/2013 00:00,1.0149,0.0231,18.3417,0.0000,293.6902382,0,1.568892475,12.12498882,0.208719945,0,19.42288756,0,7.030919901,0,0.004259591,0.101859778,0.0000,0.0000,0.0000,0.0000,0.0000,0.1786,0.0000,0.0000
05/06/2013 00:00,0.9717,0.0231,16.1000,0.0000,308.6889875,0,0.357142857,15.46221956,0.205535815,0,18.84280566,0,4.318818155,0,0.004194608,0.100305855,0.0000,0.0000,0.0000,0.0000,0.0000,0.1629,0.0000,0.0000
06/06/2013 00:00,0.9041,0.0231,19.3121,0.0000,287.7393397,0,0.357142857,32.58864068,0.237872987,0,21.68508986,0,0,0,0.004854551,0.116087083,0.0000,0.0000,0.0000,0.0000,0.0000,0.1541,0.0000,0.0000
