ID,WL,U,V,SAL,TEMP,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15,WQ_16,WQ_17,WQ_18,WQ_19,WQ_20,WQ_21
5145,37.9534,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5146,36.8359,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5147,37.4400,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5148,37.9208,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5149,37.0173,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5150,37.6587,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5151,37.6512,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5152,36.9209,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5153,37.2185,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5154,36.7709,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5155,37.6928,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5156,37.3308,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5157,37.8392,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5158,37.1133,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5159,37.2821,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5160,37.6336,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5161,36.8585,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5162,36.8808,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5163,37.6067,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5164,36.5452,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5165,37.6767,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5166,37.8398,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5167,36.9543,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5168,38.4512,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5169,37.3988,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5170,37.1570,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5171,37.7631,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5172,37.1933,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5173,36.7727,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5174,37.4017,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5175,37.8638,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5176,36.8898,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5177,37.7413,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5178,37.9824,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5179,37.2328,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5180,37.7951,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5181,37.8554,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5182,37.1916,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5183,37.3868,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5184,37.9567,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5185,37.0400,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5186,37.3000,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5187,37.4925,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5188,36.7502,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5189,37.6941,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5190,36.9946,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5191,36.8068,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5192,38.0954,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5193,37.3645,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5194,37.1134,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5195,38.6691,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5196,38.1142,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5197,37.3422,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5198,38.8239,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5199,38.6354,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5200,37.5027,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5201,38.5423,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5202,38.7359,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5203,37.6005,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5204,38.2834,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5205,38.3506,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5206,37.3999,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5207,38.1817,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5208,38.5241,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5209,37.1175,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5210,38.0641,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5211,38.5409,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5212,37.1467,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5213,37.8374,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5214,38.2946,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5215,37.3071,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5216,37.7420,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5217,38.3995,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5218,37.3298,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5219,37.8912,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5220,38.0530,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5221,37.3125,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5222,37.9942,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5223,37.6962,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5224,37.2116,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5225,38.0254,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5226,37.7646,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5227,37.1754,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5228,38.8010,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5229,38.1750,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5230,37.6821,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5231,39.1376,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5232,38.5098,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5233,37.9375,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5234,38.9780,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5235,38.3806,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5236,37.6711,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5237,38.9755,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5238,38.2815,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5239,37.4871,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5240,39.0433,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5241,38.4376,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5242,37.6315,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5243,39.4171,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5244,38.5901,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5245,37.8363,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5246,39.7034,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
5247,38.7563,0.0000,0.0000,0.2000,14.5000,10.4000,285.0000,288.0000,4.6000,172.0000,0.8450,0.0845,208.3333,208.3333,11.7000,11.7000,0.2853,0.2853,2.1250,2.1250,2.1250,2.1250,0.0000,0.0000,637.0000,1024.0000
