Date_Time,DO_mg/L,DOsat,Temp _DegC,pH,Cond_uS/cm,TSS_mg/L,Turbidity_ntu,FP_mg/L,TP_mg/L,NOx_mg/L,NH_mg/L,TKN_mg/L,TN_mg/L,TOC_mg/L,DOC_mg/L,Chla_mg/m3,SiO2_mg/L,ENT_cfu/100mL,FC_cfu/100mL
10/09/1990,,,11.8,6.9,11,,,,0.054,0.32,0.01,,0.71,,,1.1,,,
10/09/1990,9,92,11.8,6.9,11,,77,,0.054,0.32,0.01,0.39,0.71,,,1.06,,,
25/09/1990,,,13,7,12,,,,0.041,0.29,0.01,,0.46,,,2.5,,,
25/09/1990,9,95,13,7,12,,49,,0.041,0.29,0.01,0.17,0.46,,,2.5,,,
09/10/1990,,,13.7,7,11,,,,0.029,0.31,0.01,,0.62,,,2.2,,,
09/10/1990,11,110,13.7,7,11,,44,,0.029,0.31,0.01,0.31,0.62,,,2.2,,,
17/10/1990,,,18,7.2,17,,,,0.057,0.34,0.01,,0.94,,,9.4,,,
17/10/1990,12,136,18,7.2,17,,69,,0.057,0.34,0.01,0.6,0.94,,,9.4,,,
25/10/1990,,,16.9,7.5,21,,,,0.05,0.37,0.01,,0.97,,,49,,,
25/10/1990,12,129,16.9,7.5,21,,51,,0.05,0.37,0.01,0.6,0.97,,,49,,,
06/11/1990,,,15.7,6.9,13,,,,0.05,0.32,0.03,,1.12,,,1.7,,,
06/11/1990,8,91,15.7,6.9,13,,36,,0.05,0.32,0.03,0.8,1.12,,,1.7,,,
19/11/1990,,,24.2,8.7,21,,,,0.058,0.33,0.05,,1.03,,,11.3,,,
19/11/1990,9,118,24.2,8.7,21,,8,,0.058,0.33,0.05,0.7,1.03,,,11.3,,,
04/12/1990,,,26.6,8.6,25,,,,0.03,0.08,0.05,,0.68,,,13.1,,,
04/12/1990,9,115,26.6,8.6,25,,12,,0.03,0.08,0.05,0.6,0.68,,,13.1,,,
18/12/1990,,,27,8.4,31,,,,0.036,0.27,0.07,,0.85,,,21.1,,,
18/12/1990,9,117,27,8.4,31,,15,,0.036,0.27,0.07,0.58,0.85,,,21.1,,,
28/12/1990,,,29.5,7.6,19,,,,,,,,,,,10.4,,,
28/12/1990,8,115,29.5,7.6,19,,6,,,,,,,,,10.4,,,
08/01/1991,,,26.7,8.3,33,,,,0.034,0.02,0.05,,0.56,,,7.7,,,
08/01/1991,8,101,26.7,8.3,33,,8,,0.034,0.02,0.05,0.54,0.56,,,7.7,,,
15/01/1991,,,28.9,8.7,37,,,,0.049,0.01,0.01,,0.73,,,9.4,,,
15/01/1991,8,111,28.9,8.7,37,,8,,0.049,0.01,0.01,0.72,0.73,,,9.4,,,
30/01/1991,,,27.2,8.9,37,,,,0.097,0.02,0.05,,0.78,,,45.8,,,
30/01/1991,,,27.2,8.9,37,,12,,0.097,0.02,0.05,0.76,0.78,,,45.8,,,
12/02/1991,,,27.8,7.8,38,,,,0.08,0.06,0.14,,0.71,,,17.7,,,
12/02/1991,6,89,27.8,7.8,38,,16,,0.08,0.06,0.14,0.65,0.71,,,17.7,,,
26/02/1991,,,27.4,8.8,37,,,,0.195,0.63,0.17,,1.04,,,76.2,,,
26/02/1991,10,138,27.4,8.8,37,,12,,0.195,0.63,0.17,0.41,1.04,,,76.2,,,
12/03/1991,,,24.8,8.1,30,,,,0.08,0.01,0.03,,0.45,,,20.8,,,
12/03/1991,8,109,24.8,8.1,30,,10,,0.08,0.01,0.03,0.44,0.45,,,20.77,,,
26/03/1991,,,25,7.4,33,,,,0.033,0.01,0.03,,0.41,,,12.1,,,
26/03/1991,8,99,25,7.4,33,,7,,0.033,0.01,0.03,0.4,0.41,,,12.08,,,
09/04/1991,,,22.1,7.5,42,,,,0.04,,,,,,,18.6,,,
09/04/1991,8,98,22.1,7.5,42,,6,,0.04,,,,,,,18.6,,,
23/04/1991,,,19.3,7.8,46,,,,,,,,,,,33.3,,,
23/04/1991,9,101,19.3,7.8,46,,10,,,,,,,,,33.3,,,
07/05/1991,,,,,,,,,,,,,,,,10.48,,,
23/05/1991,,,16,7.6,38,,,,0.044,0.86,0.04,,1.15,,,15.8,,,
23/05/1991,9,100,16,7.6,38,,7,,0.044,0.86,0.04,0.29,1.15,,,15.8,,,
29/05/1991,,,16.3,7.2,37,,,,0.07,0.78,0.06,,1.25,,,28.8,,,
29/05/1991,9,102,16.3,7.2,37,,8,,0.07,0.78,0.06,0.47,1.25,,,28.8,,,
05/06/1991,,,15.3,7.6,39,,,,0.048,0.9,0.03,,1.54,,,25.4,,,
05/06/1991,10,105,15.3,7.6,39,,5,,0.048,0.9,0.03,0.64,1.54,,,25.4,,,
12/06/1991,,,14.7,7.1,16,,,0.155,0.375,0.46,0.08,,1.57,,,,,,
12/06/1991,7,,14.7,7.1,16,91,250,0.155,0.375,0.46,0.08,1.11,1.57,,,,7.7,,
18/06/1991,,,14,6.8,12,,,0.017,0.028,0.42,0.06,,0.72,,,2,,,
18/06/1991,9,95,14,6.8,12,20,38,0.017,0.028,0.42,0.06,0.3,0.72,,,2,6.6,,
26/06/1991,,,13.4,7.4,16,,,0.009,0.017,0.56,0.1,,0.86,,,3.2,,,
26/06/1991,10,98,13.4,7.4,16,11,32,0.009,0.017,0.56,0.1,0.3,0.86,,,3.2,6,,
02/07/1991,,,12.6,7,17,,,0.012,0.015,0.66,0.04,,0.98,,,9.3,,,
02/07/1991,9,95,12.6,7,17,12,20,0.012,0.015,0.66,0.04,0.32,0.98,,,9.3,6.8,,
08/07/1991,,,13,7.3,19,,,0.016,0.031,0.74,0.04,,1.21,,,8.2,,,
08/07/1991,7,70,13,7.3,19,12,18,0.016,0.031,0.74,0.04,0.47,1.21,,,8.2,7.5,,
17/07/1991,,,12.2,7.3,15,,,0.008,0.018,0.2,0.02,,0.46,,,1.8,,,
17/07/1991,10,102,12.2,7.3,15,8,19,0.008,0.018,0.2,0.02,0.26,0.46,,,1.8,7.9,,
25/07/1991,,,11.6,7.2,15,,,0.009,0.022,0.28,0.02,,0.58,,,1.8,,,
25/07/1991,10,102,11.6,7.2,15,1,20,0.009,0.022,0.28,0.02,0.3,0.58,,,1.8,10.1,,
01/08/1991,,,10.8,7.4,14,,,0.008,0.022,0.44,0.04,,0.75,,,2.1,,,
01/08/1991,11,103,10.8,7.4,14,13,15,0.008,0.022,0.44,0.04,0.31,0.75,,,2.1,7.9,,
08/08/1991,,,12.7,7.5,17,,,0.008,0.038,0.46,0.05,,0.97,,,2,,,
08/08/1991,10,102,12.7,7.5,17,8,24,0.008,0.038,0.46,0.05,0.51,0.97,,,2,8.6,,
13/08/1991,,,12.5,7.6,18,,,0.015,0.037,0.57,0.02,,0.92,,,7.1,,,
13/08/1991,11,107,12.5,7.6,18,20,17,0.015,0.037,0.57,0.02,0.35,0.92,,,7.1,7.1,,
22/08/1991,,,12.8,7.9,14,,,0.01,0.022,0.33,0.01,,0.59,,,2.8,,,
22/08/1991,11,113,12.8,7.9,14,,27,0.01,0.022,0.33,0.01,0.26,0.59,,,2.8,9.6,,
27/08/1991,,,13.3,7.6,18,,,0.01,0.042,0.37,0.06,,0.66,,,8.2,,,
27/08/1991,8,83,13.3,7.6,18,12,12,0.01,0.042,0.37,0.06,0.29,0.66,,,8.2,3.4,,
06/09/1991,,,14.7,7.9,16,,,0.009,0.021,0.34,0.03,,0.7,,,8.4,,,
06/09/1991,10,104,14.7,7.9,16,1,8,0.009,0.021,0.34,0.03,0.36,0.7,,,8.4,9.2,,
09/09/1991,,,14.5,7.7,20,,,0.002,0.022,0.33,0.03,,0.77,,,9.8,,,
09/09/1991,11,113,14.5,7.7,20,,8,0.002,0.022,0.33,0.03,0.44,0.77,,,9.8,9.4,,
18/09/1991,,,15.3,7.9,20,,,0.012,0.041,0.5,0.04,,0.93,,,20.7,,,
18/09/1991,,,15.3,7.9,20,1,7,0.012,0.041,0.5,0.04,0.43,0.93,,,20.7,8.6,,
24/09/1991,,,15.5,7.4,19,,,0.01,0.032,0.52,0.01,,0.93,,,19.6,,,
24/09/1991,10,109,15.5,7.4,19,8,6,0.01,0.032,0.52,0.01,0.41,0.93,,,19.6,8.3,,
03/10/1991,,,19.9,8.4,18,,,0.008,0.023,0.33,0.02,,0.85,,,23.7,,,
03/10/1991,11,124,19.9,8.4,18,3,4,0.008,0.023,0.33,0.02,0.52,0.85,,,23.7,9,,
08/10/1991,,,22.1,8.4,22,,,0.011,0.041,0.29,0.05,,0.78,,,14.3,,,
08/10/1991,8,98,22.1,8.4,22,2,4,0.011,0.041,0.29,0.05,0.49,0.78,,,14.3,5.1,,
15/10/1991,,,20.8,7.6,36,,,0.025,0.058,0.12,0.03,,0.55,,,10.6,,,
15/10/1991,,,20.8,7.6,36,4,3,0.025,0.058,0.12,0.03,0.43,0.55,,,10.6,12.4,,
22/10/1991,,,20.5,7.7,36,,,0.022,0.043,0.08,0.04,,0.58,,,13.7,,,
22/10/1991,,,20.5,7.7,36,7,5,0.022,0.043,0.08,0.04,0.5,0.58,,,13.7,10.7,,
29/10/1991,,,19.4,7.8,32,,,0.011,0.039,0.26,0.04,,0.79,,,9,,,
29/10/1991,,,19.4,7.8,32,1,6,0.011,0.039,0.26,0.04,0.53,0.79,,,9,8.8,,
05/11/1991,,,20.5,7.9,32,,,0.01,0.026,0.53,0.07,,1.11,,,8.3,,,
05/11/1991,7,84,20.5,7.9,32,1,3,0.01,0.026,0.53,0.07,0.58,1.11,,,8.3,7.5,,
15/11/1991,,,21.6,7.9,21,,,0.011,0.031,0.23,0.02,,0.67,,,10.9,,,
15/11/1991,,,21.6,7.9,21,1,2,0.011,0.031,0.23,0.02,0.44,0.67,,,10.9,7.3,,
19/11/1991,,,23.6,7.4,21,,,0.025,0.051,0.28,0.01,,0.74,,,17.7,,,
19/11/1991,9,116,23.6,7.4,21,1,4,0.025,0.051,0.28,0.01,0.46,0.74,,,17.7,7.3,,
28/11/1991,,,22.8,8.8,,,,0.015,0.023,0.14,0.05,,0.65,,,8.2,,,
28/11/1991,9,112,22.8,8.8,,9,4,0.015,0.023,0.14,0.05,0.51,0.65,,,8.2,3.4,,
02/12/1991,,,23.6,8,39,,,0.01,0.034,0.21,0.03,,0.75,,,7.1,,,
02/12/1991,8,104,23.6,8,39,2,5,0.01,0.034,0.21,0.03,0.54,0.75,,,7.1,4.3,,
11/12/1991,,,23.2,8.1,,,,0.008,0.02,0.1,0.06,,0.6,,,9.6,,,
11/12/1991,7,94,23.2,8.1,,4,4,0.008,0.02,0.1,0.06,0.5,0.6,,,9.6,,,
16/12/1991,,,20.7,6.9,21,,,0.009,0.08,0.37,0.07,,1.08,,,0.2,,,
16/12/1991,7,81,20.7,6.9,21,47,42,0.009,0.08,0.37,0.07,0.71,1.08,,,0.2,5.8,,
30/12/1991,,,23.3,7.3,16,,,0.006,0.036,0.22,0.07,,0.56,,,16.6,,,
30/12/1991,7,88,23.3,7.3,16,11,9,0.006,0.036,0.22,0.07,0.34,0.56,,,16.6,5.3,,
07/01/1992,,,22.9,8.2,16,,,0.008,0.058,0.34,0.02,,0.75,,,8.2,,,
07/01/1992,6,77,22.9,8.2,16,7,12,0.008,0.058,0.34,0.02,0.41,0.75,,,8.2,6.6,,
15/01/1992,,,24,6,14,,,0.012,0.036,0.18,0.02,,0.44,,,2.7,,,
15/01/1992,7,87,24,6,14,8,16,0.012,0.036,0.18,0.02,0.26,0.44,,,2.7,6.8,,
20/01/1992,,,25.8,7.8,17,,,0.003,0.032,,,,,,,6.8,,,
20/01/1992,8,102,25.8,7.8,17,6,7,0.003,0.032,,,,,,,6.8,6.4,,
30/01/1992,,,24.3,7.5,21,,,0.007,0.033,0.29,0.04,,0.72,,,12.8,,,
30/01/1992,6,77,24.3,7.5,21,3,8,0.007,0.033,0.29,0.04,0.43,0.72,,,12.8,7.9,,
04/02/1992,,,26.1,7.5,21,,,0.006,0.027,0.11,0.05,,0.43,,,10.7,,,
04/02/1992,7,98,26.1,7.5,21,10,3,0.006,0.027,0.11,0.05,0.32,0.43,,,10.7,7.1,,
13/02/1992,,,21.8,6.6,11,,,0.089,0.159,0.03,0.01,,0.41,,,3,,,
13/02/1992,8,93,21.8,6.6,11,,41,0.089,0.159,0.03,0.01,0.38,0.41,,,3,6.6,,
19/02/1992,,,21.7,7.3,11,,,0.003,0.015,0.18,0.01,,0.54,,,0.5,,,
19/02/1992,8,101,21.7,7.3,11,7,10,0.003,0.015,0.18,0.01,0.36,0.54,,,0.5,4.1,,
27/02/1992,,,21.3,7.6,9,,,0.003,0.011,0.12,0.01,,0.46,,,1.4,,,
27/02/1992,8,101,21.3,7.6,9,15,14,0.003,0.011,0.12,0.01,0.34,0.46,,,1.4,1.9,,
06/03/1992,,,23.8,7.5,13,,,0.008,0.013,0.29,0.01,,0.68,,,7.5,,,
06/03/1992,,,23.8,7.5,13,2,9,0.008,0.013,0.29,0.01,0.39,0.68,,,7.5,8.1,,
13/03/1992,,,23.8,7.7,14,,,0.003,0.037,0.24,0.01,,0.7,,,9.7,,,
13/03/1992,8,102,23.8,7.7,14,51,27,0.003,0.037,0.24,0.01,0.46,0.7,,,9.7,9.4,,
17/03/1992,,,23.7,7.7,17,,,0.005,0.026,0.34,0.01,,0.79,,,19.4,,,
17/03/1992,8,100,23.7,7.7,17,7,6,0.005,0.026,0.34,0.01,0.45,0.79,,,19.4,10.1,,
24/03/1992,,,23.5,7.2,16,,,0.006,0.037,0.55,0.04,,0.88,,,2.8,,,
24/03/1992,7,94,23.5,7.2,16,6,10,0.006,0.037,0.55,0.04,0.33,0.88,,,2.8,9.2,,
30/03/1992,,,22.7,7.7,20,,,0.02,0.039,0.43,0.02,,0.91,,,10.6,,,
30/03/1992,7,86,22.7,7.7,20,11,14,0.02,0.039,0.43,0.02,0.48,0.91,,,10.6,10.3,,
09/04/1992,,,22.2,7.7,20,,,0.01,0.031,0.58,0.02,,1.06,,,13,,,
09/04/1992,9,109,22.2,7.7,20,,6,0.01,0.031,0.58,0.02,0.48,1.06,,,13,8.3,,
14/04/1992,,,21.7,8.4,20,,,0.01,0.03,0.49,0.01,,0.85,,,12.3,,,
14/04/1992,9,115,21.7,8.4,20,3,6,0.01,0.03,0.49,0.01,0.36,0.85,,,12.3,9.2,,
22/04/1992,,,20.1,8.2,20,,,0.004,0.022,0.62,0.03,,0.89,,,6.8,,,
22/04/1992,9,104,20.1,8.2,20,27,6,0.004,0.022,0.62,0.03,0.27,0.89,,,6.8,9,,
29/04/1992,,,18.3,7.2,22,,,0.011,0.039,0.75,0.01,,1.07,,,11.4,,,
29/04/1992,8,95,18.3,7.2,22,13,18,0.011,0.039,0.75,0.01,0.32,1.07,,,11.4,9.8,,
04/05/1992,,,18.8,,20,,,0.017,0.043,0.68,0.04,,1,,,4.8,,,
04/05/1992,8,93,18.8,,20,9,7,0.017,0.043,0.68,0.04,0.32,1,,,4.8,5.1,,
15/05/1992,,,17.5,8.3,19,,,0.009,0.041,0.45,0.01,,0.7,,,5.5,,,
15/05/1992,8,96,17.5,8.3,19,,21,0.009,0.041,0.45,0.01,0.25,0.7,,,5.5,10.1,,
19/05/1992,,,16.7,7.6,15,,,0.009,0.034,0.46,0.02,,0.75,,,3.9,,,
19/05/1992,9,96,16.7,7.6,15,3,9,0.009,0.034,0.46,0.02,0.29,0.75,,,3.9,9.4,,
28/05/1992,,,14.8,7.7,14,,,0.013,0.044,0.71,0.01,,1.06,,,7.1,,,
28/05/1992,9,101,14.8,7.7,14,3,13,0.013,0.044,0.71,0.01,0.35,1.06,,,7.1,9.8,,
03/06/1992,,,14.3,7.2,26,,,0.013,0.052,0.87,0.03,,1.17,,,5.4,,,
03/06/1992,9,96,14.3,7.2,26,12,14,0.013,0.052,0.87,0.03,0.3,1.17,,,5.4,10.1,,
12/06/1992,,,11.8,8.3,30,,,0.009,0.045,0.95,0.02,,1.45,,,22.8,,,
12/06/1992,11,,11.8,8.3,30,8,21,0.009,0.045,0.95,0.02,0.5,1.45,,,22.8,9.2,,
18/06/1992,,,11.7,8.4,32,,,0.015,0.058,1.2,0.03,,1.7,,,23.8,,,
18/06/1992,11,112,11.7,8.4,32,,5,0.015,0.058,1.2,0.03,0.5,1.7,,,23.8,8.8,,
22/06/1992,,,12.7,8.7,30,,,0.011,0.046,1.2,0.01,,1.6,,,13.4,,,
22/06/1992,11,115,12.7,8.7,30,,5,0.011,0.046,1.2,0.01,0.4,1.6,,,13.4,8.1,,
03/07/1992,,,12.6,7.9,28,,,0.046,0.074,0.54,0.12,,1.09,,,1.6,,,
03/07/1992,10,97,12.6,7.9,28,,11,0.046,0.074,0.54,0.12,0.55,1.09,,,1.6,4.1,,
06/07/1992,,,11.9,7.4,27,,,0.021,0.059,0.72,0.04,,1.17,,,2.1,,,
06/07/1992,10,100,11.9,7.4,27,,23,0.021,0.059,0.72,0.04,0.45,1.17,,,2.1,9,,
13/07/1992,,,11.1,7.8,25,,,0.02,0.04,0.67,0.05,,0.97,,,3.7,,,
13/07/1992,11,105,11.1,7.8,25,,4,0.02,0.04,0.67,0.05,0.3,0.97,,,3.7,6,,
22/07/1992,,,11.6,7.8,25,,,0.014,0.04,0.48,0.01,,0.88,,,11.4,,,
22/07/1992,12,117,11.6,7.8,25,2,12,0.014,0.04,0.48,0.01,0.4,0.88,,,11.4,9.2,,
30/07/1992,,,11.4,6.4,37,,,0.018,0.052,0.47,0.01,,0.93,,,15.8,,,
30/07/1992,12,120,11.4,6.4,37,,39,0.018,0.052,0.47,0.01,0.46,0.93,,,15.8,9.8,,
07/08/1992,,,13,9.1,33,,,0.021,0.04,1.06,0.01,,1.61,,,35.3,,,
07/08/1992,15,149,13,9.1,33,,5,0.021,0.04,1.06,0.01,0.55,1.61,,,35.3,,,
11/08/1992,,,12.8,8.8,35,,,0.011,0.044,0.99,0.01,,1.54,,,19.4,,,
11/08/1992,13,130,12.8,8.8,35,,11,0.011,0.044,0.99,0.01,0.55,1.54,,,19.4,2.6,,
19/08/1992,,,14.1,9.5,36,,,0.01,0.038,1.36,0.01,,2.06,,,28.3,,,
19/08/1992,14,144,14.1,9.5,36,,5,0.01,0.038,1.36,0.01,0.7,2.06,,,28.3,0.2,,
26/08/1992,,,13.8,9.2,37,,,0.007,0.042,1.4,0.03,,2.1,,,21.4,,,
26/08/1992,12,129,13.8,9.2,37,,4,0.007,0.042,1.4,0.03,0.7,2.1,,,21.4,0.2,,
04/09/1992,,,14.3,9.8,45,,,0.008,0.044,1.24,0.03,,1.89,,,15.1,,,
04/09/1992,13,127,14.3,9.8,45,,5,0.008,0.044,1.24,0.03,0.65,1.89,,,15.1,2.8,,
10/09/1992,,,15.7,9.2,43,,,0.08,0.124,1.54,0.02,,2.19,,,12.6,,,
10/09/1992,12,132,15.7,9.2,43,,3,0.08,0.124,1.54,0.02,0.65,2.19,,,12.6,0.2,,
18/09/1992,,,16,9.1,41,,,0.047,0.075,1.07,0.01,,1.62,,,8.7,,,
18/09/1992,12,126,16,9.1,41,,2,0.047,0.075,1.07,0.01,0.55,1.62,,,8.7,0.2,,
21/09/1992,,,17.3,10,40,,,0.03,0.09,0.9,0.01,,1.7,,,35.5,,,
21/09/1992,14,152,17.3,10,40,,3,0.03,0.09,0.9,0.01,0.8,1.7,,,35.5,0.2,,
01/10/1992,11,120,17.9,9.3,40,,2,0.08,0.1,0.9,0.06,0.8,1.7,,,7.3,1.1,,
01/10/1992,,,17.9,9.3,40,,,0.08,0.1,0.9,0.06,,1.7,,,7.3,,,
08/10/1992,11,122,19.8,8.8,39,,2,0.135,0.155,0.95,0.05,0.65,1.6,,,10,1.7,,
08/10/1992,,,19.8,8.8,39,,,0.135,0.155,0.95,0.05,,1.6,,,10,,,
15/10/1992,12,143,21,10,37,,3,0.08,0.126,0.65,0.02,0.9,1.55,,,5.4,0.4,,
15/10/1992,,,21,10,37,,,0.08,0.126,0.65,0.02,,1.55,,,5.4,,,
23/10/1992,8,88,19.6,8.1,33,,3,0.1,0.125,0.77,0.04,0.65,1.42,,,11.2,3,,
23/10/1992,,,19.6,8.1,33,,,0.1,0.125,0.77,0.04,,1.42,,,11.2,,,
30/10/1992,10,122,22,9.3,29,,3,0.029,0.058,0.45,0.1,0.85,1.3,,,15.1,0.9,,
30/10/1992,,,22,9.3,29,,,0.029,0.058,0.45,0.1,,1.3,,,15.1,,,
06/11/1992,8,93,21.4,9.2,35,,9,0.057,0.09,0.48,0.03,0.8,1.28,,,49.2,0.2,,
06/11/1992,,,21.4,9.2,35,,,0.057,0.09,0.48,0.03,,1.28,,,49.2,,,
13/11/1992,10,114,20.3,8.9,32,,4,0.039,0.075,0.61,0.1,0.55,1.16,,,17.1,1.5,,
13/11/1992,,,20.3,8.9,32,,,0.039,0.075,0.61,0.1,,1.16,,,17.1,,,
20/11/1992,9,115,25.6,10,31,,3,0.036,0.065,0.32,0.01,0.51,0.83,,,12.4,1.1,,
20/11/1992,,,25.6,10,31,,,0.036,0.065,0.32,0.01,,0.83,,,12.4,,,
27/11/1992,10,129,23.4,9.7,30,,4,0.15,0.185,0.54,0.07,0.61,1.15,,,29.22,2.8,,
27/11/1992,,,23.4,9.7,30,,,0.15,0.185,0.54,0.07,,1.15,,,,,,
04/12/1992,10,124,22.7,9.6,29,,3,0.125,0.145,0.1,0.09,0.66,0.76,,,6.4,3.2,,
04/12/1992,,,22.7,9.6,29,,,0.125,0.145,0.1,0.09,,0.76,,,6.4,,,
10/12/1992,6,81,20.3,6.3,19,,21,,,0.23,0.04,1,1.23,,,5.7,8.1,,
10/12/1992,,,20.3,6.3,19,,,,,0.23,0.04,,1.23,,,5.7,,,
18/12/1992,7,84,20.6,7.5,25,,6,0.055,0.089,0.5,0.06,0.43,0.93,,,13.4,6.6,,
18/12/1992,,,20.6,7.5,25,,,0.055,0.089,0.5,0.06,,0.93,,,13.4,,,
23/12/1992,6,82,23.9,6.6,28,,12,0.053,0.095,0.46,0.09,0.5,0.96,,,16.9,6,,
23/12/1992,,,23.9,6.6,28,,,0.053,0.095,0.46,0.09,,0.96,,,16.9,,,
31/12/1992,9,118,25,8,49,,14,0.013,0.044,0.22,0.08,0.52,0.74,,,9.93,5.8,,
31/12/1992,,,25,8,49,,,0.013,0.044,0.22,0.08,,0.74,,,9.9,,,
08/01/1993,,,26.1,8.2,39,,,0.032,0.074,0.42,0.16,,1.07,,,13.8,,,
08/01/1993,9,117,26.1,8.2,39,2,18,0.032,0.074,0.42,0.16,0.65,1.07,,,13.8,7.7,,
14/01/1993,,,26.3,6.2,36,,,0.012,0.06,0.27,0.04,,0.96,,,7.1,,,
14/01/1993,9,119,26.3,6.2,36,5,6,0.012,0.06,0.27,0.04,0.69,0.96,,,7.1,6.6,,
21/01/1993,,,28.4,9.3,38,,,,0.095,0.11,0.07,,0.73,,,6.2,,,
21/01/1993,8,111,28.4,9.3,38,1,4,,0.095,0.11,0.07,0.62,0.73,,,6.2,4.7,,
29/01/1993,,,25.8,7.7,35,,,0.057,0.12,0.43,0.12,,1.15,,,10.2,,,
29/01/1993,7,,25.8,7.7,35,5,6,0.057,0.12,0.43,0.12,0.72,1.15,,,10.2,9.8,,
02/02/1993,,,27.9,9.2,36,,,0.023,0.06,0.05,0.14,,0.86,,,27.8,,,
02/02/1993,11,,27.9,9.2,36,4,5,0.023,0.06,0.05,0.14,0.81,0.86,,,27.8,7.7,,
12/02/1993,,,27.2,8.9,46,,,0.011,0.05,0.02,0.05,,0.62,,,22.8,,,
12/02/1993,10,,27.2,8.9,46,10,5,0.011,0.05,0.02,0.05,0.6,0.62,,,22.8,4.3,,
18/02/1993,,,25.1,8.4,38,,,0.008,0.055,0.06,0.07,,0.58,,,41.7,,,
18/02/1993,8,,25.1,8.4,38,5,8,0.008,0.055,0.06,0.07,0.63,0.69,,,41.7,4.7,,
26/02/1993,,,24,8,31,,,0.01,0.046,0.11,0.09,,0.4,,,24.8,,,
26/02/1993,9,,24,8,31,2,4,0.01,0.046,0.11,0.09,0.29,0.4,,,24.8,5.6,,
02/03/1993,,,24.4,,30,,,0.007,0.034,0.05,0.08,,0.53,,,11.8,,,
02/03/1993,8,,24.4,,30,4,4,0.007,0.034,0.05,0.08,0.48,0.53,,,11.8,4.5,,
12/03/1993,,,,,,,,,,,,,,,,,,,
18/03/1993,,,22.8,7.4,27,,,0.021,0.049,0.25,0.02,,0.62,,,12.6,,,
18/03/1993,7,,22.8,7.4,27,2,6,0.021,0.049,0.25,0.02,0.37,0.62,,,12.6,7.7,,
25/03/1993,,,23.3,8,29,,,0.009,0.041,0.18,0.05,,0.63,,,22.1,,,
25/03/1993,9,,23.3,8,29,4,5,0.009,0.041,0.18,0.05,0.45,0.63,,,22.1,4.7,,
29/03/1993,,,23.5,7.2,32,,,0.032,0.065,0.32,0.01,,0.71,,,11.3,,,
29/03/1993,8,,23.5,7.2,32,6,6,0.032,0.065,0.32,0.01,0.39,0.71,,,11.3,6,,
07/04/1993,,,21.5,7.3,31,,,0.015,0.047,0.18,0.06,,0.63,,,11.4,,,
07/04/1993,9,106,21.5,7.3,31,2,4,0.015,0.047,0.18,0.06,0.45,0.63,,,11.4,5.3,,
13/04/1993,,,20.9,7.3,32,,,0.007,0.044,0.06,0.08,,0.44,,,13.4,,,
13/04/1993,9,108,20.9,7.3,32,,3,0.007,0.044,0.06,0.08,0.38,0.44,,,13.4,,,
19/04/1993,,,20.2,7.2,35,,,0.017,0.036,0.32,0.11,,0.79,,,4.8,,,
19/04/1993,8,,20.2,7.2,35,5,3,0.017,0.036,0.32,0.11,0.47,0.79,,,4.8,4.9,,
30/04/1993,,,20.1,7,38,,,0.003,0.037,0.5,0.06,,1.1,,,15.1,,,
30/04/1993,8,,20.1,7,38,6,4,0.003,0.037,0.5,0.06,0.6,1.1,,,15.1,4.3,,
05/05/1993,,,18.7,7.7,39,,,0.012,0.052,0.71,0.04,,1.2,,,20.3,,,
05/05/1993,8,86,18.7,7.7,39,7,6,0.012,0.052,0.71,0.04,0.49,1.2,,,20.3,6,,
13/05/1993,,,17.2,8.4,40,,,0.003,0.048,0.74,0.11,,1.1,,,13.9,,,
13/05/1993,8,,17.2,8.4,40,3,6,0.003,0.048,0.74,0.11,0.36,1.1,,,13.9,7.1,,
17/05/1993,,,16.3,7.4,38,,,0.014,0.049,0.65,0.04,,1.2,,,20.8,,,
17/05/1993,9,,16.3,7.4,38,7,7,0.014,0.049,0.65,0.04,0.55,1.2,,,20.8,6.4,,
25/05/1993,,,15.6,7.6,37,,,0.006,0.034,0.53,0.06,,1,,,14.4,,,
25/05/1993,11,113,15.6,7.6,37,1,5,0.006,0.034,0.53,0.06,0.47,1,,,14.4,5.6,,
03/06/1993,,,15.3,7.9,42,,,0.02,0.056,0.93,0.08,,1.2,,,8.6,,,
03/06/1993,10,107,15.3,7.9,42,1,5,0.02,0.056,0.93,0.08,0.27,1.2,,,8.6,4.5,,
11/06/1993,,,13.5,7.4,40,,,0.029,0.063,1,0.05,,1.4,,,7.5,,,
11/06/1993,10,107,13.5,7.4,40,1,6,0.029,0.063,1,0.05,0.4,1.4,,,7.5,7.1,,
16/06/1993,,,12.2,8,38,,,0.021,0.062,0.82,0.1,,1.3,,,14.8,,,
16/06/1993,10,,12.2,8,38,1,4,0.021,0.062,0.82,0.1,0.48,1.3,,,14.8,6.8,,
21/06/1993,,,11.4,7.4,37,,,0.017,0.046,0.71,0.05,,1.1,,,10.7,,,
21/06/1993,10,102,11.4,7.4,37,5,4,0.017,0.046,0.71,0.05,0.39,1.1,,,10.7,6.8,,
28/06/1993,,,12,7.9,39,,,0.016,0.066,0.68,0.04,,1.3,,,30.6,,,
28/06/1993,11,114,12,7.9,39,9,6,0.016,0.066,0.68,0.04,0.62,1.3,,,30.6,5.8,,
