Cobbity Weir Structure Function - pre upgrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y2,y1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,-329.6064815,0,358.7384259,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
54.2,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,-358.7384259,0,387.8587963,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
54.4,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,-387.8587963,0,416.9907407,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
54.6,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,-416.9907407,0,446.1111111,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
54.8,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,-446.1111111,0,475.2430556,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
55,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,-475.2430556,0,504.9189815,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
55.2,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,-504.9189815,0,537.7083333,570.4861111,603.275463,636.0648148,10000,10000
55.4,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,-537.7083333,0,570.4861111,603.275463,636.0648148,10000,10000
55.6,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,-570.4861111,0,603.275463,636.0648148,10000,10000
55.8,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,-603.275463,0,636.0648148,10000,10000
56,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,-636.0648148,0,10000,10000
