ID,NCS_fs1,NCS_fs2,NCS_tau_0,NCS_epsilon
9251,0.9000,0.0000,0.1500,0.0050
9252,0.9000,0.0000,0.1500,0.0050
9253,100.0000,100.0000,100.0000,100.0000
9254,100.0000,100.0000,100.0000,100.0000
9255,100.0000,100.0000,100.0000,100.0000
9256,100.0000,100.0000,100.0000,100.0000
9257,100.0000,100.0000,100.0000,100.0000
9258,100.0000,100.0000,100.0000,100.0000
9259,0.9000,0.0000,0.1500,0.0050
9260,100.0000,100.0000,100.0000,100.0000
9261,100.0000,100.0000,100.0000,100.0000
9262,100.0000,100.0000,100.0000,100.0000
9263,100.0000,100.0000,100.0000,100.0000
9264,0.9000,0.0000,0.2000,0.0015
9265,0.9000,0.0000,0.2000,0.0015
9266,0.9000,0.0000,0.1500,0.0050
9267,0.9000,0.0000,0.1500,0.0050
9268,0.9000,0.0000,0.1500,0.0050
9269,0.9000,0.0000,0.2000,0.0015
9270,100.0000,100.0000,100.0000,100.0000
9271,100.0000,100.0000,100.0000,100.0000
9272,100.0000,100.0000,100.0000,100.0000
9273,100.0000,100.0000,100.0000,100.0000
9274,100.0000,100.0000,100.0000,100.0000
9275,100.0000,100.0000,100.0000,100.0000
9276,100.0000,100.0000,100.0000,100.0000
9277,100.0000,100.0000,100.0000,100.0000
9278,100.0000,100.0000,100.0000,100.0000
9279,100.0000,100.0000,100.0000,100.0000
9280,0.9000,0.0000,0.2000,0.0015
9281,0.9000,0.0000,0.1500,0.0050
9282,0.9000,0.0000,0.1500,0.0050
9283,0.9000,0.0000,0.2000,0.0015
9284,100.0000,100.0000,100.0000,100.0000
9285,100.0000,100.0000,100.0000,100.0000
9286,100.0000,100.0000,100.0000,100.0000
9287,100.0000,100.0000,100.0000,100.0000
9288,100.0000,100.0000,100.0000,100.0000
9289,100.0000,100.0000,100.0000,100.0000
9290,0.9000,0.0000,0.2000,0.0015
9291,0.9000,0.0000,0.1500,0.0050
9292,100.0000,100.0000,100.0000,100.0000
9293,0.9000,0.0000,0.1500,0.0050
9294,0.9000,0.0000,0.2000,0.0015
9295,100.0000,100.0000,100.0000,100.0000
9296,100.0000,100.0000,100.0000,100.0000
9297,100.0000,100.0000,100.0000,100.0000
9298,100.0000,100.0000,100.0000,100.0000
9299,100.0000,100.0000,100.0000,100.0000
9300,0.9000,0.0000,0.2000,0.0015
9301,0.9000,0.0000,0.1500,0.0050
9302,0.9000,0.0000,0.1500,0.0050
9303,0.9000,0.0000,0.2000,0.0015
9304,100.0000,100.0000,100.0000,100.0000
9305,100.0000,100.0000,100.0000,100.0000
9306,100.0000,100.0000,100.0000,100.0000
9307,100.0000,100.0000,100.0000,100.0000
9308,100.0000,100.0000,100.0000,100.0000
9309,0.9000,0.0000,0.2000,0.0015
9310,0.9000,0.0000,0.1500,0.0050
9311,100.0000,100.0000,100.0000,100.0000
9312,0.9000,0.0000,0.1500,0.0050
9313,0.9000,0.0000,0.2000,0.0015
9314,100.0000,100.0000,100.0000,100.0000
9315,100.0000,100.0000,100.0000,100.0000
9316,100.0000,100.0000,100.0000,100.0000
9317,100.0000,100.0000,100.0000,100.0000
9318,100.0000,100.0000,100.0000,100.0000
9319,100.0000,100.0000,100.0000,100.0000
9320,100.0000,100.0000,100.0000,100.0000
9321,100.0000,100.0000,100.0000,100.0000
9322,0.9000,0.0000,0.1500,0.0050
9323,0.9000,0.0000,0.2000,0.0015
9324,0.9000,0.0000,0.2000,0.0015
9325,0.9000,0.0000,0.1500,0.0050
9326,100.0000,100.0000,100.0000,100.0000
9327,100.0000,100.0000,100.0000,100.0000
9328,100.0000,100.0000,100.0000,100.0000
9329,100.0000,100.0000,100.0000,100.0000
9330,100.0000,100.0000,100.0000,100.0000
9331,100.0000,100.0000,100.0000,100.0000
9332,100.0000,100.0000,100.0000,100.0000
9333,100.0000,100.0000,100.0000,100.0000
9334,100.0000,100.0000,100.0000,100.0000
9335,0.9000,0.0000,0.1500,0.0050
9336,0.9000,0.0000,0.2000,0.0015
9337,0.9000,0.0000,0.2000,0.0015
9338,0.9000,0.0000,0.1500,0.0050
9339,100.0000,100.0000,100.0000,100.0000
9340,100.0000,100.0000,100.0000,100.0000
9341,100.0000,100.0000,100.0000,100.0000
9342,100.0000,100.0000,100.0000,100.0000
9343,100.0000,100.0000,100.0000,100.0000
9344,0.9000,0.0000,0.1500,0.0050
9345,0.9000,0.0000,0.1500,0.0050
9346,100.0000,100.0000,100.0000,100.0000
9347,100.0000,100.0000,100.0000,100.0000
9348,0.9000,0.0000,0.1500,0.0050
9349,0.9000,0.0000,0.1500,0.0050
9350,0.9000,0.0000,0.2000,0.0015
9351,0.9000,0.0000,0.2000,0.0015
9352,0.9000,0.0000,0.1500,0.0050
9353,100.0000,100.0000,100.0000,100.0000
9354,100.0000,100.0000,100.0000,100.0000
9355,100.0000,100.0000,100.0000,100.0000
9356,100.0000,100.0000,100.0000,100.0000
9357,100.0000,100.0000,100.0000,100.0000
9358,0.9000,0.0000,0.1500,0.0050
9359,0.9000,0.0000,0.2000,0.0015
9360,0.9000,0.0000,0.2000,0.0015
9361,0.9000,0.0000,0.2000,0.0015
9362,100.0000,100.0000,100.0000,100.0000
9363,100.0000,100.0000,100.0000,100.0000
9364,0.9000,0.0000,0.2000,0.0015
9365,0.9000,0.0000,0.1500,0.0050
9366,100.0000,100.0000,100.0000,100.0000
9367,100.0000,100.0000,100.0000,100.0000
9368,100.0000,100.0000,100.0000,100.0000
9369,100.0000,100.0000,100.0000,100.0000
9370,100.0000,100.0000,100.0000,100.0000
9371,100.0000,100.0000,100.0000,100.0000
9372,0.9000,0.0000,0.1500,0.0050
9373,0.9000,0.0000,0.2000,0.0015
9374,0.9000,0.0000,0.2000,0.0015
9375,0.9000,0.0000,0.2000,0.0015
9376,0.9000,0.0000,0.2000,0.0015
9377,100.0000,100.0000,100.0000,100.0000
9378,100.0000,100.0000,100.0000,100.0000
9379,0.9000,0.0000,0.1500,0.0050
9380,100.0000,100.0000,100.0000,100.0000
9381,100.0000,100.0000,100.0000,100.0000
9382,100.0000,100.0000,100.0000,100.0000
9383,100.0000,100.0000,100.0000,100.0000
9384,100.0000,100.0000,100.0000,100.0000
9385,0.9000,0.0000,0.1500,0.0050
9386,0.9000,0.0000,0.2000,0.0015
9387,0.9000,0.0000,0.2000,0.0015
9388,0.9000,0.0000,0.1500,0.0050
9389,0.9000,0.0000,0.1500,0.0050
9390,0.9000,0.0000,0.1500,0.0050
9391,100.0000,100.0000,100.0000,100.0000
9392,100.0000,100.0000,100.0000,100.0000
9393,100.0000,100.0000,100.0000,100.0000
9394,100.0000,100.0000,100.0000,100.0000
9395,100.0000,100.0000,100.0000,100.0000
9396,0.9000,0.0000,0.1500,0.0050
9397,0.9000,0.0000,0.2000,0.0015
9398,0.9000,0.0000,0.2000,0.0015
9399,0.9000,0.0000,0.1500,0.0050
9400,100.0000,100.0000,100.0000,100.0000
9401,100.0000,100.0000,100.0000,100.0000
9402,100.0000,100.0000,100.0000,100.0000
9403,100.0000,100.0000,100.0000,100.0000
9404,100.0000,100.0000,100.0000,100.0000
9405,100.0000,100.0000,100.0000,100.0000
9406,100.0000,100.0000,100.0000,100.0000
9407,100.0000,100.0000,100.0000,100.0000
9408,100.0000,100.0000,100.0000,100.0000
9409,100.0000,100.0000,100.0000,100.0000
9410,0.9000,0.0000,0.1500,0.0050
9411,0.9000,0.0000,0.2000,0.0015
9412,0.9000,0.0000,0.2000,0.0015
9413,0.9000,0.0000,0.1500,0.0050
9414,100.0000,100.0000,100.0000,100.0000
9415,100.0000,100.0000,100.0000,100.0000
9416,100.0000,100.0000,100.0000,100.0000
9417,100.0000,100.0000,100.0000,100.0000
9418,100.0000,100.0000,100.0000,100.0000
9419,100.0000,100.0000,100.0000,100.0000
9420,100.0000,100.0000,100.0000,100.0000
9421,100.0000,100.0000,100.0000,100.0000
9422,100.0000,100.0000,100.0000,100.0000
9423,0.9000,0.0000,0.1500,0.0050
9424,0.9000,0.0000,0.1500,0.0050
9425,0.9000,0.0000,0.1500,0.0050
9426,0.9000,0.0000,0.2000,0.0015
9427,0.9000,0.0000,0.2000,0.0015
9428,0.9000,0.0000,0.1500,0.0050
9429,100.0000,100.0000,100.0000,100.0000
9430,100.0000,100.0000,100.0000,100.0000
9431,100.0000,100.0000,100.0000,100.0000
9432,100.0000,100.0000,100.0000,100.0000
9433,100.0000,100.0000,100.0000,100.0000
9434,100.0000,100.0000,100.0000,100.0000
9435,100.0000,100.0000,100.0000,100.0000
9436,0.9000,0.0000,0.1500,0.0050
9437,100.0000,100.0000,100.0000,100.0000
9438,0.9000,0.0000,0.2000,0.0015
9439,0.9000,0.0000,0.2000,0.0015
9440,0.9000,0.0000,0.2000,0.0015
9441,0.9000,0.0000,0.2000,0.0015
9442,0.9000,0.0000,0.2000,0.0015
9443,0.9000,0.0000,0.1500,0.0050
9444,100.0000,100.0000,100.0000,100.0000
9445,100.0000,100.0000,100.0000,100.0000
9446,100.0000,100.0000,100.0000,100.0000
9447,100.0000,100.0000,100.0000,100.0000
9448,100.0000,100.0000,100.0000,100.0000
9449,100.0000,100.0000,100.0000,100.0000
9450,0.9000,0.0000,0.1500,0.0050
9451,100.0000,100.0000,100.0000,100.0000
9452,0.9000,0.0000,0.1500,0.0050
9453,0.9000,0.0000,0.2000,0.0015
9454,0.9000,0.0000,0.2000,0.0015
9455,0.9000,0.0000,0.2000,0.0015
9456,0.9000,0.0000,0.2000,0.0015
9457,0.9000,0.0000,0.2000,0.0015
9458,0.9000,0.0000,0.2000,0.0015
9459,0.9000,0.0000,0.1500,0.0050
9460,100.0000,100.0000,100.0000,100.0000
9461,100.0000,100.0000,100.0000,100.0000
9462,100.0000,100.0000,100.0000,100.0000
9463,100.0000,100.0000,100.0000,100.0000
9464,0.9000,0.0000,0.1500,0.0050
9465,0.9000,0.0000,0.2000,0.0015
9466,100.0000,100.0000,100.0000,100.0000
9467,0.9000,0.0000,0.2000,0.0015
9468,0.9000,0.0000,0.2000,0.0015
9469,0.9000,0.0000,0.2000,0.0015
9470,0.9000,0.0000,0.1500,0.0050
9471,0.9000,0.0000,0.1500,0.0050
9472,0.9000,0.0000,0.1500,0.0050
9473,0.9000,0.0000,0.1500,0.0050
9474,100.0000,100.0000,100.0000,100.0000
9475,0.9000,0.0000,0.1500,0.0050
9476,0.9000,0.0000,0.2000,0.0015
9477,100.0000,100.0000,100.0000,100.0000
9478,0.9000,0.0000,0.2000,0.0015
9479,0.9000,0.0000,0.2000,0.0015
9480,0.9000,0.0000,0.2000,0.0015
9481,0.9000,0.0000,0.1500,0.0050
9482,0.9000,0.0000,0.1500,0.0050
9483,0.9000,0.0000,0.1500,0.0050
9484,100.0000,100.0000,100.0000,100.0000
9485,100.0000,100.0000,100.0000,100.0000
9486,100.0000,100.0000,100.0000,100.0000
9487,100.0000,100.0000,100.0000,100.0000
9488,100.0000,100.0000,100.0000,100.0000
9489,100.0000,100.0000,100.0000,100.0000
9490,100.0000,100.0000,100.0000,100.0000
9491,100.0000,100.0000,100.0000,100.0000
9492,100.0000,100.0000,100.0000,100.0000
9493,100.0000,100.0000,100.0000,100.0000
9494,0.9000,0.0000,0.1500,0.0050
9495,0.9000,0.0000,0.2000,0.0015
9496,0.9000,0.0000,0.2000,0.0015
9497,100.0000,100.0000,100.0000,100.0000
9498,100.0000,100.0000,100.0000,100.0000
9499,0.9000,0.0000,0.1500,0.0050
9500,0.9000,0.0000,0.1500,0.0050
9501,100.0000,100.0000,100.0000,100.0000
9502,100.0000,100.0000,100.0000,100.0000
9503,100.0000,100.0000,100.0000,100.0000
9504,100.0000,100.0000,100.0000,100.0000
9505,100.0000,100.0000,100.0000,100.0000
9506,100.0000,100.0000,100.0000,100.0000
9507,0.9000,0.0000,0.1500,0.0050
9508,0.9000,0.0000,0.2000,0.0015
9509,0.9000,0.0000,0.1500,0.0050
9510,100.0000,100.0000,100.0000,100.0000
9511,100.0000,100.0000,100.0000,100.0000
9512,100.0000,100.0000,100.0000,100.0000
9513,100.0000,100.0000,100.0000,100.0000
9514,100.0000,100.0000,100.0000,100.0000
9515,100.0000,100.0000,100.0000,100.0000
9516,0.9000,0.0000,0.1500,0.0050
9517,0.9000,0.0000,0.2000,0.0015
9518,0.9000,0.0000,0.2000,0.0015
9519,100.0000,100.0000,100.0000,100.0000
9520,100.0000,100.0000,100.0000,100.0000
9521,100.0000,100.0000,100.0000,100.0000
9522,100.0000,100.0000,100.0000,100.0000
9523,100.0000,100.0000,100.0000,100.0000
9524,100.0000,100.0000,100.0000,100.0000
9525,100.0000,100.0000,100.0000,100.0000
9526,100.0000,100.0000,100.0000,100.0000
9527,100.0000,100.0000,100.0000,100.0000
9528,0.9000,0.0000,0.1500,0.0050
9529,100.0000,100.0000,100.0000,100.0000
9530,0.9000,0.0000,0.2000,0.0015
9531,0.9000,0.0000,0.1500,0.0050
9532,0.9000,0.0000,0.1500,0.0050
9533,100.0000,100.0000,100.0000,100.0000
9534,100.0000,100.0000,100.0000,100.0000
9535,100.0000,100.0000,100.0000,100.0000
9536,100.0000,100.0000,100.0000,100.0000
9537,100.0000,100.0000,100.0000,100.0000
9538,0.9000,0.0000,0.1500,0.0050
9539,0.9000,0.0000,0.2000,0.0015
9540,0.9000,0.0000,0.2000,0.0015
9541,100.0000,100.0000,100.0000,100.0000
9542,100.0000,100.0000,100.0000,100.0000
9543,100.0000,100.0000,100.0000,100.0000
9544,100.0000,100.0000,100.0000,100.0000
9545,100.0000,100.0000,100.0000,100.0000
9546,100.0000,100.0000,100.0000,100.0000
9547,0.9000,0.0000,0.1500,0.0050
9548,100.0000,100.0000,100.0000,100.0000
9549,0.9000,0.0000,0.2000,0.0015
9550,0.9000,0.0000,0.2000,0.0015
9551,0.9000,0.0000,0.2000,0.0015
9552,0.9000,0.0000,0.1500,0.0050
9553,0.9000,0.0000,0.2000,0.0015
9554,0.9000,0.0000,0.1500,0.0050
9555,0.9000,0.0000,0.2000,0.0015
9556,0.9000,0.0000,0.1500,0.0050
9557,100.0000,100.0000,100.0000,100.0000
9558,100.0000,100.0000,100.0000,100.0000
9559,100.0000,100.0000,100.0000,100.0000
9560,0.9000,0.0000,0.1500,0.0050
9561,100.0000,100.0000,100.0000,100.0000
9562,100.0000,100.0000,100.0000,100.0000
9563,100.0000,100.0000,100.0000,100.0000
9564,100.0000,100.0000,100.0000,100.0000
9565,100.0000,100.0000,100.0000,100.0000
9566,100.0000,100.0000,100.0000,100.0000
9567,0.9000,0.0000,0.1500,0.0050
9568,100.0000,100.0000,100.0000,100.0000
9569,0.9000,0.0000,0.1500,0.0050
9570,0.9000,0.0000,0.2000,0.0015
9571,0.9000,0.0000,0.2000,0.0015
9572,0.9000,0.0000,0.2000,0.0015
9573,0.9000,0.0000,0.2000,0.0015
9574,0.9000,0.0000,0.1500,0.0050
9575,0.9000,0.0000,0.2000,0.0015
9576,0.9000,0.0000,0.2000,0.0015
9577,0.9000,0.0000,0.2000,0.0015
9578,0.9000,0.0000,0.1500,0.0050
9579,0.9000,0.0000,0.1500,0.0050
9580,100.0000,100.0000,100.0000,100.0000
9581,100.0000,100.0000,100.0000,100.0000
9582,100.0000,100.0000,100.0000,100.0000
9583,100.0000,100.0000,100.0000,100.0000
9584,100.0000,100.0000,100.0000,100.0000
9585,100.0000,100.0000,100.0000,100.0000
9586,100.0000,100.0000,100.0000,100.0000
9587,100.0000,100.0000,100.0000,100.0000
9588,100.0000,100.0000,100.0000,100.0000
9589,100.0000,100.0000,100.0000,100.0000
9590,100.0000,100.0000,100.0000,100.0000
9591,100.0000,100.0000,100.0000,100.0000
9592,100.0000,100.0000,100.0000,100.0000
9593,0.9000,0.0000,0.1500,0.0050
9594,100.0000,100.0000,100.0000,100.0000
9595,0.9000,0.0000,0.1500,0.0050
9596,0.9000,0.0000,0.2000,0.0015
9597,0.9000,0.0000,0.2000,0.0015
9598,0.9000,0.0000,0.1500,0.0050
9599,0.9000,0.0000,0.1500,0.0050
9600,0.9000,0.0000,0.1500,0.0050
9601,0.9000,0.0000,0.1500,0.0050
9602,0.9000,0.0000,0.1500,0.0050
9603,0.9000,0.0000,0.2000,0.0015
9604,0.9000,0.0000,0.1500,0.0050
9605,0.9000,0.0000,0.1500,0.0050
9606,0.9000,0.0000,0.2000,0.0015
9607,0.9000,0.0000,0.2000,0.0015
9608,0.9000,0.0000,0.1500,0.0050
9609,100.0000,100.0000,100.0000,100.0000
9610,100.0000,100.0000,100.0000,100.0000
9611,100.0000,100.0000,100.0000,100.0000
9612,100.0000,100.0000,100.0000,100.0000
9613,100.0000,100.0000,100.0000,100.0000
9614,100.0000,100.0000,100.0000,100.0000
9615,100.0000,100.0000,100.0000,100.0000
9616,100.0000,100.0000,100.0000,100.0000
9617,100.0000,100.0000,100.0000,100.0000
9618,100.0000,100.0000,100.0000,100.0000
9619,100.0000,100.0000,100.0000,100.0000
9620,100.0000,100.0000,100.0000,100.0000
9621,100.0000,100.0000,100.0000,100.0000
9622,0.9000,0.0000,0.1500,0.0050
9623,100.0000,100.0000,100.0000,100.0000
9624,100.0000,100.0000,100.0000,100.0000
9625,100.0000,100.0000,100.0000,100.0000
9626,0.9000,0.0000,0.1500,0.0050
9627,0.9000,0.0000,0.2000,0.0015
9628,0.9000,0.0000,0.2000,0.0015
9629,100.0000,100.0000,100.0000,100.0000
9630,0.9000,0.0000,0.1500,0.0050
9631,0.9000,0.0000,0.1500,0.0050
9632,0.9000,0.0000,0.1500,0.0050
9633,0.9000,0.0000,0.2000,0.0015
9634,0.9000,0.0000,0.1500,0.0050
9635,0.9000,0.0000,0.1500,0.0050
9636,0.9000,0.0000,0.1500,0.0050
9637,0.9000,0.0000,0.2000,0.0015
9638,100.0000,100.0000,100.0000,100.0000
9639,100.0000,100.0000,100.0000,100.0000
9640,100.0000,100.0000,100.0000,100.0000
9641,100.0000,100.0000,100.0000,100.0000
9642,100.0000,100.0000,100.0000,100.0000
9643,100.0000,100.0000,100.0000,100.0000
9644,100.0000,100.0000,100.0000,100.0000
9645,100.0000,100.0000,100.0000,100.0000
9646,100.0000,100.0000,100.0000,100.0000
9647,0.9000,0.0000,0.1500,0.0050
9648,100.0000,100.0000,100.0000,100.0000
9649,0.9000,0.0000,0.1500,0.0050
9650,0.9000,0.0000,0.1500,0.0050
9651,0.9000,0.0000,0.2000,0.0015
9652,0.9000,0.0000,0.2000,0.0015
9653,0.9000,0.0000,0.1500,0.0050
9654,0.9000,0.0000,0.1500,0.0050
9655,100.0000,100.0000,100.0000,100.0000
9656,100.0000,100.0000,100.0000,100.0000
9657,0.9000,0.0000,0.1500,0.0050
9658,0.9000,0.0000,0.1500,0.0050
9659,0.9000,0.0000,0.1500,0.0050
9660,0.9000,0.0000,0.1500,0.0050
9661,0.9000,0.0000,0.2000,0.0015
9662,100.0000,100.0000,100.0000,100.0000
9663,0.9000,0.0000,0.1500,0.0050
9664,0.9000,0.0000,0.1500,0.0050
9665,100.0000,100.0000,100.0000,100.0000
9666,100.0000,100.0000,100.0000,100.0000
9667,0.9000,0.0000,0.1500,0.0050
9668,100.0000,100.0000,100.0000,100.0000
9669,0.9000,0.0000,0.1500,0.0050
9670,0.9000,0.0000,0.1500,0.0050
9671,0.9000,0.0000,0.2000,0.0015
9672,0.9000,0.0000,0.2000,0.0015
9673,0.9000,0.0000,0.2000,0.0015
9674,0.9000,0.0000,0.1500,0.0050
9675,0.9000,0.0000,0.1500,0.0050
9676,100.0000,100.0000,100.0000,100.0000
9677,0.9000,0.0000,0.1500,0.0050
9678,0.9000,0.0000,0.2000,0.0015
9679,0.9000,0.0000,0.2000,0.0015
9680,100.0000,100.0000,100.0000,100.0000
9681,0.9000,0.0000,0.1500,0.0050
9682,100.0000,100.0000,100.0000,100.0000
9683,100.0000,100.0000,100.0000,100.0000
9684,100.0000,100.0000,100.0000,100.0000
9685,100.0000,100.0000,100.0000,100.0000
9686,100.0000,100.0000,100.0000,100.0000
9687,100.0000,100.0000,100.0000,100.0000
9688,0.9000,0.0000,0.1500,0.0050
9689,0.9000,0.0000,0.1500,0.0050
9690,0.9000,0.0000,0.2000,0.0015
9691,0.9000,0.0000,0.2000,0.0015
9692,0.9000,0.0000,0.2000,0.0015
9693,0.9000,0.0000,0.2000,0.0015
9694,0.9000,0.0000,0.2000,0.0015
9695,100.0000,100.0000,100.0000,100.0000
9696,0.9000,0.0000,0.1500,0.0050
9697,0.9000,0.0000,0.2000,0.0015
9698,0.9000,0.0000,0.2000,0.0015
9699,100.0000,100.0000,100.0000,100.0000
9700,100.0000,100.0000,100.0000,100.0000
9701,100.0000,100.0000,100.0000,100.0000
9702,0.9000,0.0000,0.1500,0.0050
9703,0.9000,0.0000,0.2000,0.0015
9704,0.9000,0.0000,0.2000,0.0015
9705,0.9000,0.0000,0.2000,0.0015
9706,0.9000,0.0000,0.2000,0.0015
9707,0.9000,0.0000,0.2000,0.0015
9708,0.9000,0.0000,0.2000,0.0015
9709,0.9000,0.0000,0.2000,0.0015
9710,100.0000,100.0000,100.0000,100.0000
9711,0.9000,0.0000,0.1500,0.0050
9712,0.9000,0.0000,0.2000,0.0015
9713,100.0000,100.0000,100.0000,100.0000
9714,100.0000,100.0000,100.0000,100.0000
9715,100.0000,100.0000,100.0000,100.0000
9716,0.9000,0.0000,0.2000,0.0015
9717,0.9000,0.0000,0.2000,0.0015
9718,0.9000,0.0000,0.2000,0.0015
9719,0.9000,0.0000,0.2000,0.0015
9720,0.9000,0.0000,0.1500,0.0050
9721,0.9000,0.0000,0.1500,0.0050
9722,0.9000,0.0000,0.1500,0.0050
9723,0.9000,0.0000,0.1500,0.0050
9724,100.0000,100.0000,100.0000,100.0000
9725,0.9000,0.0000,0.1500,0.0050
9726,0.9000,0.0000,0.1500,0.0050
9727,0.9000,0.0000,0.1500,0.0050
9728,100.0000,100.0000,100.0000,100.0000
9729,100.0000,100.0000,100.0000,100.0000
9730,100.0000,100.0000,100.0000,100.0000
9731,0.9000,0.0000,0.1500,0.0050
9732,0.9000,0.0000,0.1500,0.0050
9733,0.9000,0.0000,0.1500,0.0050
9734,0.9000,0.0000,0.2000,0.0015
9735,0.9000,0.0000,0.2000,0.0015
9736,0.9000,0.0000,0.2000,0.0015
9737,0.9000,0.0000,0.2000,0.0015
9738,0.9000,0.0000,0.1500,0.0050
9739,100.0000,100.0000,100.0000,100.0000
9740,0.9000,0.0000,0.1500,0.0050
9741,0.9000,0.0000,0.1500,0.0050
9742,0.9000,0.0000,0.2000,0.0015
9743,100.0000,100.0000,100.0000,100.0000
9744,100.0000,100.0000,100.0000,100.0000
9745,100.0000,100.0000,100.0000,100.0000
9746,100.0000,100.0000,100.0000,100.0000
9747,0.9000,0.0000,0.1500,0.0050
9748,0.9000,0.0000,0.1500,0.0050
9749,0.9000,0.0000,0.2000,0.0015
9750,0.9000,0.0000,0.1500,0.0050
9751,100.0000,100.0000,100.0000,100.0000
9752,100.0000,100.0000,100.0000,100.0000
9753,100.0000,100.0000,100.0000,100.0000
9754,0.9000,0.0000,0.1500,0.0050
9755,0.9000,0.0000,0.1500,0.0050
9756,100.0000,100.0000,100.0000,100.0000
9757,100.0000,100.0000,100.0000,100.0000
9758,100.0000,100.0000,100.0000,100.0000
9759,0.9000,0.0000,0.2000,0.0015
9760,0.9000,0.0000,0.1500,0.0050
9761,0.9000,0.0000,0.1500,0.0050
9762,0.9000,0.0000,0.2000,0.0015
9763,0.9000,0.0000,0.1500,0.0050
9764,100.0000,100.0000,100.0000,100.0000
9765,0.9000,0.0000,0.1500,0.0050
9766,100.0000,100.0000,100.0000,100.0000
9767,100.0000,100.0000,100.0000,100.0000
9768,100.0000,100.0000,100.0000,100.0000
9769,100.0000,100.0000,100.0000,100.0000
9770,100.0000,100.0000,100.0000,100.0000
9771,0.9000,0.0000,0.2000,0.0015
9772,0.9000,0.0000,0.1500,0.0050
9773,100.0000,100.0000,100.0000,100.0000
9774,100.0000,100.0000,100.0000,100.0000
9775,100.0000,100.0000,100.0000,100.0000
9776,0.9000,0.0000,0.2000,0.0015
9777,0.9000,0.0000,0.2000,0.0015
9778,0.9000,0.0000,0.2000,0.0015
9779,0.9000,0.0000,0.2000,0.0015
9780,0.9000,0.0000,0.1500,0.0050
9781,100.0000,100.0000,100.0000,100.0000
9782,100.0000,100.0000,100.0000,100.0000
9783,100.0000,100.0000,100.0000,100.0000
9784,100.0000,100.0000,100.0000,100.0000
9785,100.0000,100.0000,100.0000,100.0000
9786,100.0000,100.0000,100.0000,100.0000
9787,100.0000,100.0000,100.0000,100.0000
9788,100.0000,100.0000,100.0000,100.0000
9789,0.9000,0.0000,0.1500,0.0050
9790,0.9000,0.0000,0.1500,0.0050
9791,0.9000,0.0000,0.1500,0.0050
9792,0.9000,0.0000,0.2000,0.0015
9793,0.9000,0.0000,0.1500,0.0050
9794,0.9000,0.0000,0.2000,0.0015
9795,0.9000,0.0000,0.2000,0.0015
9796,0.9000,0.0000,0.1500,0.0050
9797,100.0000,100.0000,100.0000,100.0000
9798,100.0000,100.0000,100.0000,100.0000
9799,100.0000,100.0000,100.0000,100.0000
9800,0.9000,0.0000,0.1500,0.0050
9801,0.9000,0.0000,0.1500,0.0050
9802,100.0000,100.0000,100.0000,100.0000
9803,100.0000,100.0000,100.0000,100.0000
9804,100.0000,100.0000,100.0000,100.0000
9805,0.9000,0.0000,0.1500,0.0050
9806,0.9000,0.0000,0.1500,0.0050
9807,0.9000,0.0000,0.1500,0.0050
9808,0.9000,0.0000,0.2000,0.0015
9809,0.9000,0.0000,0.1500,0.0050
9810,100.0000,100.0000,100.0000,100.0000
9811,0.9000,0.0000,0.1500,0.0050
9812,0.9000,0.0000,0.1500,0.0050
9813,0.9000,0.0000,0.1500,0.0050
9814,100.0000,100.0000,100.0000,100.0000
9815,100.0000,100.0000,100.0000,100.0000
9816,100.0000,100.0000,100.0000,100.0000
9817,100.0000,100.0000,100.0000,100.0000
9818,100.0000,100.0000,100.0000,100.0000
9819,0.9000,0.0000,0.2000,0.0015
9820,0.9000,0.0000,0.2000,0.0015
9821,0.9000,0.0000,0.1500,0.0050
9822,0.9000,0.0000,0.2000,0.0015
9823,0.9000,0.0000,0.1500,0.0050
9824,100.0000,100.0000,100.0000,100.0000
9825,100.0000,100.0000,100.0000,100.0000
9826,0.9000,0.0000,0.1500,0.0050
9827,0.9000,0.0000,0.2000,0.0015
9828,0.9000,0.0000,0.2000,0.0015
9829,0.9000,0.0000,0.2000,0.0015
9830,0.9000,0.0000,0.1500,0.0050
9831,100.0000,100.0000,100.0000,100.0000
9832,100.0000,100.0000,100.0000,100.0000
9833,100.0000,100.0000,100.0000,100.0000
9834,100.0000,100.0000,100.0000,100.0000
9835,100.0000,100.0000,100.0000,100.0000
9836,100.0000,100.0000,100.0000,100.0000
9837,100.0000,100.0000,100.0000,100.0000
9838,0.9000,0.0000,0.1500,0.0050
9839,0.9000,0.0000,0.2000,0.0015
9840,0.9000,0.0000,0.1500,0.0050
9841,0.9000,0.0000,0.2000,0.0015
9842,0.9000,0.0000,0.2000,0.0015
9843,0.9000,0.0000,0.2000,0.0015
9844,0.9000,0.0000,0.1500,0.0050
9845,100.0000,100.0000,100.0000,100.0000
9846,0.9000,0.0000,0.1500,0.0050
9847,0.9000,0.0000,0.1500,0.0050
9848,0.9000,0.0000,0.2000,0.0015
9849,100.0000,100.0000,100.0000,100.0000
9850,100.0000,100.0000,100.0000,100.0000
9851,100.0000,100.0000,100.0000,100.0000
9852,100.0000,100.0000,100.0000,100.0000
9853,100.0000,100.0000,100.0000,100.0000
9854,100.0000,100.0000,100.0000,100.0000
9855,100.0000,100.0000,100.0000,100.0000
9856,100.0000,100.0000,100.0000,100.0000
9857,0.9000,0.0000,0.1500,0.0050
