Camden Weir Structure Function - pre upgrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y2,y1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.4,-2.037037037,-2.037037037,-2.037037037,-2.037037037,-2.037037037,-2.037037037,-2.037037037,-2.037037037,-2.037037037,0,11.08449074,25.08333333,43.72222222,68.08912037,94.19675926,120.625,146.6435185,172.962963,199.1319444,225.6712963,250.9606481,277.1527778,301.9675926,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
56.6,-11.08449074,-11.08449074,-11.08449074,-11.08449074,-11.08449074,-11.08449074,-11.08449074,-11.08449074,-11.08449074,-11.08449074,0,25.08333333,43.72222222,68.08912037,94.19675926,120.625,146.6435185,172.962963,199.1319444,225.6712963,250.9606481,277.1527778,301.9675926,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
56.8,-25.08333333,-25.08333333,-25.08333333,-25.08333333,-25.08333333,-25.08333333,-25.08333333,-25.08333333,-25.08333333,-25.08333333,-25.08333333,0,43.72222222,68.08912037,94.19675926,120.625,146.6435185,172.962963,199.1319444,225.6712963,250.9606481,277.1527778,301.9675926,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
57,-43.72222222,-43.72222222,-43.72222222,-43.72222222,-43.72222222,-43.72222222,-43.72222222,-43.72222222,-43.72222222,-43.72222222,-43.72222222,-43.72222222,0,68.08912037,94.19675926,120.625,146.6435185,172.962963,199.1319444,225.6712963,250.9606481,277.1527778,301.9675926,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
57.2,-68.08912037,-68.08912037,-68.08912037,-68.08912037,-68.08912037,-68.08912037,-68.08912037,-68.08912037,-68.08912037,-68.08912037,-68.08912037,-68.08912037,-68.08912037,0,94.19675926,120.625,146.6435185,172.962963,199.1319444,225.6712963,250.9606481,277.1527778,301.9675926,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
57.4,-94.19675926,-94.19675926,-94.19675926,-94.19675926,-94.19675926,-94.19675926,-94.19675926,-94.19675926,-94.19675926,-94.19675926,-94.19675926,-94.19675926,-94.19675926,-94.19675926,0,120.625,146.6435185,172.962963,199.1319444,225.6712963,250.9606481,277.1527778,301.9675926,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
57.6,-120.625,-120.625,-120.625,-120.625,-120.625,-120.625,-120.625,-120.625,-120.625,-120.625,-120.625,-120.625,-120.625,-120.625,-120.625,0,146.6435185,172.962963,199.1319444,225.6712963,250.9606481,277.1527778,301.9675926,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
57.8,-146.6435185,-146.6435185,-146.6435185,-146.6435185,-146.6435185,-146.6435185,-146.6435185,-146.6435185,-146.6435185,-146.6435185,-146.6435185,-146.6435185,-146.6435185,-146.6435185,-146.6435185,-146.6435185,0,172.962963,199.1319444,225.6712963,250.9606481,277.1527778,301.9675926,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
58,-172.962963,-172.962963,-172.962963,-172.962963,-172.962963,-172.962963,-172.962963,-172.962963,-172.962963,-172.962963,-172.962963,-172.962963,-172.962963,-172.962963,-172.962963,-172.962963,-172.962963,0,199.1319444,225.6712963,250.9606481,277.1527778,301.9675926,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
58.2,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,-199.1319444,0,225.6712963,250.9606481,277.1527778,301.9675926,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
58.4,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,-225.6712963,0,250.9606481,277.1527778,301.9675926,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
58.6,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,-250.9606481,0,277.1527778,301.9675926,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
58.8,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,-277.1527778,0,301.9675926,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
59,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,-301.9675926,0,328.3796296,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
59.2,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,-328.3796296,0,353.9930556,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
59.4,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,-353.9930556,0,380.2546296,406.5625,432.0023148,456.7592593,10000,10000
59.6,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,-380.2546296,0,406.5625,432.0023148,456.7592593,10000,10000
59.8,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,-406.5625,0,432.0023148,456.7592593,10000,10000
60,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,-432.0023148,0,456.7592593,10000,10000
60.2,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,-456.7592593,0,10000,10000
