Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonia mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_orgs/100mL,FC_cfuper100mL,Enterococci_cfuper100mL,TN_mgperL,TP_mgperL
29/12/2012 00:00:00,0.097034,0.476151,21.981678,1.000000,213.360468,0.000000,18.558700,21.379709,0.128311,0.012831,4053.333333,113.333333,518.330136,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,561.945016,0.193548
30/12/2012 00:00:00,0.085616,0.409045,22.038474,1.103189,212.558989,0.000000,1.428571,16.848910,0.637644,0.063764,4041.638588,125.028079,480.662171,4.055842,0.013013,0.311184,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,502.995494,0.961841
31/12/2012 00:00:00,0.074048,0.508000,22.093779,1.000000,211.773218,0.000000,31.784272,62.112527,0.769867,0.076987,4053.333333,113.333333,281.312960,3.676471,0.015712,0.375712,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.972522,1.000000,378.886230,1.161290
01/01/2013 00:00:00,0.061927,0.481096,22.103853,1.000000,211.629488,0.000000,1.428571,107.318021,0.899290,0.089929,4053.333333,113.333333,473.551253,3.676471,0.018353,0.438873,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.700230,1.000000,585.974316,1.356516
02/01/2013 00:00:00,0.072518,0.533293,22.157369,1.000000,210.862634,0.000000,57.773991,1.428571,0.550967,0.055097,4053.333333,113.333333,559.780833,3.676471,0.011244,0.268884,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.793098,1.000000,622.659866,0.831095
03/01/2013 00:00:00,0.084332,0.478868,22.209358,1.000000,210.111992,0.000000,1.428571,14.012270,0.548999,0.054900,4053.333333,113.333333,490.288620,3.676471,0.011204,0.267923,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.796941,1.000000,509.405933,0.828126
04/01/2013 00:00:00,0.052815,0.371590,22.259806,2.079567,209.377783,0.000000,61.605316,2.277213,0.128311,0.012831,3930.982440,235.684227,595.965036,7.645466,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.727995,1.000000,667.493030,0.193548
05/01/2013 00:00:00,0.064212,0.456623,22.308696,1.000000,208.660224,0.000000,40.997297,51.778376,0.486715,0.048671,4053.333333,113.333333,316.489126,3.676471,0.009933,0.237527,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,412.941269,0.734175
06/01/2013 00:00:00,0.114041,0.516000,22.356015,1.000000,207.959527,0.000000,6.321961,1.428571,2.416528,0.241653,4053.333333,113.333333,507.235298,3.676471,0.049317,1.179317,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.825340,1.000000,518.662301,3.645161
07/01/2013 00:00:00,0.052792,0.475600,22.401748,2.508910,207.275901,0.000000,1.428571,1.428571,0.558207,0.055821,3882.323589,284.343078,474.222206,9.223932,0.011392,0.272417,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,486.303281,0.842016
08/01/2013 00:00:00,0.001525,0.465482,22.445882,1.000000,206.609548,0.000000,1.428571,61.343785,0.877398,0.087740,4053.333333,113.333333,389.439728,3.676471,0.017906,0.428189,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,455.888556,1.323493
09/01/2013 00:00:00,0.026270,0.466561,22.488405,1.000000,205.960664,0.000000,1.428571,1.428571,0.562086,0.056209,4053.333333,113.333333,564.989768,3.676471,0.011471,0.274310,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.948737,1.000000,571.523381,0.847867
10/01/2013 00:00:00,0.200571,0.424317,22.529302,1.255915,205.329443,0.000000,2.940653,52.584392,0.457472,0.045747,4024.329595,142.337072,478.497346,4.617336,0.009336,0.223256,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,538.639726,0.690065
11/01/2013 00:00:00,0.075846,0.498058,22.568563,1.000000,204.716070,0.000000,80.643211,35.930835,0.845107,0.084511,4053.333333,113.333333,491.107648,3.676471,0.017247,0.412430,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.688408,1.000000,611.358165,1.274784
12/01/2013 00:00:00,0.025536,0.608000,22.606175,1.000000,204.120727,0.000000,1.428571,1.428571,1.005104,0.100510,4053.333333,113.333333,418.443657,3.676471,0.020512,0.490512,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.317553,1.000000,424.977270,1.516129
13/01/2013 00:00:00,0.105251,0.459062,22.642128,1.218362,203.543591,0.000000,1.428571,51.288610,0.198067,0.019807,4028.585632,138.081034,456.988949,4.479272,0.004042,0.096661,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.631294,1.000000,514.185402,0.298769
14/01/2013 00:00:00,0.157391,0.478604,22.676410,1.000000,202.984832,0.000000,1.428571,79.949280,0.965521,0.096552,4053.333333,113.333333,480.358091,3.676471,0.019705,0.471195,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.942039,1.000000,565.412413,1.456421
15/01/2013 00:00:00,0.122731,0.429276,22.709013,1.081818,202.444617,0.000000,12.177475,6.902215,0.256427,0.025643,4044.060682,122.605985,504.142527,3.977270,0.005233,0.125142,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,527.199487,0.386801
16/01/2013 00:00:00,0.068101,0.414064,22.739925,1.138064,201.923104,0.000000,40.137785,1.428571,0.128311,0.012831,4037.686119,128.980548,462.254460,4.184058,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,508.004874,0.193548
17/01/2013 00:00:00,0.063164,0.438061,22.769138,2.496130,201.420448,0.000000,1.428571,1.428571,0.489510,0.048951,3883.771983,282.894684,583.009809,9.176947,0.009990,0.238891,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.777696,1.000000,595.043899,0.738391
18/01/2013 00:00:00,0.036154,0.714000,22.796643,1.000000,200.936798,0.000000,1.428571,57.605754,0.684326,0.068433,4053.333333,113.333333,518.181668,3.676471,0.013966,0.333966,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,580.892464,1.032258
19/01/2013 00:00:00,0.057191,0.424394,22.822433,1.000000,200.472297,0.000000,22.661966,1.428571,0.836852,0.083685,4053.333333,113.333333,501.572407,3.676471,0.017079,0.408402,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,529.339415,1.262333
20/01/2013 00:00:00,0.125132,0.503301,22.846498,1.000000,200.027082,0.000000,1.428571,29.825395,0.177789,0.017779,4053.333333,113.333333,394.923846,3.676471,0.003628,0.086765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.527521,1.000000,429.854283,0.268182
21/01/2013 00:00:00,0.085878,0.452615,22.868834,1.000000,199.601286,0.000000,1.428571,51.324394,0.128311,0.012831,4053.333333,113.333333,569.408029,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,625.837465,0.193548
22/01/2013 00:00:00,0.097984,0.413381,22.889431,2.104133,199.195035,0.000000,1.428571,1.428571,0.568220,0.056822,3928.198268,238.468399,411.432824,7.735783,0.011596,0.277304,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.685708,1.000000,422.025750,0.857120
23/01/2013 00:00:00,0.085153,0.439093,22.908286,2.915687,198.808448,0.000000,12.113660,1.428571,0.128311,0.012831,3836.222117,330.444550,475.922373,10.719438,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.971359,1.000000,500.184042,0.193548
24/01/2013 00:00:00,0.059697,0.480000,22.925391,1.000000,198.441640,0.000000,1.428571,1.428571,0.684326,0.068433,4053.333333,113.333333,409.270342,3.676471,0.013966,0.333966,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.948223,1.000000,415.803956,1.032258
25/01/2013 00:00:00,0.060597,0.438209,22.940743,1.621767,198.094720,0.000000,71.440249,1.428571,0.633286,0.063329,3982.866458,183.800209,422.767582,5.962377,0.012924,0.309057,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.650902,1.000000,501.598779,0.955268
26/01/2013 00:00:00,0.041127,0.478139,22.954335,1.000000,197.767790,0.000000,15.572820,1.428571,0.933308,0.093331,4053.333333,113.333333,571.464678,3.676471,0.019047,0.455474,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.687006,1.000000,592.142540,1.407829
27/01/2013 00:00:00,0.182890,0.442758,22.966166,1.000000,197.460948,0.000000,18.179875,1.428571,0.128311,0.012831,4053.333333,113.333333,424.153985,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,447.438902,0.193548
28/01/2013 00:00:00,0.330000,0.509615,22.976230,9.874770,197.174283,0.000000,1.765930,68.829324,3.316634,0.331663,3047.526076,1119.140591,452.004346,36.304301,0.067686,1.618588,0.000000,0.000000,0.000000,0.000000,0.000000,10234.142214,787.631482,583.427705,558.903902,5.002908
29/01/2013 00:00:00,0.759894,0.444339,22.984525,7.961429,196.907882,0.000000,3.494365,144.020310,6.432651,0.643265,3264.371363,902.295304,381.761153,29.269960,0.131279,3.139270,0.000000,0.000000,0.000000,0.000000,0.000000,19454.014419,1496.822415,1108.184314,558.545788,9.703200
30/01/2013 00:00:00,0.305706,0.632000,22.991048,1.000000,196.661822,0.000000,1.428571,4.957576,1.069260,0.106926,4053.333333,113.333333,504.040753,3.676471,0.021822,0.521822,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.090429,1.000000,514.103371,1.612903
31/01/2013 00:00:00,0.209037,0.452875,22.995798,1.000000,196.436176,0.000000,1.428571,1.428571,0.455731,0.045573,4053.333333,113.333333,457.769724,3.676471,0.009301,0.222407,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.386226,1.000000,464.303338,0.687439
01/02/2013 00:00:00,0.314457,0.409617,22.998773,1.000000,196.231012,0.000000,1.428571,1.428571,0.128311,0.012831,4053.333333,113.333333,433.786102,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,440.319716,0.193548
02/02/2013 00:00:00,0.712386,0.450290,22.999973,1.105569,196.046390,0.000000,48.923005,1.428571,0.128311,0.012831,4041.368842,125.297825,516.894030,4.064592,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.497667,1.000000,571.310198,0.193548
03/02/2013 00:00:00,0.298651,0.500331,22.999396,1.000000,195.882365,0.000000,28.529732,19.940705,0.934384,0.093438,4053.333333,113.333333,580.340061,3.676471,0.019069,0.455999,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,632.486969,1.409453
04/02/2013 00:00:00,0.232739,0.410190,22.997043,1.000000,195.738985,0.000000,1.428571,10.526790,0.839039,0.083904,4053.333333,113.333333,531.010458,3.676471,0.017123,0.409469,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.597934,1.000000,546.642290,1.265631
05/02/2013 00:00:00,0.200838,0.538000,22.992915,1.000000,195.616293,0.000000,82.456451,1.428571,0.620171,0.062017,4053.333333,113.333333,341.688120,3.676471,0.012657,0.302657,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.249143,1.000000,429.249614,0.935484
06/02/2013 00:00:00,0.162403,0.467903,22.987013,1.374416,195.514325,0.000000,24.738192,7.652669,0.361338,0.036134,4010.899539,155.767128,458.301500,5.052999,0.007374,0.176341,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.815461,1.000000,495.745361,0.545053
07/02/2013 00:00:00,0.153268,0.424567,22.979339,1.000000,195.433111,0.000000,55.420191,31.932273,0.128311,0.012831,4053.333333,113.333333,286.611144,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,377.640079,0.193548
08/02/2013 00:00:00,0.130325,0.457205,22.969895,1.000000,195.372676,0.000000,1.428571,10.580637,0.297555,0.029756,4053.333333,113.333333,548.579423,3.676471,0.006073,0.145213,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.305349,1.000000,564.265102,0.448841
09/02/2013 00:00:00,0.132102,0.444887,22.958683,1.000000,195.333037,0.000000,3.080646,69.567935,0.128311,0.012831,4053.333333,113.333333,459.744119,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,536.069170,0.193548
10/02/2013 00:00:00,0.172259,0.454464,22.945708,1.000000,195.314205,0.000000,4.370802,33.454757,0.588163,0.058816,4053.333333,113.333333,475.260440,3.676471,0.012003,0.287036,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,516.762469,0.887203
11/02/2013 00:00:00,0.202225,0.564000,22.930972,1.000000,195.316187,0.000000,1.428571,1.428571,0.427704,0.042770,4053.333333,113.333333,515.346187,3.676471,0.008729,0.208729,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.697605,1.000000,521.879801,0.645161
12/02/2013 00:00:00,0.185991,0.422052,22.914481,1.000000,195.338982,0.000000,1.428571,1.428571,0.483395,0.048340,4053.333333,113.333333,558.333709,3.676471,0.009865,0.235907,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.623384,1.000000,564.867322,0.729167
13/02/2013 00:00:00,0.182227,0.486065,22.896239,1.000000,195.382583,0.000000,37.080228,1.428571,1.059502,0.105950,4053.333333,113.333333,560.368218,3.676471,0.021622,0.517060,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.783063,1.000000,602.553488,1.598185
14/02/2013 00:00:00,0.176366,0.503734,22.876252,1.128648,195.446978,0.000000,1.428571,68.117901,0.639282,0.063928,4038.753227,127.913440,358.237711,4.149441,0.013047,0.311983,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.001553,1.000000,431.933625,0.964312
15/02/2013 00:00:00,0.160453,0.431191,22.854525,1.272358,195.532146,0.000000,12.552297,82.425971,0.128311,0.012831,4022.466087,144.200580,488.629650,4.677787,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.156080,1.000000,588.285704,0.193548
16/02/2013 00:00:00,0.169947,0.476538,22.831065,1.625850,195.638064,0.000000,8.901090,3.249590,0.354711,0.035471,3982.403690,184.262976,557.815904,5.977389,0.007239,0.173106,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,575.943973,0.535056
17/02/2013 00:00:00,0.196275,0.706000,22.805879,1.000000,195.764699,0.000000,1.428571,16.175463,0.470474,0.047047,4053.333333,113.333333,438.339741,3.676471,0.009602,0.229602,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,459.620246,0.709677
18/02/2013 00:00:00,0.173698,0.425746,22.778974,1.000000,195.912014,0.000000,1.428571,2.879008,0.591074,0.059107,4053.333333,113.333333,540.027365,3.676471,0.012063,0.288457,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,548.011415,0.891593
19/02/2013 00:00:00,0.144867,0.497112,22.750359,1.000000,196.079966,0.000000,30.431267,1.428571,0.677407,0.067741,4053.333333,113.333333,360.685309,3.676471,0.013825,0.330589,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,396.221619,1.021820
20/02/2013 00:00:00,0.154952,0.465598,22.720041,1.000000,196.268505,0.000000,1.428571,29.532887,0.359377,0.035938,4053.333333,113.333333,550.049152,3.676471,0.007334,0.175384,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.780924,1.000000,584.687080,0.542095
21/02/2013 00:00:00,0.153328,0.488638,22.688030,1.000000,196.477574,0.000000,1.428571,16.607048,0.410355,0.041035,4053.333333,113.333333,551.597755,3.676471,0.008375,0.200262,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.993137,1.000000,573.309845,0.618991
22/02/2013 00:00:00,0.183420,0.483490,22.654335,1.598087,196.707113,0.000000,1.428571,100.963503,0.128311,0.012831,3985.550114,181.116553,167.467002,5.875321,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.951879,1.000000,275.734397,0.193548
23/02/2013 00:00:00,0.403618,0.528000,22.618967,1.000000,196.957053,0.000000,61.353186,4.043406,0.577400,0.057740,4053.333333,113.333333,401.918925,3.676471,0.011784,0.281784,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.113801,1.000000,470.991987,0.870968
24/02/2013 00:00:00,0.691096,0.481724,22.581935,1.641512,197.227320,0.000000,1.428571,2.078957,0.402302,0.040230,3980.628598,186.038069,584.333053,6.034972,0.008210,0.196332,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.960265,1.000000,593.875554,0.606844
25/02/2013 00:00:00,0.241658,0.501349,22.543251,2.332925,197.517834,0.000000,1.428571,19.151897,0.632625,0.063263,3902.268549,264.398118,532.338847,8.576929,0.012911,0.308734,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.176296,1.000000,561.496243,0.954270
26/02/2013 00:00:00,0.229482,0.478990,22.502926,1.000000,197.828509,0.000000,1.428571,17.607787,0.739318,0.073932,4053.333333,113.333333,458.302469,3.676471,0.015088,0.360803,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.805732,1.000000,481.015298,1.115210
27/02/2013 00:00:00,0.209136,0.415383,22.460972,2.728865,198.159254,0.000000,61.473863,38.894492,0.128311,0.012831,3857.395311,309.271356,402.946577,10.032592,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,513.347524,0.193548
28/02/2013 00:00:00,0.193025,0.463633,22.417401,1.215392,198.509970,0.000000,1.428571,1.428571,0.128311,0.012831,4028.922191,137.744476,412.454315,4.468355,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.633273,1.000000,419.779812,0.193548
01/03/2013 00:00:00,0.724064,0.481596,22.372227,8.814939,198.880553,0.000000,2.580602,147.215411,7.161914,0.716191,3167.640298,999.026369,330.676954,32.407862,0.146162,3.495167,0.000000,0.000000,0.000000,0.000000,0.000000,20788.316378,1599.701040,1184.127208,512.880830,10.803243
02/03/2013 00:00:00,0.712968,0.424970,22.325462,3.344671,199.270894,0.000000,17.942652,91.107393,1.378520,0.137852,3787.603917,379.062749,415.487061,12.296586,0.028133,0.672747,0.000000,0.000000,0.000000,0.000000,0.000000,3055.288317,235.435315,174.837331,536.833691,2.079400
03/03/2013 00:00:00,0.543001,0.483005,22.277121,1.000000,199.680877,0.000000,19.344913,62.898160,0.128311,0.012831,4053.333333,113.333333,336.501413,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.107713,1.000000,422.420957,0.193548
04/03/2013 00:00:00,0.354060,0.404688,22.227218,1.816754,200.110382,0.000000,1.428571,1.428571,0.323594,0.032359,3960.767935,205.898731,527.956143,6.679241,0.006604,0.157921,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.918408,1.000000,537.492527,0.488118
05/03/2013 00:00:00,0.284042,0.455366,22.175767,1.000000,200.559279,0.000000,28.637338,1.428571,0.385253,0.038525,4053.333333,113.333333,485.570857,3.676471,0.007862,0.188012,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.749481,1.000000,519.313237,0.581127
06/03/2013 00:00:00,0.230418,0.491599,22.122785,4.987512,201.027438,0.000000,1.428571,85.466981,0.128311,0.012831,3601.415256,565.251410,391.843705,18.336443,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.039747,1.000000,497.075700,0.193548
07/03/2013 00:00:00,0.229510,0.644000,22.068285,1.000000,201.514719,0.000000,138.822781,1.428571,0.342163,0.034216,4053.333333,113.333333,399.511095,3.676471,0.006983,0.166983,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.644971,1.000000,543.438918,0.516129
08/03/2013 00:00:00,0.220810,0.474781,22.012286,2.197689,202.020978,0.000000,26.423881,9.259870,0.220703,0.022070,3917.595246,249.071421,477.266789,8.079739,0.004504,0.107708,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.356782,1.000000,521.030279,0.332915
09/03/2013 00:00:00,0.191395,0.419987,21.954803,2.489841,202.546065,0.000000,1.428571,55.026621,0.461059,0.046106,3884.484680,282.181987,501.234434,9.153827,0.009409,0.225007,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.498015,1.000000,566.843453,0.695475
10/03/2013 00:00:00,0.175191,0.391656,21.895853,1.649832,203.089825,0.000000,1.428571,34.982333,0.680474,0.068047,3979.685762,186.980905,392.907343,6.065557,0.013887,0.332086,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,435.383804,1.026446
11/03/2013 00:00:00,0.176904,0.443566,21.835453,1.000000,203.652097,0.000000,1.428571,39.779523,0.851164,0.085116,4053.333333,113.333333,278.196255,3.676471,0.017371,0.415386,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.405770,1.000000,323.080820,1.283921
12/03/2013 00:00:00,0.170955,0.481336,21.773623,1.000000,204.232714,0.000000,33.357153,60.756270,0.370401,0.037040,4053.333333,113.333333,416.530944,3.676471,0.007559,0.180763,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.839977,1.000000,514.320838,0.558723
13/03/2013 00:00:00,0.171186,0.494000,21.710379,1.000000,204.831504,0.000000,49.251178,1.428571,0.513245,0.051324,4053.333333,113.333333,543.994161,3.676471,0.010474,0.250474,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,598.350380,0.774194
14/03/2013 00:00:00,0.132575,0.456390,21.645741,1.000000,205.448290,0.000000,1.428571,35.197471,0.562112,0.056211,4053.333333,113.333333,511.365420,3.676471,0.011472,0.274322,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.333699,1.000000,551.667933,0.847906
15/03/2013 00:00:00,0.175248,0.490669,21.579728,1.000000,206.082890,0.000000,17.400245,1.428571,0.128311,0.012831,4053.333333,113.333333,506.287196,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.953550,1.000000,528.792483,0.193548
16/03/2013 00:00:00,0.166808,0.447403,21.512359,1.000000,206.735116,0.000000,28.059681,1.428571,0.560530,0.056053,4053.333333,113.333333,499.543265,3.676471,0.011439,0.273551,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.775507,1.000000,532.707988,0.845521
17/03/2013 00:00:00,0.161850,0.479294,21.443654,3.261813,207.404774,0.000000,1.428571,1.428571,0.128311,0.012831,3796.994486,369.672181,436.951678,11.991961,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,451.800781,0.193548
18/03/2013 00:00:00,0.150871,0.407225,21.373634,4.617227,208.091667,0.000000,2.015290,21.141664,0.709545,0.070954,3643.380904,523.285762,432.738266,16.975100,0.014481,0.346273,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.353381,1.000000,472.870321,1.070298
19/03/2013 00:00:00,0.141212,0.464000,21.302319,1.000000,208.795591,0.000000,80.690429,9.672277,0.427704,0.042770,4053.333333,113.333333,400.917145,3.676471,0.008729,0.208729,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.017080,1.000000,494.956321,0.645161
20/03/2013 00:00:00,0.140499,0.421998,21.229730,1.000000,209.516338,0.000000,3.558372,1.428571,1.077943,0.107794,4053.333333,113.333333,553.373156,3.676471,0.021999,0.526059,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.755881,1.000000,562.036570,1.626001
21/03/2013 00:00:00,0.141184,0.478947,21.155890,1.000000,210.253694,0.000000,55.500230,19.529377,0.480656,0.048066,4053.333333,113.333333,435.329276,3.676471,0.009809,0.234570,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,514.035353,0.725035
22/03/2013 00:00:00,0.135580,0.467757,21.080819,1.413276,211.007441,0.000000,76.116495,67.795408,0.545069,0.054507,4006.495357,160.171310,356.742430,5.195869,0.011124,0.266005,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,505.850201,0.822198
23/03/2013 00:00:00,0.150233,0.493267,21.004540,1.000000,211.777356,0.000000,30.136756,34.993334,0.128311,0.012831,4053.333333,113.333333,292.737262,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.809958,1.000000,361.543823,0.193548
24/03/2013 00:00:00,0.119747,0.510305,20.927076,1.522959,212.563211,0.000000,13.438641,96.150865,0.394898,0.039490,3994.064652,172.602015,354.221275,5.599114,0.008059,0.192719,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.036074,1.000000,469.409895,0.595676
25/03/2013 00:00:00,0.129690,0.452000,20.848449,1.000000,213.364773,0.000000,53.315580,38.478327,0.641556,0.064156,4053.333333,113.333333,550.635779,3.676471,0.013093,0.313093,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.783011,1.000000,646.106156,0.967742
26/03/2013 00:00:00,0.101787,0.494944,20.768683,1.000000,214.181806,0.000000,2.198934,22.719381,0.836680,0.083668,4053.333333,113.333333,405.676296,3.676471,0.017075,0.408318,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,434.271082,1.262073
27/03/2013 00:00:00,0.129918,0.480205,20.687802,2.012010,215.014067,0.000000,78.103646,1.428571,0.128311,0.012831,3938.638820,228.027847,446.391285,7.397097,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.545214,1.000000,533.320600,0.193548
28/03/2013 00:00:00,0.119212,0.441550,20.605829,1.000000,215.861310,0.000000,10.775948,43.690377,0.256208,0.025621,4053.333333,113.333333,626.222170,3.676471,0.005229,0.125035,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.284115,1.000000,684.364966,0.386471
29/03/2013 00:00:00,0.161602,0.506969,20.522788,1.000000,216.723284,0.000000,1.428571,4.747197,0.372991,0.037299,4053.333333,113.333333,595.743315,3.676471,0.007612,0.182027,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,605.595554,0.562630
30/03/2013 00:00:00,0.122613,0.460174,20.438704,1.000000,217.599734,0.000000,1.428571,1.428571,0.630430,0.063043,4053.333333,113.333333,597.028874,3.676471,0.012866,0.307663,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.447042,1.000000,603.562488,0.950959
31/03/2013 00:00:00,0.130692,0.556000,20.353603,1.000000,218.490400,0.000000,43.216923,1.428571,0.577400,0.057740,4053.333333,113.333333,404.611797,3.676471,0.011784,0.281784,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,452.933762,0.870968
01/04/2013 00:00:00,0.119898,0.499740,20.267509,1.000000,219.395019,0.000000,28.274428,1.428571,0.427577,0.042758,4053.333333,113.333333,510.045421,3.676471,0.008726,0.208666,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,543.424891,0.644969
02/04/2013 00:00:00,0.116686,0.478626,20.180448,1.057982,220.313323,0.000000,1.428571,1.428571,0.128311,0.012831,4046.762035,119.904632,412.549231,3.889640,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.591077,1.000000,419.296014,0.193548
