Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mmolperm3,DO_mmolperm3,SiO2_mmolperm3,Ammonia mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_orgs/100mL,FC_cfuper100mL,Enterococci_cfuper100mL,TN_mmolperm3,TP_mmolperm3
05/02/2013 00:00:00,0.081597,0.625051,22.992915,1.000000,195.616293,0.000000,0.714286,749.076517,1.496964,0.149696,4053.333333,113.333333,159.919118,3.676471,0.030550,0.730550,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,89.038308,1.000000,913.386391,2.258065
06/02/2013 00:00:00,0.077199,0.497948,22.987013,1.000000,195.514325,0.000000,7.585306,1267.860778,3.089909,0.308991,4053.333333,113.333333,0.000000,3.676471,0.063059,1.507941,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,1.000000,1015.688046,4.660910
07/02/2013 00:00:00,0.073617,0.474000,22.979339,1.379913,195.433111,0.000000,0.714286,1183.883004,2.328121,0.232812,4010.276564,156.390102,0.000000,5.073208,0.047513,1.136173,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1075.335007,3.511807
08/02/2013 00:00:00,0.059325,0.619614,22.969895,1.451486,195.372676,0.000000,15.440811,648.410893,3.259348,0.325935,4002.164886,164.501781,433.053120,5.336347,0.066517,1.590631,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,55.415468,1.000000,1102.241171,4.916497
09/02/2013 00:00:00,0.072313,0.474000,22.958683,1.000000,195.333037,0.000000,0.714286,1169.833220,2.085698,0.208570,4053.333333,113.333333,26.159606,3.676471,0.042565,1.017865,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1200.383582,3.146128
10/02/2013 00:00:00,0.078913,0.474000,22.945708,1.000000,195.314205,0.000000,21.333036,1241.574465,3.233754,0.323375,4053.333333,113.333333,69.130314,3.676471,0.065995,1.578141,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1335.714286,4.877890
11/02/2013 00:00:00,0.073209,0.540532,22.930972,1.000000,195.316187,0.000000,9.890685,829.110639,1.026490,0.102649,4053.333333,113.333333,401.353918,3.676471,0.020949,0.500949,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1244.031713,1.548387
12/02/2013 00:00:00,0.079373,0.489031,22.914481,1.556314,195.338982,0.000000,0.714286,1300.000000,0.825858,0.082586,3990.284358,176.382309,0.000000,5.721744,0.016854,0.403036,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,1.000000,1232.398125,1.245749
13/02/2013 00:00:00,0.079566,0.474000,22.896239,1.000000,195.382583,0.000000,24.157748,750.639459,3.592260,0.359226,4053.333333,113.333333,454.965084,3.676471,0.073311,1.753100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,84.020440,1.000000,1233.438761,5.418671
14/02/2013 00:00:00,0.071646,0.595482,22.876252,1.000000,195.446978,0.000000,11.400529,1173.880334,3.324835,0.332483,4053.333333,113.333333,0.000000,3.676471,0.067854,1.622590,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,117.701461,1.000000,796.369488,5.015279
15/02/2013 00:00:00,0.069554,0.474000,22.854525,1.000000,195.532146,0.000000,19.482456,964.286597,2.979445,0.297944,4053.333333,113.333333,0.000000,3.676471,0.060805,1.454033,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,18.346442,1.000000,953.867310,4.494283
16/02/2013 00:00:00,0.072669,0.549635,22.831065,1.111055,195.638064,0.000000,0.714286,670.794994,2.647213,0.264721,4040.747087,125.919580,101.850536,4.084761,0.054025,1.291897,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.790930,1.000000,777.444578,3.993135
17/02/2013 00:00:00,0.076254,0.714000,22.805879,1.000000,195.764699,0.000000,0.714286,1030.152209,1.197571,0.119757,4053.333333,113.333333,301.171320,3.676471,0.024440,0.584440,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.750010,1.000000,1335.714286,1.806452
18/02/2013 00:00:00,0.068739,0.474000,22.778974,1.000000,195.912014,0.000000,2.427477,855.083758,1.682402,0.168240,4053.333333,113.333333,434.836240,3.676471,0.034335,0.821048,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,42.000000,1.000000,1296.023946,2.537784
19/02/2013 00:00:00,0.068702,0.474000,22.750359,1.000000,196.079966,0.000000,5.613261,1300.000000,2.521788,0.252179,4053.333333,113.333333,26.424554,3.676471,0.051465,1.230686,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,150.504704,1.000000,1335.714286,3.803939
20/02/2013 00:00:00,0.068137,0.623968,22.720041,2.514023,196.268505,0.000000,51.979841,1079.800886,2.249001,0.224900,3881.744016,284.922651,79.345313,9.242733,0.045898,1.097560,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,181.384695,1.000000,1220.368773,3.392459
21/02/2013 00:00:00,0.068342,0.474000,22.688030,1.248302,196.477574,0.000000,0.714286,1127.984785,2.159008,0.215901,4025.192475,141.474192,0.000000,4.589344,0.044061,1.053642,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1020.097874,3.256712
22/02/2013 00:00:00,0.067827,0.497698,22.654335,1.618901,196.707113,0.000000,26.074730,1101.347384,1.850657,0.185066,3983.191202,183.475465,0.000000,5.951842,0.037769,0.903160,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,31.870973,1.000000,907.245559,2.791585
23/02/2013 00:00:00,0.283766,0.361856,22.618967,7.991022,196.957053,0.000000,27.079821,1196.007339,14.241051,1.424105,3261.017467,905.649199,0.000000,29.378759,0.290634,6.949936,0.000000,0.000000,0.000000,0.000000,0.000000,30970.474615,2382.666489,1763.653118,1177.641038,21.481622
24/02/2013 00:00:00,0.373813,0.351827,22.581935,9.618014,197.227320,0.000000,10.701709,789.978830,15.747679,1.574768,3076.625051,1090.041616,350.011739,35.360347,0.321381,7.685202,0.000000,0.000000,0.000000,0.000000,0.000000,47787.338110,3676.216643,2720.798734,1186.052625,23.754262
25/02/2013 00:00:00,0.132291,0.515624,22.543251,1.248634,197.517834,0.000000,14.335328,1137.168734,3.005130,0.300513,4025.154846,141.511820,115.257927,4.590565,0.061329,1.466567,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,91.991419,1.000000,1271.352554,4.533026
26/02/2013 00:00:00,0.101942,0.474000,22.502926,1.729128,197.828509,0.000000,30.582653,1252.905818,3.005502,0.300550,3970.698875,195.967792,0.000000,6.357087,0.061337,1.466749,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,150.918383,1.000000,1096.926619,4.533588
27/02/2013 00:00:00,0.084471,0.485258,22.460972,1.548281,198.159254,0.000000,10.057179,954.982174,3.542574,0.354257,3991.194876,175.471791,159.281469,5.692208,0.072297,1.728851,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1130.013029,5.343722
28/02/2013 00:00:00,0.087203,0.479339,22.417401,1.599324,198.509970,0.000000,54.657961,1210.810729,1.994351,0.199435,3985.409927,181.256740,0.000000,5.879868,0.040701,0.973286,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.332647,1.000000,1022.722981,3.008337
01/03/2013 00:00:00,0.595344,0.219156,22.372227,9.447269,198.880553,0.000000,85.425528,957.190143,26.910496,2.691050,3095.976202,1070.690465,0.000000,34.732606,0.549194,13.132895,0.000000,0.000000,0.000000,0.000000,0.000000,81561.417724,6303.790806,4643.078252,1011.435816,40.592586
02/03/2013 00:00:00,0.319709,0.421742,22.325462,5.371965,199.270894,0.000000,21.044162,1215.762062,9.386553,0.938655,3557.843991,608.822676,0.000000,19.749871,0.191562,4.580838,0.000000,0.000000,0.000000,0.000000,0.000000,21916.124991,1728.005745,1248.317363,1207.005856,14.158954
03/03/2013 00:00:00,0.275998,0.427962,22.277121,4.224060,199.680877,0.000000,15.255387,752.736592,5.985649,0.598565,3687.939838,478.726829,194.502073,15.529633,0.122156,2.921124,0.000000,0.000000,0.000000,0.000000,0.000000,12633.026701,1044.544901,719.962189,978.023686,9.028929
04/03/2013 00:00:00,0.216027,0.464547,22.227218,2.074202,200.110382,0.000000,0.960204,1169.385688,2.847623,0.284762,3931.590481,235.076186,0.000000,7.625741,0.058115,1.389700,0.000000,0.000000,0.000000,0.000000,0.000000,2595.042388,261.909333,148.642056,1098.570461,4.295438
05/03/2013 00:00:00,0.125962,0.527102,22.175767,1.608290,200.559279,0.000000,13.703118,731.451553,2.084690,0.208469,3984.393777,182.272890,485.242001,5.912832,0.042545,1.017373,0.000000,0.000000,0.000000,0.000000,0.000000,236.402415,38.388594,14.398122,1236.309503,3.144608
06/03/2013 00:00:00,0.101040,0.474000,22.122785,2.279019,201.027438,0.000000,0.714286,1047.799951,2.537663,0.253766,3908.377846,258.288821,0.000000,8.378746,0.051789,1.238434,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,32.533016,1.000000,1032.153178,3.827886
07/03/2013 00:00:00,0.090282,0.474000,22.068285,1.000000,201.514719,0.000000,6.081152,1136.683120,1.903283,0.190328,4053.333333,113.333333,7.598155,3.676471,0.038843,0.928843,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,38.475691,1.000000,1154.038897,2.870968
08/03/2013 00:00:00,0.081572,0.551491,22.012286,1.060424,202.020978,0.000000,28.946274,829.901708,3.234211,0.323421,4046.485250,120.181416,90.348744,3.898619,0.066004,1.578364,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,12.000000,1.000000,953.095345,4.878579
09/03/2013 00:00:00,0.084119,0.474000,21.954803,1.000000,202.546065,0.000000,33.823393,1300.000000,1.663261,0.166326,4053.333333,113.333333,0.000000,3.676471,0.033944,0.811707,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.036343,1.000000,926.009725,2.508912
10/03/2013 00:00:00,0.080096,0.474000,21.895853,1.000000,203.089825,0.000000,48.048213,1125.321437,3.395936,0.339594,4053.333333,113.333333,0.000000,3.676471,0.069305,1.657289,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,49.955060,1.000000,1116.102793,5.122530
11/03/2013 00:00:00,0.073169,0.587071,21.835453,1.563320,203.652097,0.000000,0.714286,1117.571683,2.437459,0.243746,3989.490370,177.176296,0.000000,5.747501,0.049744,1.189532,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,63.855629,1.000000,1090.908808,3.676734
12/03/2013 00:00:00,0.071754,0.506850,21.773623,1.502104,204.232714,0.000000,0.714286,958.595233,3.061371,0.306137,3996.428204,170.238463,39.898964,5.522441,0.062477,1.494014,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,84.813294,1.000000,1004.730925,4.617863
13/03/2013 00:00:00,0.072181,0.533648,21.710379,1.014823,204.831504,0.000000,0.714286,700.671527,2.929772,0.292977,4051.653394,115.013273,447.832698,3.730967,0.059791,1.429791,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1152.949478,4.419355
14/03/2013 00:00:00,0.071796,0.474000,21.645741,1.395233,205.448290,0.000000,16.458567,1300.000000,3.154065,0.315406,4008.540252,158.126415,14.126185,5.129533,0.064369,1.539251,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,260.000000,1.000000,1335.714286,4.757684
15/03/2013 00:00:00,0.072178,0.564807,21.579728,1.000000,206.082890,0.000000,41.044687,1195.035076,1.858836,0.185884,4053.333333,113.333333,0.000000,3.676471,0.037935,0.907151,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,70.807541,1.000000,880.402781,2.803923
16/03/2013 00:00:00,0.077350,0.474000,21.512359,1.540462,206.735116,0.000000,0.714286,1300.000000,1.412096,0.141210,3992.080971,174.585696,29.336537,5.663463,0.028818,0.689133,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,84.832739,1.000000,1335.714286,2.130048
17/03/2013 00:00:00,0.070165,0.603762,21.443654,1.024699,207.404774,0.000000,1.509993,1300.000000,3.780508,0.378051,4050.534113,116.132554,0.000000,3.767276,0.077153,1.844968,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,140.427975,1.000000,1098.978379,5.702629
18/03/2013 00:00:00,0.071494,0.650000,21.373634,1.217562,208.091667,0.000000,2.930344,1018.916639,1.937267,0.193727,4028.676277,137.990390,181.695567,4.476332,0.039536,0.945428,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,202.569433,1.000000,1208.018881,2.922231
19/03/2013 00:00:00,0.064821,0.474000,21.302319,1.000000,208.795591,0.000000,0.714286,1149.462362,5.132448,0.513245,4053.333333,113.333333,0.000000,3.676471,0.104744,2.504744,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,70.937019,1.000000,1100.552910,7.741935
20/03/2013 00:00:00,0.062182,0.512599,21.229730,1.000000,209.516338,0.000000,16.209921,1118.863396,0.577400,0.057740,4053.333333,113.333333,0.000000,3.676471,0.011784,0.281784,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,1.000000,779.591092,0.870968
21/03/2013 00:00:00,0.065590,0.561383,21.155890,1.347371,210.253694,0.000000,33.265307,969.384021,2.186604,0.218660,4013.964567,152.702100,0.000000,4.953572,0.044625,1.067110,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,865.552938,3.298339
22/03/2013 00:00:00,0.061733,0.612653,21.080819,1.000000,211.007441,0.000000,2.845934,1300.000000,3.352451,0.335245,4053.333333,113.333333,0.000000,3.676471,0.068417,1.636067,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.628693,1.000000,704.299777,5.056936
23/03/2013 00:00:00,0.065704,0.496183,21.004540,1.128177,211.777356,0.000000,0.714286,1073.740022,2.988979,0.298898,4038.806555,127.860112,0.000000,4.147711,0.061000,1.458685,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,42.999578,1.000000,946.323154,4.508664
24/03/2013 00:00:00,0.065468,0.474000,20.927076,1.000000,212.563211,0.000000,30.763546,1038.932159,3.751652,0.375165,4053.333333,113.333333,24.828688,3.676471,0.076564,1.830886,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,43.979731,1.000000,1098.200864,5.659102
25/03/2013 00:00:00,0.060838,0.474000,20.848449,1.000000,213.364773,0.000000,17.795574,889.305311,3.271935,0.327194,4053.333333,113.333333,239.830761,3.676471,0.066774,1.596774,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1150.608116,4.935484
26/03/2013 00:00:00,0.061356,0.474000,20.768683,1.107355,214.181806,0.000000,0.714286,1126.582160,4.309798,0.430980,4041.166454,125.500213,0.000000,4.071157,0.087955,2.103273,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,1.000000,1074.536362,6.501027
27/03/2013 00:00:00,0.063382,0.474000,20.687802,1.000000,215.014067,0.000000,19.270210,1004.824955,1.519255,0.151925,4053.333333,113.333333,65.958460,3.676471,0.031005,0.741429,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,55.543063,1.000000,1093.730095,2.291689
28/03/2013 00:00:00,0.065553,0.474000,20.605829,1.796091,215.861310,0.000000,15.813168,1109.024375,3.672727,0.367273,3963.109705,203.556962,35.643255,6.603275,0.074954,1.792369,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1167.084074,5.540049
29/03/2013 00:00:00,0.066940,0.496122,20.522788,1.000000,216.723284,0.000000,21.992090,906.920773,2.759446,0.275945,4053.333333,113.333333,226.108512,3.676471,0.056315,1.346668,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.732544,1.000000,1158.697846,4.162429
30/03/2013 00:00:00,0.069207,0.474000,20.438704,1.000000,217.599734,0.000000,0.714286,979.335024,3.323584,0.332358,4053.333333,113.333333,99.375541,3.676471,0.067828,1.621980,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,75.741232,1.000000,1083.101321,5.013393
31/03/2013 00:00:00,0.061116,0.474000,20.353603,1.000000,218.490400,0.000000,26.808049,1056.301830,2.052979,0.205298,4053.333333,113.333333,0.000000,3.676471,0.041898,1.001898,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,60.766624,1.000000,1060.153407,3.096774
01/04/2013 00:00:00,0.073579,0.498925,20.267509,1.149107,219.395019,0.000000,0.714286,1018.197633,1.722013,0.172201,4036.434517,130.232150,281.393627,4.224659,0.035143,0.840379,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,1.000000,1304.530205,2.597534
02/04/2013 00:00:00,0.074066,0.650000,20.180448,1.000000,220.313323,0.000000,0.714286,896.444314,2.730401,0.273040,4053.333333,113.333333,103.359975,3.676471,0.055722,1.332494,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,85.693792,1.000000,1004.195046,4.118617
03/04/2013 00:00:00,0.072464,0.516664,20.092445,1.000000,221.245041,0.000000,18.477590,1300.000000,2.492466,0.249247,4053.333333,113.333333,0.000000,3.676471,0.050867,1.216377,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,70.198279,1.000000,1211.509443,3.759709
04/04/2013 00:00:00,0.086049,0.557998,20.003527,2.310815,222.189896,0.000000,9.611913,1300.000000,0.863343,0.086334,3904.774330,261.892336,0.000000,8.495642,0.017619,0.421330,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,90.610118,1.000000,1277.913844,1.302292
05/04/2013 00:00:00,0.065278,0.613657,19.913719,1.000000,223.147608,0.000000,18.776588,678.187045,2.057331,0.205733,4053.333333,113.333333,407.567804,3.676471,0.041986,1.004021,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,132.681944,1.000000,1108.207908,3.103338
06/04/2013 00:00:00,0.065115,0.650000,19.823049,1.000000,224.117895,0.000000,20.480842,1000.770534,1.154801,0.115480,4053.333333,113.333333,11.848568,3.676471,0.023567,0.563567,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,175.321555,1.000000,1036.776414,1.741935
07/04/2013 00:00:00,0.065278,0.631302,19.731544,1.000000,225.100469,0.000000,32.206092,733.949806,2.225561,0.222556,4053.333333,113.333333,280.838392,3.676471,0.045420,1.086121,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,1.000000,1050.670761,3.357102
08/04/2013 00:00:00,0.060391,0.474000,19.639229,1.770661,226.095039,0.000000,23.490079,1182.852266,2.169940,0.216994,3965.991736,200.674930,43.925924,6.509784,0.044284,1.058977,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,67.652518,1.000000,1256.778054,3.273202
09/04/2013 00:00:00,0.066069,0.474000,19.546134,1.014961,227.101311,0.000000,0.714286,563.331119,3.864736,0.386474,4051.637799,115.028868,193.669831,3.731473,0.078872,1.886073,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,761.446709,5.829682
10/04/2013 00:00:00,0.052608,0.601025,19.452285,1.390912,228.118986,0.000000,38.489922,1199.246035,2.679695,0.267969,4009.029935,157.636732,0.000000,5.113648,0.054688,1.307748,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1161.197413,4.042130
11/04/2013 00:00:00,0.051278,0.650000,19.357710,1.000000,229.147764,0.000000,19.608023,1179.974679,2.837723,0.283772,4053.333333,113.333333,132.455113,3.676471,0.057913,1.384869,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,18.899901,1.000000,1335.714286,4.280505
12/04/2013 00:00:00,0.045670,0.474000,19.262437,1.000000,230.187340,0.000000,0.714286,1300.000000,1.069260,0.106926,4053.333333,113.333333,0.000000,3.676471,0.021822,0.521822,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,98.328898,1.000000,1182.344240,1.612903
13/04/2013 00:00:00,0.054715,0.562890,19.166494,1.566440,231.237406,0.000000,17.378093,1300.000000,1.642729,0.164273,3989.136753,177.529914,0.000000,5.758972,0.033525,0.801687,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,1.000000,936.497602,2.477940
14/04/2013 00:00:00,0.050252,0.536997,19.069910,1.000000,232.297652,0.000000,0.714286,1192.029052,1.267559,0.126756,4053.333333,113.333333,0.000000,3.676471,0.025869,0.618596,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,93.332290,1.000000,931.817693,1.912023
15/04/2013 00:00:00,0.049652,0.474000,18.972713,1.521606,233.367764,0.000000,0.714286,709.759264,2.838681,0.283868,3994.217982,172.448684,516.768218,5.594140,0.057932,1.385337,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,17.575472,1.000000,1232.835907,4.281951
16/04/2013 00:00:00,0.062842,0.609843,18.874932,1.343817,234.447424,0.000000,0.714286,1199.562366,2.354962,0.235496,4014.367391,152.299275,0.000000,4.940504,0.048060,1.149272,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,74.138456,1.000000,978.963276,3.552294
17/04/2013 00:00:00,0.056524,0.474000,18.776597,1.599230,235.536313,0.000000,49.990056,1008.166476,2.309857,0.230986,3985.420613,181.246054,45.226889,5.879522,0.047140,1.127259,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1109.262943,3.484256
18/04/2013 00:00:00,0.058618,0.474000,18.677735,1.000000,236.634110,0.000000,2.186278,887.899972,1.047875,0.104787,4053.333333,113.333333,9.991921,3.676471,0.021385,0.511385,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,33.177176,1.000000,903.754642,1.580645
19/04/2013 00:00:00,0.058621,0.474000,18.578376,1.000000,237.740488,0.000000,35.691607,1069.352185,0.577400,0.057740,4053.333333,113.333333,0.000000,3.676471,0.011784,0.281784,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,1.000000,1048.383543,0.870968
20/04/2013 00:00:00,0.155629,0.513901,18.478551,6.665672,238.855121,0.000000,10.665775,1251.025311,6.787946,0.678795,3411.223808,755.442859,0.000000,24.506148,0.138530,3.312662,0.000000,0.000000,0.000000,0.000000,0.000000,13557.391755,1043.255247,772.573186,1281.721828,10.239138
21/04/2013 00:00:00,0.092176,0.488073,18.378288,1.000000,239.977678,0.000000,5.517103,1300.000000,1.735344,0.173534,4053.333333,113.333333,0.000000,3.676471,0.035415,0.846885,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1171.303380,2.617644
22/04/2013 00:00:00,0.068986,0.509189,18.277616,1.000000,241.107827,0.000000,0.714286,982.030348,3.774396,0.377440,4053.333333,113.333333,199.004918,3.676471,0.077028,1.841985,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1185.426022,5.693410
23/04/2013 00:00:00,0.064430,0.474000,18.176567,1.000000,242.245234,0.000000,35.741876,1008.814778,1.646979,0.164698,4053.333333,113.333333,0.000000,3.676471,0.033612,0.803761,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,23.362743,1.000000,951.704058,2.484352
24/04/2013 00:00:00,0.060297,0.474000,18.075169,1.000000,243.389562,0.000000,23.694515,1003.597485,1.154801,0.115480,4053.333333,113.333333,205.373225,3.676471,0.023567,0.563567,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1236.341695,1.741935
25/04/2013 00:00:00,0.060785,0.579154,17.973453,1.000000,244.540472,0.000000,0.714286,1295.847433,1.812521,0.181252,4053.333333,113.333333,0.000000,3.676471,0.036990,0.884549,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,1.000000,1220.228977,2.734060
26/04/2013 00:00:00,0.057944,0.474000,17.871449,1.000000,245.697623,0.000000,3.981561,955.265507,3.028217,0.302822,4053.333333,113.333333,0.000000,3.676471,0.061800,1.477834,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,868.076073,4.567852
27/04/2013 00:00:00,0.060485,0.474000,17.769187,2.248065,246.860674,0.000000,22.480076,882.894183,2.575742,0.257574,3911.885966,254.780700,422.075082,8.264945,0.052566,1.257017,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1335.714286,3.885325
28/04/2013 00:00:00,0.059437,0.495079,17.666697,1.665347,248.029279,0.000000,5.783435,718.367737,2.374540,0.237454,3977.927302,188.739365,383.100395,6.122601,0.048460,1.158826,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1113.374168,3.581826
29/04/2013 00:00:00,0.057728,0.486171,17.564010,1.306226,249.203092,0.000000,9.524416,1280.875663,3.516291,0.351629,4018.627728,148.038938,0.000000,4.802301,0.071761,1.716025,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,161.493927,1.000000,1133.257863,5.304078
30/04/2013 00:00:00,0.056198,0.519821,17.461155,1.000000,250.381767,0.000000,11.910944,905.336102,1.347268,0.134727,4053.333333,113.333333,374.775332,3.676471,0.027495,0.657495,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1295.698848,2.032258
01/05/2013 00:00:00,0.056047,0.518777,17.358165,1.496800,251.564954,0.000000,7.067885,1300.000000,2.328246,0.232825,3997.029298,169.637368,0.000000,5.502942,0.047515,1.136234,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,23.000000,1.000000,966.379545,3.511995
02/05/2013 00:00:00,0.058404,0.475016,17.255068,1.156149,252.752304,0.000000,33.394054,1300.000000,1.616941,0.161694,4035.636460,131.030207,0.000000,4.250547,0.032999,0.789102,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1270.099458,2.439041
03/05/2013 00:00:00,0.060406,0.563355,17.151896,1.000000,253.943464,0.000000,4.874186,1198.062759,1.533555,0.153355,4053.333333,113.333333,79.075714,3.676471,0.031297,0.748407,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1285.689129,2.313259
04/05/2013 00:00:00,0.062331,0.605650,17.048679,1.059499,255.138082,0.000000,17.082980,658.388701,1.866619,0.186662,4046.590063,120.076604,96.739036,3.895219,0.038094,0.910950,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,43.396819,1.000000,776.105935,2.815663
05/05/2013 00:00:00,0.061468,0.474000,16.945447,1.167049,256.335804,0.000000,0.714286,822.770218,2.082195,0.208220,4034.401117,132.265550,507.939161,4.290621,0.042494,1.016156,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,48.813798,1.000000,1335.714286,3.140844
06/05/2013 00:00:00,0.056560,0.474000,16.842232,1.000000,257.536276,0.000000,2.402248,973.382540,1.005104,0.100510,4053.333333,113.333333,227.973119,3.676471,0.020512,0.490512,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1207.434378,1.516129
07/05/2013 00:00:00,0.049464,0.474000,16.739063,1.076954,258.739142,0.000000,12.664544,1026.950136,3.811092,0.381109,4044.611911,122.054755,183.172355,3.959389,0.077777,1.859894,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1226.746424,5.748764
08/05/2013 00:00:00,0.049148,0.504477,16.635971,1.000000,259.944047,0.000000,47.383676,1161.317012,3.376800,0.337680,4053.333333,113.333333,4.629087,3.676471,0.068914,1.647950,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,69.338821,1.000000,1217.006246,5.093665
09/05/2013 00:00:00,0.051243,0.474000,16.532988,1.184263,261.150634,0.000000,15.896715,1087.295860,4.307591,0.430759,4032.450142,134.216525,0.000000,4.353910,0.087910,2.102196,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1086.300377,6.497697
