#Station Long Name,CATTAI CREEK AT MURPHYS BRIDGE
#Station Number,212059
#Station Location Latitude,-33.658933
#Station Location Longitude,150.930414
#Parameter Type Name,Water Course Discharge
#Timeseries Name,DMQaQc.Merged.DailyMean.24HR
#Unit Name,cubic meter per second
#DATA_OWNER_NAME,NSW - NSW Department of Industry – Lands and Water
#Rows,3725
#Timestamp,Value,Quality Code,Interpolation Type
2012-07-28T00:00:00.000+10:00,,-1,603
2012-07-29T00:00:00.000+10:00,,-1,603
2012-07-30T00:00:00.000+10:00,,-1,603
2012-07-31T00:00:00.000+10:00,,-1,603
2012-08-01T00:00:00.000+10:00,,-1,603
2012-08-02T00:00:00.000+10:00,,-1,603
2012-08-03T00:00:00.000+10:00,,-1,603
2012-08-04T00:00:00.000+10:00,,-1,603
2012-08-05T00:00:00.000+10:00,,-1,603
2012-08-06T00:00:00.000+10:00,,-1,603
2012-08-07T00:00:00.000+10:00,,-1,603
2012-08-08T00:00:00.000+10:00,,-1,603
2012-08-09T00:00:00.000+10:00,,-1,603
2012-08-10T00:00:00.000+10:00,,-1,603
2012-08-11T00:00:00.000+10:00,,-1,603
2012-08-12T00:00:00.000+10:00,,-1,603
2012-08-13T00:00:00.000+10:00,,-1,603
2012-08-14T00:00:00.000+10:00,,-1,603
2012-08-15T00:00:00.000+10:00,,-1,603
2012-08-16T00:00:00.000+10:00,,-1,603
2012-08-17T00:00:00.000+10:00,,-1,603
2012-08-18T00:00:00.000+10:00,,-1,603
2012-08-19T00:00:00.000+10:00,,-1,603
2012-08-20T00:00:00.000+10:00,,-1,603
2012-08-21T00:00:00.000+10:00,,-1,603
2012-08-22T00:00:00.000+10:00,,-1,603
2012-08-23T00:00:00.000+10:00,,-1,603
2012-08-24T00:00:00.000+10:00,,-1,603
2012-08-25T00:00:00.000+10:00,,-1,603
2012-08-26T00:00:00.000+10:00,,-1,603
2012-08-27T00:00:00.000+10:00,,-1,603
2012-08-28T00:00:00.000+10:00,,-1,603
2012-08-29T00:00:00.000+10:00,,-1,603
2012-08-30T00:00:00.000+10:00,,-1,603
2012-08-31T00:00:00.000+10:00,,-1,603
2012-09-01T00:00:00.000+10:00,,-1,603
2012-09-02T00:00:00.000+10:00,,-1,603
2012-09-03T00:00:00.000+10:00,,-1,603
2012-09-04T00:00:00.000+10:00,,-1,603
2012-09-05T00:00:00.000+10:00,,-1,603
2012-09-06T00:00:00.000+10:00,,-1,603
2012-09-07T00:00:00.000+10:00,,-1,603
2012-09-08T00:00:00.000+10:00,,-1,603
2012-09-09T00:00:00.000+10:00,,-1,603
2012-09-10T00:00:00.000+10:00,,-1,603
2012-09-11T00:00:00.000+10:00,,-1,603
2012-09-12T00:00:00.000+10:00,,-1,603
2012-09-13T00:00:00.000+10:00,,-1,603
2012-09-14T00:00:00.000+10:00,,-1,603
2012-09-15T00:00:00.000+10:00,,-1,603
2012-09-16T00:00:00.000+10:00,,-1,603
2012-09-17T00:00:00.000+10:00,,-1,603
2012-09-18T00:00:00.000+10:00,,-1,603
2012-09-19T00:00:00.000+10:00,,-1,603
2012-09-20T00:00:00.000+10:00,,-1,603
2012-09-21T00:00:00.000+10:00,,-1,603
2012-09-22T00:00:00.000+10:00,,-1,603
2012-09-23T00:00:00.000+10:00,,-1,603
2012-09-24T00:00:00.000+10:00,,-1,603
2012-09-25T00:00:00.000+10:00,,-1,603
2012-09-26T00:00:00.000+10:00,,-1,603
2012-09-27T00:00:00.000+10:00,,-1,603
2012-09-28T00:00:00.000+10:00,,-1,603
2012-09-29T00:00:00.000+10:00,,-1,603
2012-09-30T00:00:00.000+10:00,,-1,603
2012-10-01T00:00:00.000+10:00,,-1,603
2012-10-02T00:00:00.000+10:00,,-1,603
2012-10-03T00:00:00.000+10:00,,-1,603
2012-10-04T00:00:00.000+10:00,,-1,603
2012-10-05T00:00:00.000+10:00,,-1,603
2012-10-06T00:00:00.000+10:00,,-1,603
2012-10-07T00:00:00.000+10:00,,-1,603
2012-10-08T00:00:00.000+10:00,,-1,603
2012-10-09T00:00:00.000+10:00,,-1,603
2012-10-10T00:00:00.000+10:00,,-1,603
2012-10-11T00:00:00.000+10:00,,-1,603
2012-10-12T00:00:00.000+10:00,,-1,603
2012-10-13T00:00:00.000+10:00,,-1,603
2012-10-14T00:00:00.000+10:00,,-1,603
2012-10-15T00:00:00.000+10:00,,-1,603
2012-10-16T00:00:00.000+10:00,,-1,603
2012-10-17T00:00:00.000+10:00,,-1,603
2012-10-18T00:00:00.000+10:00,,-1,603
2012-10-19T00:00:00.000+10:00,,-1,603
2012-10-20T00:00:00.000+10:00,,-1,603
2012-10-21T00:00:00.000+10:00,,-1,603
2012-10-22T00:00:00.000+10:00,,-1,603
2012-10-23T00:00:00.000+10:00,,-1,603
2012-10-24T00:00:00.000+10:00,,-1,603
2012-10-25T00:00:00.000+10:00,,-1,603
2012-10-26T00:00:00.000+10:00,,-1,603
2012-10-27T00:00:00.000+10:00,,-1,603
2012-10-28T00:00:00.000+10:00,,-1,603
2012-10-29T00:00:00.000+10:00,,-1,603
2012-10-30T00:00:00.000+10:00,,-1,603
2012-10-31T00:00:00.000+10:00,,-1,603
2012-11-01T00:00:00.000+10:00,,-1,603
2012-11-02T00:00:00.000+10:00,,-1,603
2012-11-03T00:00:00.000+10:00,,-1,603
2012-11-04T00:00:00.000+10:00,,-1,603
2012-11-05T00:00:00.000+10:00,,-1,603
2012-11-06T00:00:00.000+10:00,,-1,603
2012-11-07T00:00:00.000+10:00,,-1,603
2012-11-08T00:00:00.000+10:00,,-1,603
2012-11-09T00:00:00.000+10:00,,-1,603
2012-11-10T00:00:00.000+10:00,,-1,603
2012-11-11T00:00:00.000+10:00,,-1,603
2012-11-12T00:00:00.000+10:00,,-1,603
2012-11-13T00:00:00.000+10:00,,-1,603
2012-11-14T00:00:00.000+10:00,,-1,603
2012-11-15T00:00:00.000+10:00,,-1,603
2012-11-16T00:00:00.000+10:00,,-1,603
2012-11-17T00:00:00.000+10:00,,-1,603
2012-11-18T00:00:00.000+10:00,,-1,603
2012-11-19T00:00:00.000+10:00,,-1,603
2012-11-20T00:00:00.000+10:00,,-1,603
2012-11-21T00:00:00.000+10:00,,-1,603
2012-11-22T00:00:00.000+10:00,,-1,603
2012-11-23T00:00:00.000+10:00,,-1,603
2012-11-24T00:00:00.000+10:00,,-1,603
2012-11-25T00:00:00.000+10:00,,-1,603
2012-11-26T00:00:00.000+10:00,,-1,603
2012-11-27T00:00:00.000+10:00,,-1,603
2012-11-28T00:00:00.000+10:00,,-1,603
2012-11-29T00:00:00.000+10:00,,-1,603
2012-11-30T00:00:00.000+10:00,,-1,603
2012-12-01T00:00:00.000+10:00,,-1,603
2012-12-02T00:00:00.000+10:00,,-1,603
2012-12-03T00:00:00.000+10:00,,-1,603
2012-12-04T00:00:00.000+10:00,,-1,603
2012-12-05T00:00:00.000+10:00,,-1,603
2012-12-06T00:00:00.000+10:00,,-1,603
2012-12-07T00:00:00.000+10:00,,-1,603
2012-12-08T00:00:00.000+10:00,,-1,603
2012-12-09T00:00:00.000+10:00,,-1,603
2012-12-10T00:00:00.000+10:00,,-1,603
2012-12-11T00:00:00.000+10:00,,-1,603
2012-12-12T00:00:00.000+10:00,,-1,603
2012-12-13T00:00:00.000+10:00,,-1,603
2012-12-14T00:00:00.000+10:00,,-1,603
2012-12-15T00:00:00.000+10:00,,-1,603
2012-12-16T00:00:00.000+10:00,,-1,603
2012-12-17T00:00:00.000+10:00,,-1,603
2012-12-18T00:00:00.000+10:00,,-1,603
2012-12-19T00:00:00.000+10:00,,-1,603
2012-12-20T00:00:00.000+10:00,,-1,603
2012-12-21T00:00:00.000+10:00,,-1,603
2012-12-22T00:00:00.000+10:00,,-1,603
2012-12-23T00:00:00.000+10:00,,-1,603
2012-12-24T00:00:00.000+10:00,,-1,603
2012-12-25T00:00:00.000+10:00,,-1,603
2012-12-26T00:00:00.000+10:00,,-1,603
2012-12-27T00:00:00.000+10:00,,-1,603
2012-12-28T00:00:00.000+10:00,,-1,603
2012-12-29T00:00:00.000+10:00,,-1,603
2012-12-30T00:00:00.000+10:00,,-1,603
2012-12-31T00:00:00.000+10:00,,-1,603
2013-01-01T00:00:00.000+10:00,,-1,603
2013-01-02T00:00:00.000+10:00,,-1,603
2013-01-03T00:00:00.000+10:00,,-1,603
2013-01-04T00:00:00.000+10:00,,-1,603
2013-01-05T00:00:00.000+10:00,,-1,603
2013-01-06T00:00:00.000+10:00,,-1,603
2013-01-07T00:00:00.000+10:00,,-1,603
2013-01-08T00:00:00.000+10:00,,-1,603
2013-01-09T00:00:00.000+10:00,,-1,603
2013-01-10T00:00:00.000+10:00,,-1,603
2013-01-11T00:00:00.000+10:00,,-1,603
2013-01-12T00:00:00.000+10:00,,-1,603
2013-01-13T00:00:00.000+10:00,,-1,603
2013-01-14T00:00:00.000+10:00,,-1,603
2013-01-15T00:00:00.000+10:00,,-1,603
2013-01-16T00:00:00.000+10:00,,-1,603
2013-01-17T00:00:00.000+10:00,,-1,603
2013-01-18T00:00:00.000+10:00,,-1,603
2013-01-19T00:00:00.000+10:00,,-1,603
2013-01-20T00:00:00.000+10:00,,-1,603
2013-01-21T00:00:00.000+10:00,,-1,603
2013-01-22T00:00:00.000+10:00,,-1,603
2013-01-23T00:00:00.000+10:00,,-1,603
2013-01-24T00:00:00.000+10:00,,-1,603
2013-01-25T00:00:00.000+10:00,,-1,603
2013-01-26T00:00:00.000+10:00,,-1,603
2013-01-27T00:00:00.000+10:00,,-1,603
2013-01-28T00:00:00.000+10:00,,-1,603
2013-01-29T00:00:00.000+10:00,,-1,603
2013-01-30T00:00:00.000+10:00,0.726,140,603
2013-01-31T00:00:00.000+10:00,0.308,140,603
2013-02-01T00:00:00.000+10:00,2.608,140,603
2013-02-02T00:00:00.000+10:00,8.708,140,603
2013-02-03T00:00:00.000+10:00,1.143,140,603
2013-02-04T00:00:00.000+10:00,0.447,140,603
2013-02-05T00:00:00.000+10:00,0.282,140,603
2013-02-06T00:00:00.000+10:00,0.200,140,603
2013-02-07T00:00:00.000+10:00,0.154,140,603
2013-02-08T00:00:00.000+10:00,0.147,140,603
2013-02-09T00:00:00.000+10:00,0.134,140,603
2013-02-10T00:00:00.000+10:00,0.171,140,603
2013-02-11T00:00:00.000+10:00,1.093,140,603
2013-02-12T00:00:00.000+10:00,0.436,140,603
2013-02-13T00:00:00.000+10:00,0.341,140,603
2013-02-14T00:00:00.000+10:00,0.241,140,603
2013-02-15T00:00:00.000+10:00,0.207,140,603
2013-02-16T00:00:00.000+10:00,0.187,140,603
2013-02-17T00:00:00.000+10:00,0.513,140,603
2013-02-18T00:00:00.000+10:00,0.300,140,603
2013-02-19T00:00:00.000+10:00,0.196,140,603
2013-02-20T00:00:00.000+10:00,0.184,140,603
2013-02-21T00:00:00.000+10:00,0.336,140,603
2013-02-22T00:00:00.000+10:00,0.290,140,603
2013-02-23T00:00:00.000+10:00,5.579,140,603
2013-02-24T00:00:00.000+10:00,8.402,140,603
2013-02-25T00:00:00.000+10:00,1.791,140,603
2013-02-26T00:00:00.000+10:00,0.791,140,603
2013-02-27T00:00:00.000+10:00,0.563,140,603
2013-02-28T00:00:00.000+10:00,0.485,140,603
2013-03-01T00:00:00.000+10:00,15.812,140,603
2013-03-02T00:00:00.000+10:00,6.117,140,603
2013-03-03T00:00:00.000+10:00,4.668,140,603
2013-03-04T00:00:00.000+10:00,3.087,140,603
2013-03-05T00:00:00.000+10:00,1.218,140,603
2013-03-06T00:00:00.000+10:00,0.793,140,603
2013-03-07T00:00:00.000+10:00,0.635,140,603
2013-03-08T00:00:00.000+10:00,0.526,140,603
2013-03-09T00:00:00.000+10:00,0.455,140,603
2013-03-10T00:00:00.000+10:00,0.396,140,603
2013-03-11T00:00:00.000+10:00,0.360,140,603
2013-03-12T00:00:00.000+10:00,0.331,140,603
2013-03-13T00:00:00.000+10:00,0.316,140,603
2013-03-14T00:00:00.000+10:00,0.274,140,603
2013-03-15T00:00:00.000+10:00,0.273,140,603
2013-03-16T00:00:00.000+10:00,0.293,140,603
2013-03-17T00:00:00.000+10:00,0.274,140,603
2013-03-18T00:00:00.000+10:00,0.256,140,603
2013-03-19T00:00:00.000+10:00,0.221,140,603
2013-03-20T00:00:00.000+10:00,0.214,140,603
2013-03-21T00:00:00.000+10:00,0.195,140,603
2013-03-22T00:00:00.000+10:00,0.202,140,603
2013-03-23T00:00:00.000+10:00,0.200,140,603
2013-03-24T00:00:00.000+10:00,0.210,140,603
2013-03-25T00:00:00.000+10:00,0.174,140,603
2013-03-26T00:00:00.000+10:00,0.169,140,603
2013-03-27T00:00:00.000+10:00,0.190,140,603
2013-03-28T00:00:00.000+10:00,0.180,140,603
2013-03-29T00:00:00.000+10:00,0.479,140,603
2013-03-30T00:00:00.000+10:00,0.298,140,603
2013-03-31T00:00:00.000+10:00,0.222,140,603
2013-04-01T00:00:00.000+10:00,0.175,140,603
2013-04-02T00:00:00.000+10:00,0.193,140,603
2013-04-03T00:00:00.000+10:00,0.271,140,603
2013-04-04T00:00:00.000+10:00,1.213,140,603
2013-04-05T00:00:00.000+10:00,0.846,140,603
2013-04-06T00:00:00.000+10:00,0.429,140,603
2013-04-07T00:00:00.000+10:00,0.374,140,603
2013-04-08T00:00:00.000+10:00,0.385,140,603
2013-04-09T00:00:00.000+10:00,0.305,140,603
2013-04-10T00:00:00.000+10:00,0.310,140,603
2013-04-11T00:00:00.000+10:00,0.247,140,603
2013-04-12T00:00:00.000+10:00,0.210,140,603
2013-04-13T00:00:00.000+10:00,0.214,140,603
2013-04-14T00:00:00.000+10:00,0.209,140,603
2013-04-15T00:00:00.000+10:00,0.184,140,603
2013-04-16T00:00:00.000+10:00,1.469,140,603
2013-04-17T00:00:00.000+10:00,0.564,140,603
2013-04-18T00:00:00.000+10:00,0.358,140,603
2013-04-19T00:00:00.000+10:00,0.291,140,603
2013-04-20T00:00:00.000+10:00,4.294,140,603
2013-04-21T00:00:00.000+10:00,1.462,140,603
2013-04-22T00:00:00.000+10:00,0.544,140,603
2013-04-23T00:00:00.000+10:00,0.446,140,603
2013-04-24T00:00:00.000+10:00,0.361,140,603
2013-04-25T00:00:00.000+10:00,0.381,140,603
2013-04-26T00:00:00.000+10:00,0.333,140,603
2013-04-27T00:00:00.000+10:00,0.285,140,603
2013-04-28T00:00:00.000+10:00,0.241,140,603
2013-04-29T00:00:00.000+10:00,0.231,140,603
2013-04-30T00:00:00.000+10:00,0.215,140,603
2013-05-01T00:00:00.000+10:00,0.232,140,603
2013-05-02T00:00:00.000+10:00,0.226,140,603
2013-05-03T00:00:00.000+10:00,0.247,140,603
2013-05-04T00:00:00.000+10:00,0.235,140,603
2013-05-05T00:00:00.000+10:00,0.225,140,603
2013-05-06T00:00:00.000+10:00,0.216,140,603
2013-05-07T00:00:00.000+10:00,0.256,140,603
2013-05-08T00:00:00.000+10:00,0.239,140,603
2013-05-09T00:00:00.000+10:00,0.175,140,603
2013-05-10T00:00:00.000+10:00,0.213,140,603
2013-05-11T00:00:00.000+10:00,0.207,140,603
2013-05-12T00:00:00.000+10:00,0.209,140,603
2013-05-13T00:00:00.000+10:00,0.201,140,603
2013-05-14T00:00:00.000+10:00,0.226,140,603
2013-05-15T00:00:00.000+10:00,0.214,140,603
2013-05-16T00:00:00.000+10:00,0.196,140,603
2013-05-17T00:00:00.000+10:00,0.192,140,603
2013-05-18T00:00:00.000+10:00,0.208,140,603
2013-05-19T00:00:00.000+10:00,0.222,140,603
2013-05-20T00:00:00.000+10:00,0.181,140,603
2013-05-21T00:00:00.000+10:00,0.182,140,603
2013-05-22T00:00:00.000+10:00,0.215,140,603
2013-05-23T00:00:00.000+10:00,3.218,140,603
2013-05-24T00:00:00.000+10:00,1.762,140,603
2013-05-25T00:00:00.000+10:00,0.728,140,603
2013-05-26T00:00:00.000+10:00,0.487,140,603
2013-05-27T00:00:00.000+10:00,0.324,140,603
2013-05-28T00:00:00.000+10:00,1.135,140,603
2013-05-29T00:00:00.000+10:00,0.540,140,603
2013-05-30T00:00:00.000+10:00,0.408,140,603
2013-05-31T00:00:00.000+10:00,0.356,140,603
2013-06-01T00:00:00.000+10:00,0.327,140,603
2013-06-02T00:00:00.000+10:00,5.330,140,603
2013-06-03T00:00:00.000+10:00,1.629,140,603
2013-06-04T00:00:00.000+10:00,0.672,140,603
2013-06-05T00:00:00.000+10:00,0.511,140,603
2013-06-06T00:00:00.000+10:00,0.421,140,603
2013-06-07T00:00:00.000+10:00,0.369,140,603
2013-06-08T00:00:00.000+10:00,0.342,140,603
2013-06-09T00:00:00.000+10:00,0.315,140,603
2013-06-10T00:00:00.000+10:00,0.303,140,603
2013-06-11T00:00:00.000+10:00,0.331,140,603
2013-06-12T00:00:00.000+10:00,0.723,140,603
2013-06-13T00:00:00.000+10:00,0.716,140,603
2013-06-14T00:00:00.000+10:00,0.477,140,603
2013-06-15T00:00:00.000+10:00,0.410,140,603
2013-06-16T00:00:00.000+10:00,0.374,140,603
2013-06-17T00:00:00.000+10:00,0.343,140,603
2013-06-18T00:00:00.000+10:00,0.309,140,603
2013-06-19T00:00:00.000+10:00,0.377,140,603
2013-06-20T00:00:00.000+10:00,0.313,140,603
2013-06-21T00:00:00.000+10:00,0.290,140,603
2013-06-22T00:00:00.000+10:00,0.269,140,603
2013-06-23T00:00:00.000+10:00,2.496,140,603
2013-06-24T00:00:00.000+10:00,4.105,140,603
2013-06-25T00:00:00.000+10:00,2.145,140,603
2013-06-26T00:00:00.000+10:00,3.923,140,603
2013-06-27T00:00:00.000+10:00,1.489,140,603
2013-06-28T00:00:00.000+10:00,1.103,140,603
2013-06-29T00:00:00.000+10:00,6.609,140,603
2013-06-30T00:00:00.000+10:00,3.235,140,603
2013-07-01T00:00:00.000+10:00,1.603,140,603
2013-07-02T00:00:00.000+10:00,0.936,140,603
2013-07-03T00:00:00.000+10:00,0.693,140,603
2013-07-04T00:00:00.000+10:00,0.603,140,603
2013-07-05T00:00:00.000+10:00,0.475,140,603
2013-07-06T00:00:00.000+10:00,0.435,140,603
2013-07-07T00:00:00.000+10:00,0.388,140,603
2013-07-08T00:00:00.000+10:00,0.361,140,603
2013-07-09T00:00:00.000+10:00,0.348,140,603
2013-07-10T00:00:00.000+10:00,0.332,140,603
2013-07-11T00:00:00.000+10:00,0.307,140,603
2013-07-12T00:00:00.000+10:00,0.337,140,603
2013-07-13T00:00:00.000+10:00,0.307,140,603
2013-07-14T00:00:00.000+10:00,0.300,140,603
2013-07-15T00:00:00.000+10:00,0.294,140,603
2013-07-16T00:00:00.000+10:00,1.034,140,603
2013-07-17T00:00:00.000+10:00,0.785,140,603
2013-07-18T00:00:00.000+10:00,0.451,140,603
2013-07-19T00:00:00.000+10:00,0.460,140,603
2013-07-20T00:00:00.000+10:00,0.508,140,603
2013-07-21T00:00:00.000+10:00,0.387,140,603
2013-07-22T00:00:00.000+10:00,0.371,140,603
2013-07-23T00:00:00.000+10:00,0.335,140,603
2013-07-24T00:00:00.000+10:00,0.248,140,603
2013-07-25T00:00:00.000+10:00,0.263,140,603
2013-07-26T00:00:00.000+10:00,0.260,140,603
2013-07-27T00:00:00.000+10:00,0.273,140,603
2013-07-28T00:00:00.000+10:00,0.259,140,603
2013-07-29T00:00:00.000+10:00,0.250,140,603
2013-07-30T00:00:00.000+10:00,0.254,140,603
2013-07-31T00:00:00.000+10:00,0.269,140,603
2013-08-01T00:00:00.000+10:00,0.265,140,603
2013-08-02T00:00:00.000+10:00,0.261,140,603
2013-08-03T00:00:00.000+10:00,0.267,140,603
2013-08-04T00:00:00.000+10:00,0.244,140,603
2013-08-05T00:00:00.000+10:00,0.237,140,603
2013-08-06T00:00:00.000+10:00,0.229,140,603
2013-08-07T00:00:00.000+10:00,0.271,140,603
2013-08-08T00:00:00.000+10:00,0.606,140,603
2013-08-09T00:00:00.000+10:00,0.462,140,603
2013-08-10T00:00:00.000+10:00,0.368,140,603
2013-08-11T00:00:00.000+10:00,0.294,140,603
2013-08-12T00:00:00.000+10:00,0.254,140,603
2013-08-13T00:00:00.000+10:00,0.273,140,603
2013-08-14T00:00:00.000+10:00,0.299,140,603
2013-08-15T00:00:00.000+10:00,0.249,140,603
2013-08-16T00:00:00.000+10:00,0.213,140,603
2013-08-17T00:00:00.000+10:00,0.245,140,603
2013-08-18T00:00:00.000+10:00,0.230,140,603
2013-08-19T00:00:00.000+10:00,0.239,140,603
2013-08-20T00:00:00.000+10:00,0.205,140,603
2013-08-21T00:00:00.000+10:00,0.220,140,603
2013-08-22T00:00:00.000+10:00,0.228,140,603
2013-08-23T00:00:00.000+10:00,0.270,140,603
2013-08-24T00:00:00.000+10:00,0.257,140,603
2013-08-25T00:00:00.000+10:00,0.187,140,603
2013-08-26T00:00:00.000+10:00,0.181,140,603
2013-08-27T00:00:00.000+10:00,0.178,140,603
2013-08-28T00:00:00.000+10:00,0.199,140,603
2013-08-29T00:00:00.000+10:00,0.259,140,603
2013-08-30T00:00:00.000+10:00,0.225,140,603
2013-08-31T00:00:00.000+10:00,0.172,140,603
2013-09-01T00:00:00.000+10:00,0.178,140,603
2013-09-02T00:00:00.000+10:00,0.186,140,603
2013-09-03T00:00:00.000+10:00,0.177,140,603
2013-09-04T00:00:00.000+10:00,0.162,140,603
2013-09-05T00:00:00.000+10:00,0.142,140,603
2013-09-06T00:00:00.000+10:00,0.150,140,603
2013-09-07T00:00:00.000+10:00,0.167,140,603
2013-09-08T00:00:00.000+10:00,0.155,140,603
2013-09-09T00:00:00.000+10:00,0.160,140,603
2013-09-10T00:00:00.000+10:00,0.154,140,603
2013-09-11T00:00:00.000+10:00,0.170,140,603
2013-09-12T00:00:00.000+10:00,0.166,140,603
2013-09-13T00:00:00.000+10:00,0.144,140,603
2013-09-14T00:00:00.000+10:00,0.235,140,603
2013-09-15T00:00:00.000+10:00,0.235,140,603
2013-09-16T00:00:00.000+10:00,0.199,140,603
2013-09-17T00:00:00.000+10:00,1.458,140,603
2013-09-18T00:00:00.000+10:00,0.427,140,603
2013-09-19T00:00:00.000+10:00,0.254,140,603
2013-09-20T00:00:00.000+10:00,0.181,140,603
2013-09-21T00:00:00.000+10:00,0.193,140,603
2013-09-22T00:00:00.000+10:00,0.198,140,603
2013-09-23T00:00:00.000+10:00,0.238,140,603
2013-09-24T00:00:00.000+10:00,0.216,140,603
2013-09-25T00:00:00.000+10:00,0.202,140,603
2013-09-26T00:00:00.000+10:00,0.154,140,603
2013-09-27T00:00:00.000+10:00,0.149,140,603
2013-09-28T00:00:00.000+10:00,0.163,140,603
2013-09-29T00:00:00.000+10:00,0.138,140,603
2013-09-30T00:00:00.000+10:00,0.169,140,603
2013-10-01T00:00:00.000+10:00,0.178,140,603
2013-10-02T00:00:00.000+10:00,0.140,140,603
2013-10-03T00:00:00.000+10:00,0.219,140,603
2013-10-04T00:00:00.000+10:00,0.221,140,603
2013-10-05T00:00:00.000+10:00,0.183,140,603
2013-10-06T00:00:00.000+10:00,0.162,140,603
2013-10-07T00:00:00.000+10:00,0.143,140,603
2013-10-08T00:00:00.000+10:00,0.167,140,603
2013-10-09T00:00:00.000+10:00,0.143,140,603
2013-10-10T00:00:00.000+10:00,0.143,140,603
2013-10-11T00:00:00.000+10:00,0.189,140,603
2013-10-12T00:00:00.000+10:00,0.209,140,603
2013-10-13T00:00:00.000+10:00,0.242,140,603
2013-10-14T00:00:00.000+10:00,0.269,140,603
2013-10-15T00:00:00.000+10:00,0.162,140,603
2013-10-16T00:00:00.000+10:00,0.151,140,603
2013-10-17T00:00:00.000+10:00,0.138,140,603
2013-10-18T00:00:00.000+10:00,0.139,140,603
2013-10-19T00:00:00.000+10:00,0.171,140,603
2013-10-20T00:00:00.000+10:00,0.147,140,603
2013-10-21T00:00:00.000+10:00,0.196,140,603
2013-10-22T00:00:00.000+10:00,0.204,140,603
2013-10-23T00:00:00.000+10:00,0.356,140,603
2013-10-24T00:00:00.000+10:00,0.232,140,603
2013-10-25T00:00:00.000+10:00,0.161,140,603
2013-10-26T00:00:00.000+10:00,0.176,140,603
2013-10-27T00:00:00.000+10:00,0.180,140,603
2013-10-28T00:00:00.000+10:00,0.145,140,603
2013-10-29T00:00:00.000+10:00,0.140,140,603
2013-10-30T00:00:00.000+10:00,0.154,140,603
2013-10-31T00:00:00.000+10:00,0.177,140,603
2013-11-01T00:00:00.000+10:00,0.122,140,603
2013-11-02T00:00:00.000+10:00,0.157,140,603
2013-11-03T00:00:00.000+10:00,0.180,140,603
2013-11-04T00:00:00.000+10:00,0.134,140,603
2013-11-05T00:00:00.000+10:00,0.127,140,603
2013-11-06T00:00:00.000+10:00,0.151,140,603
2013-11-07T00:00:00.000+10:00,0.149,140,603
2013-11-08T00:00:00.000+10:00,0.115,140,603
2013-11-09T00:00:00.000+10:00,0.136,140,603
2013-11-10T00:00:00.000+10:00,0.350,140,603
2013-11-11T00:00:00.000+10:00,4.520,140,603
2013-11-12T00:00:00.000+10:00,3.822,140,603
2013-11-13T00:00:00.000+10:00,0.928,140,603
2013-11-14T00:00:00.000+10:00,0.428,140,603
2013-11-15T00:00:00.000+10:00,0.700,140,603
2013-11-16T00:00:00.000+10:00,3.574,140,603
2013-11-17T00:00:00.000+10:00,7.478,140,603
2013-11-18T00:00:00.000+10:00,7.660,140,603
2013-11-19T00:00:00.000+10:00,5.926,140,603
2013-11-20T00:00:00.000+10:00,1.239,140,603
2013-11-21T00:00:00.000+10:00,0.711,140,603
2013-11-22T00:00:00.000+10:00,2.550,140,603
2013-11-23T00:00:00.000+10:00,9.266,140,603
2013-11-24T00:00:00.000+10:00,3.107,140,603
2013-11-25T00:00:00.000+10:00,1.084,140,603
2013-11-26T00:00:00.000+10:00,0.704,140,603
2013-11-27T00:00:00.000+10:00,0.521,140,603
2013-11-28T00:00:00.000+10:00,0.408,140,603
2013-11-29T00:00:00.000+10:00,0.399,140,603
2013-11-30T00:00:00.000+10:00,0.447,140,603
2013-12-01T00:00:00.000+10:00,0.384,140,603
2013-12-02T00:00:00.000+10:00,0.277,140,603
2013-12-03T00:00:00.000+10:00,0.239,140,603
2013-12-04T00:00:00.000+10:00,0.211,140,603
2013-12-05T00:00:00.000+10:00,0.577,140,603
2013-12-06T00:00:00.000+10:00,0.399,140,603
2013-12-07T00:00:00.000+10:00,0.329,140,603
2013-12-08T00:00:00.000+10:00,0.266,140,603
2013-12-09T00:00:00.000+10:00,0.176,140,603
2013-12-10T00:00:00.000+10:00,0.160,140,603
2013-12-11T00:00:00.000+10:00,0.163,140,603
2013-12-12T00:00:00.000+10:00,0.198,140,603
2013-12-13T00:00:00.000+10:00,0.212,140,603
2013-12-14T00:00:00.000+10:00,0.218,140,603
2013-12-15T00:00:00.000+10:00,0.170,140,603
2013-12-16T00:00:00.000+10:00,0.236,140,603
2013-12-17T00:00:00.000+10:00,0.256,140,603
2013-12-18T00:00:00.000+10:00,0.275,140,603
2013-12-19T00:00:00.000+10:00,0.213,140,603
2013-12-20T00:00:00.000+10:00,0.136,140,603
2013-12-21T00:00:00.000+10:00,0.136,140,603
2013-12-22T00:00:00.000+10:00,0.148,140,603
2013-12-23T00:00:00.000+10:00,0.142,140,603
2013-12-24T00:00:00.000+10:00,0.150,140,603
2013-12-25T00:00:00.000+10:00,0.583,140,603
2013-12-26T00:00:00.000+10:00,2.362,140,603
2013-12-27T00:00:00.000+10:00,0.730,140,603
2013-12-28T00:00:00.000+10:00,0.344,140,603
2013-12-29T00:00:00.000+10:00,0.242,140,603
2013-12-30T00:00:00.000+10:00,0.176,140,603
2013-12-31T00:00:00.000+10:00,0.163,140,603
2014-01-01T00:00:00.000+10:00,0.143,140,603
2014-01-02T00:00:00.000+10:00,0.154,140,603
