Mt Hunter Weir Structure Function - post upgrade (from SMEC report),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y2,y1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.4,-4.239583333,-4.239583333,-4.239583333,-4.239583333,-4.239583333,-4.239583333,-4.239583333,-4.239583333,-4.239583333,0,11.97337963,23.94212963,37.25347222,51.86111111,68.12384259,83.19444444,98.18287037,113.4837963,129.5138889,145.7175926,162.7314815,179.2824074,196.6435185,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
49.6,-11.97337963,-11.97337963,-11.97337963,-11.97337963,-11.97337963,-11.97337963,-11.97337963,-11.97337963,-11.97337963,-11.97337963,0,23.94212963,37.25347222,51.86111111,68.12384259,83.19444444,98.18287037,113.4837963,129.5138889,145.7175926,162.7314815,179.2824074,196.6435185,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
49.8,-23.94212963,-23.94212963,-23.94212963,-23.94212963,-23.94212963,-23.94212963,-23.94212963,-23.94212963,-23.94212963,-23.94212963,-23.94212963,0,37.25347222,51.86111111,68.12384259,83.19444444,98.18287037,113.4837963,129.5138889,145.7175926,162.7314815,179.2824074,196.6435185,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
50,-37.25347222,-37.25347222,-37.25347222,-37.25347222,-37.25347222,-37.25347222,-37.25347222,-37.25347222,-37.25347222,-37.25347222,-37.25347222,-37.25347222,0,51.86111111,68.12384259,83.19444444,98.18287037,113.4837963,129.5138889,145.7175926,162.7314815,179.2824074,196.6435185,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
50.2,-51.86111111,-51.86111111,-51.86111111,-51.86111111,-51.86111111,-51.86111111,-51.86111111,-51.86111111,-51.86111111,-51.86111111,-51.86111111,-51.86111111,-51.86111111,0,68.12384259,83.19444444,98.18287037,113.4837963,129.5138889,145.7175926,162.7314815,179.2824074,196.6435185,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
50.4,-68.12384259,-68.12384259,-68.12384259,-68.12384259,-68.12384259,-68.12384259,-68.12384259,-68.12384259,-68.12384259,-68.12384259,-68.12384259,-68.12384259,-68.12384259,-68.12384259,0,83.19444444,98.18287037,113.4837963,129.5138889,145.7175926,162.7314815,179.2824074,196.6435185,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
50.6,-83.19444444,-83.19444444,-83.19444444,-83.19444444,-83.19444444,-83.19444444,-83.19444444,-83.19444444,-83.19444444,-83.19444444,-83.19444444,-83.19444444,-83.19444444,-83.19444444,-83.19444444,0,98.18287037,113.4837963,129.5138889,145.7175926,162.7314815,179.2824074,196.6435185,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
50.8,-98.18287037,-98.18287037,-98.18287037,-98.18287037,-98.18287037,-98.18287037,-98.18287037,-98.18287037,-98.18287037,-98.18287037,-98.18287037,-98.18287037,-98.18287037,-98.18287037,-98.18287037,-98.18287037,0,113.4837963,129.5138889,145.7175926,162.7314815,179.2824074,196.6435185,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
51,-113.4837963,-113.4837963,-113.4837963,-113.4837963,-113.4837963,-113.4837963,-113.4837963,-113.4837963,-113.4837963,-113.4837963,-113.4837963,-113.4837963,-113.4837963,-113.4837963,-113.4837963,-113.4837963,-113.4837963,0,129.5138889,145.7175926,162.7314815,179.2824074,196.6435185,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
51.2,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,-129.5138889,0,145.7175926,162.7314815,179.2824074,196.6435185,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
51.4,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,-145.7175926,0,162.7314815,179.2824074,196.6435185,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
51.6,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,-162.7314815,0,179.2824074,196.6435185,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
51.8,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,-179.2824074,0,196.6435185,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
52,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,-196.6435185,0,214.0046296,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
52.2,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,-214.0046296,0,232.1759259,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
52.4,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,-232.1759259,0,250.6944444,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
52.6,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,-250.6944444,0,269.212963,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
52.8,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,-269.212963,0,287.7314815,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
53,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,-287.7314815,0,306.25,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
53.2,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,-306.25,0,325.462963,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
53.4,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,-325.462963,0,345.4166667,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
53.6,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,-345.4166667,0,365.5092593,385.8333333,406.3888889,427.1759259,10000,10000
53.8,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,-365.5092593,0,385.8333333,406.3888889,427.1759259,10000,10000
54,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,-385.8333333,0,406.3888889,427.1759259,10000,10000
54.2,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,-406.3888889,0,427.1759259,10000,10000
54.4,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,-427.1759259,0,10000,10000
